Step,Value
0,0.0
1,0.14508596062660217
2,0.10034915804862976
3,0.10621029883623123
4,0.1759728342294693
5,0.2029939442873001
6,0.10155987739562988
7,0.18250305950641632
8,0.21283163130283356
9,0.2571451663970947
10,0.31650498509407043
11,0.23230455815792084
12,0.15508076548576355
13,0.2076958268880844
14,0.13957670331001282
15,0.21933482587337494
16,0.39413800835609436
17,0.0632314532995224
18,0.30510154366493225
19,0.05084247514605522
20,0.11220540851354599
21,0.14961251616477966
22,0.09617085754871368
23,0.24978835880756378
24,0.2077339142560959
25,0.11562999337911606
26,0.2128731906414032
27,0.07168153673410416
28,0.15685033798217773
29,0.1808188259601593
30,0.21106897294521332
31,0.1506962925195694
32,0.22342850267887115
33,0.3704789876937866
34,0.23254387080669403
35,0.11969617754220963
36,0.14949604868888855
37,0.169762521982193
38,0.2513584494590759
39,0.07354022562503815
40,0.1255689412355423
41,0.23792795836925507
42,0.14053651690483093
43,0.2811415195465088
44,0.08694925159215927
45,0.24320891499519348
46,0.1373758763074875
47,0.1407434195280075
48,0.33550482988357544
49,0.21424497663974762
50,0.3582025468349457
51,0.15722085535526276
52,0.07409568876028061
53,0.12373819202184677
54,0.1786825805902481
55,0.10539649426937103
56,0.07146532088518143
57,0.13996613025665283
58,0.06155715510249138
59,0.1292974203824997
60,0.10334686934947968
61,0.05386238545179367
62,0.037238165736198425
63,0.09094349294900894
64,0.1260627955198288
65,0.04284241050481796
66,0.2165537178516388
67,0.1859089583158493
68,0.10749514400959015
69,0.028961587697267532
70,0.09819919615983963
71,0.13738784193992615
72,0.1017899289727211
73,0.19051973521709442
74,0.138480544090271
75,0.07208450883626938
76,0.03596631810069084
77,0.12502630054950714
78,0.24968983232975006
79,0.06969919055700302
80,0.056577231734991074
81,0.14387480914592743
82,0.1402362883090973
83,0.10359600186347961
84,0.18547996878623962
85,0.1048692911863327
86,0.2221153974533081
87,0.0730932429432869
88,0.19110295176506042
89,0.14876282215118408
90,0.07369378954172134
91,0.12503598630428314
92,0.19475872814655304
93,0.2593814730644226
94,0.15619969367980957
95,0.2184799313545227
96,0.23168806731700897
97,0.13147220015525818
98,0.19418004155158997
99,0.14572086930274963
100,0.21684156358242035
101,0.06242479756474495
102,0.2979243993759155
103,0.09779324382543564
104,0.34873101115226746
105,0.21074895560741425
106,0.10576194524765015
107,0.15707695484161377
108,0.2117297351360321
109,0.1098891943693161
110,0.20062679052352905
111,0.17825794219970703
112,0.26518574357032776
113,0.17985782027244568
114,0.05448634549975395
115,0.19190970063209534
116,0.21584516763687134
117,0.060957618057727814
118,0.03992055729031563
119,0.18267343938350677
120,0.18753929436206818
121,0.12818129360675812
122,0.1470038741827011
123,0.23337341845035553
124,0.20990882813930511
125,0.1170586496591568
126,0.11819709837436676
127,0.13297425210475922
128,0.14043602347373962
129,0.2049698382616043
130,0.23443537950515747
131,0.1958141177892685
132,0.11490819603204727
133,0.1471303552389145
134,0.11867386847734451
135,0.1258838027715683
136,0.12890726327896118
137,0.060677122324705124
138,0.057167697697877884
139,0.10684217512607574
140,0.05030212551355362
141,0.11866883188486099
142,0.20065735280513763
143,0.23816683888435364
144,0.26587212085723877
145,0.1882656067609787
146,0.17980067431926727
147,0.043371450155973434
148,0.10881486535072327
149,0.15932373702526093
150,0.1826721429824829
151,0.21273358166217804
152,0.11029984056949615
153,0.05948537588119507
154,0.08389487862586975
155,0.1784517914056778
156,0.12052225321531296
157,0.034146226942539215
158,0.03987375646829605
159,0.03917182609438896
160,0.06165779381990433
161,0.05764997377991676
162,0.08181365579366684
163,0.08991505950689316
164,0.10359210520982742
165,0.09777866303920746
166,0.04961423948407173
167,0.03622544929385185
168,0.0855138748884201
169,0.04870714619755745
170,0.03937751427292824
171,0.0626504123210907
172,0.18378859758377075
173,0.11832813173532486
174,0.2285289317369461
175,0.14895200729370117
176,0.2011648565530777
177,0.05218033492565155
178,0.032390955835580826
179,0.0658225491642952
180,0.08431785553693771
181,0.03845629096031189
182,0.12836506962776184
183,0.0577404722571373
184,0.06283026933670044
185,0.1008167564868927
186,0.049444906413555145
187,0.10642633587121964
188,0.14490507543087006
189,0.05716615915298462
190,0.04850764200091362
191,0.11815044283866882
192,0.03022514469921589
193,0.18607482314109802
194,0.04691461846232414
195,0.06359980255365372
196,0.19714616239070892
197,0.06559485197067261
198,0.30112314224243164
199,0.2691214382648468
200,0.1836077868938446
201,0.26116761565208435
202,0.22574171423912048
203,0.10010350495576859
204,0.16913755238056183
205,0.1663018763065338
206,0.14097118377685547
207,0.063888318836689
208,0.10747373104095459
209,0.18046070635318756
210,0.12206196039915085
211,0.11384518444538116
212,0.13108940422534943
213,0.08178263902664185
214,0.3163627088069916
215,0.06051364541053772
216,0.17289003729820251
217,0.2825213670730591
218,0.09641623497009277
219,0.19120778143405914
220,0.23692965507507324
221,0.1658233404159546
222,0.2860657572746277
223,0.12251029163599014
224,0.31356915831565857
225,0.21101249754428864
226,0.3432207405567169
227,0.2771076261997223
228,0.30952367186546326
229,0.16552455723285675
230,0.184015691280365
231,0.07247158139944077
232,0.12114988267421722
233,0.18613335490226746
234,0.053391408175230026
235,0.17016176879405975
236,0.155517116189003
237,0.12917253375053406
238,0.07189959287643433
239,0.25779515504837036
240,0.07223720103502274
241,0.21344204246997833
242,0.10318248718976974
243,0.10000116378068924
244,0.1360791027545929
245,0.16586829721927643
246,0.08712397515773773
247,0.16536268591880798
248,0.16046930849552155
249,0.28358960151672363
250,0.2847391664981842
251,0.32843685150146484
252,0.3093125522136688
253,0.3068373501300812
254,0.20750334858894348
255,0.1406860500574112
256,0.2823696434497833
257,0.20979614555835724
258,0.16947819292545319
259,0.36057770252227783
260,0.09244804829359055
261,0.3467012643814087
262,0.25207382440567017
263,0.12650801241397858
264,0.0870215892791748
265,0.2843116223812103
266,0.1770886927843094
267,0.14074814319610596
268,0.07850659638643265
269,0.10852327197790146
270,0.15906576812267303
271,0.16485990583896637
272,0.2127833366394043
273,0.1555059403181076
274,0.09233636409044266
275,0.2291121631860733
276,0.08811599016189575
277,0.2477438598871231
278,0.08333287388086319
279,0.13556218147277832
280,0.20119471848011017
281,0.06527622789144516
282,0.20642182230949402
283,0.07667700201272964
284,0.059826187789440155
285,0.06697756052017212
286,0.1960374414920807
287,0.18627822399139404
288,0.14808858931064606
289,0.26231884956359863
290,0.1700524538755417
291,0.08543459326028824
292,0.16262070834636688
293,0.12064822763204575
294,0.21700456738471985
295,0.13566900789737701
296,0.11435069888830185
297,0.14261697232723236
298,0.2213887870311737
299,0.15404780209064484
300,0.14295248687267303
301,0.14347921311855316
302,0.09290369600057602
303,0.32433822751045227
304,0.15990298986434937
305,0.2794763445854187
306,0.22040213644504547
307,0.29346877336502075
308,0.5224865674972534
309,0.28548815846443176
310,0.29586902260780334
311,0.10659433156251907
312,0.1796443909406662
313,0.19934412837028503
314,0.09095727652311325
315,0.17240376770496368
316,0.17004594206809998
317,0.23204827308654785
318,0.16971062123775482
319,0.1577894240617752
320,0.14279043674468994
321,0.11334103345870972
322,0.07066046446561813
323,0.14931617677211761
324,0.0660301074385643
325,0.14648932218551636
326,0.11332370340824127
327,0.12951898574829102
328,0.137175515294075
329,0.08370430022478104
330,0.06222745403647423
331,0.1709638237953186
332,0.10878787189722061
333,0.07170438766479492
334,0.05975041538476944
335,0.059747371822595596
336,0.12232297658920288
337,0.2546253502368927
338,0.08647694438695908
339,0.11992741376161575
340,0.18406972289085388
341,0.12357591092586517
342,0.1482081413269043
343,0.22339801490306854
344,0.22914738953113556
345,0.19705672562122345
346,0.13695716857910156
347,0.3674870431423187
348,0.24290208518505096
349,0.07310829311609268
350,0.16045811772346497
351,0.16148920357227325
352,0.20707690715789795
353,0.08414720743894577
354,0.16767968237400055
355,0.3063521087169647
356,0.1247323751449585
357,0.21245382726192474
358,0.25929519534111023
359,0.21295954287052155
360,0.18844011425971985
361,0.0751156136393547
362,0.16006769239902496
363,0.1377011090517044
364,0.2873668074607849
365,0.19570022821426392
366,0.31975260376930237
367,0.19124311208724976
368,0.1998898983001709
369,0.2028798907995224
370,0.23384273052215576
371,0.07754658162593842
372,0.09752621501684189
373,0.08602992445230484
374,0.24168170988559723
375,0.2483869194984436
376,0.31302523612976074
377,0.0757538303732872
378,0.2664848566055298
379,0.1721952110528946
380,0.15370628237724304
381,0.30076539516448975
382,0.48576682806015015
383,0.2709190547466278
384,0.17450366914272308
385,0.16507233679294586
386,0.22689741849899292
387,0.17618493735790253
388,0.1605842262506485
389,0.34936943650245667
390,0.23929336667060852
391,0.20176459848880768
392,0.13151240348815918
393,0.23516517877578735
394,0.12345653027296066
395,0.27484452724456787
396,0.1945195347070694
397,0.1426202952861786
398,0.32229796051979065
399,0.21928352117538452
400,0.24915708601474762
401,0.3974611759185791
402,0.3615557849407196
403,0.20519031584262848
404,0.43207719922065735
405,0.26062697172164917
406,0.22195090353488922
407,0.32430779933929443
408,0.28242650628089905
409,0.276880145072937
410,0.13250194489955902
411,0.19418928027153015
412,0.15761640667915344
413,0.1697739213705063
414,0.17730097472667694
415,0.1946020871400833
416,0.19341790676116943
417,0.2193233221769333
418,0.13925084471702576
419,0.16648739576339722
420,0.20003944635391235
421,0.11883752793073654
422,0.21526490151882172
423,0.1864173859357834
424,0.12655292451381683
425,0.192939892411232
426,0.12851856648921967
427,0.16501982510089874
428,0.17172108590602875
429,0.20424260199069977
430,0.11834999918937683
431,0.1629614233970642
432,0.12579382956027985
433,0.17691528797149658
434,0.13275811076164246
435,0.1331382691860199
436,0.15722906589508057
437,0.11156903207302094
438,0.10205624997615814
439,0.11609065532684326
440,0.10496726632118225
441,0.18175791203975677
442,0.10387643426656723
443,0.12366411089897156
444,0.19845077395439148
445,0.28395935893058777
446,0.11284272372722626
447,0.08795564621686935
448,0.1332181841135025
449,0.193934366106987
450,0.088404580950737
451,0.17882467806339264
452,0.1456974446773529
453,0.23152269423007965
454,0.31117329001426697
455,0.21765384078025818
456,0.1308773159980774
457,0.20927847921848297
458,0.31020182371139526
459,0.20488277077674866
460,0.20257776975631714
461,0.1803276389837265
462,0.11252021044492722
463,0.11677774041891098
464,0.1825108826160431
465,0.11422078311443329
466,0.14857922494411469
467,0.16811150312423706
468,0.1981528252363205
469,0.10607884079217911
470,0.11173248291015625
471,0.3714764416217804
472,0.16209879517555237
473,0.10381820052862167
474,0.23486779630184174
475,0.20510247349739075
476,0.17956095933914185
477,0.1367759108543396
478,0.1112213283777237
479,0.1734885424375534
480,0.22485046088695526
481,0.23212918639183044
482,0.18968163430690765
483,0.18105170130729675
484,0.15641939640045166
485,0.19629980623722076
486,0.1280020922422409
487,0.23194915056228638
488,0.12636519968509674
489,0.2115601748228073
490,0.12914101779460907
491,0.1208396852016449
492,0.09718139469623566
493,0.1576651632785797
494,0.1009194478392601
495,0.1222013309597969
496,0.1399112492799759
497,0.18683496117591858
498,0.17949870228767395
499,0.11288601160049438
500,0.19827896356582642
501,0.12489882111549377
502,0.12394304573535919
503,0.11442992836236954
504,0.16470655798912048
505,0.2598946988582611
506,0.191078320145607
507,0.20574922859668732
508,0.12289776653051376
509,0.12174537777900696
510,0.3053756058216095
511,0.25962311029434204
512,0.3020131289958954
513,0.13242067396640778
514,0.11693383008241653
515,0.11437061429023743
516,0.11249899864196777
517,0.22280482947826385
518,0.125369131565094
519,0.27626800537109375
520,0.249675452709198
521,0.1914297491312027
522,0.14661253988742828
523,0.1182657852768898
524,0.30690842866897583
525,0.1289643794298172
526,0.15703630447387695
527,0.21824251115322113
528,0.27556556463241577
529,0.10917171090841293
530,0.1549271196126938
531,0.27736732363700867
532,0.18995577096939087
533,0.245182067155838
534,0.16182592511177063
535,0.18076518177986145
536,0.11855293065309525
537,0.1629653126001358
538,0.3321375250816345
539,0.1257280707359314
540,0.13403967022895813
541,0.11415891349315643
542,0.09851749241352081
543,0.1110319048166275
544,0.1780340075492859
545,0.25965115427970886
546,0.0982062965631485
547,0.2563762366771698
548,0.2313069999217987
549,0.256142258644104
550,0.28104367852211
551,0.23797056078910828
552,0.2296844720840454
553,0.1084197610616684
554,0.20219135284423828
555,0.22956058382987976
556,0.2300519198179245
557,0.1778179258108139
558,0.23379038274288177
559,0.12533219158649445
560,0.12214553356170654
561,0.15000475943088531
562,0.09892720729112625
563,0.17591923475265503
564,0.20920634269714355
565,0.278626412153244
566,0.22110918164253235
567,0.1594434678554535
568,0.09838744252920151
569,0.11563210934400558
570,0.16813650727272034
571,0.1661331057548523
572,0.3746818006038666
573,0.10971639305353165
574,0.11091338098049164
575,0.2845368981361389
576,0.21504661440849304
577,0.11599752306938171
578,0.2523193657398224
579,0.10429706424474716
580,0.22444748878479004
581,0.1260673999786377
582,0.1774628907442093
583,0.14037029445171356
584,0.08384189009666443
585,0.09617267549037933
