Step,Value
1666,0.0
1667,1.0
1668,1.0
1669,1.0
1670,1.0
1671,0.0
1672,2.0
1673,0.0
1674,1.0
1675,3.0
1676,3.0
1677,1.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,1.0
1684,0.0
1685,1.0
1686,0.0
1687,0.0
1688,2.0
1689,2.0
1690,0.0
1691,1.0
1692,1.0
1693,0.0
1694,1.0
1695,1.0
1696,1.0
1697,0.0
1698,0.0
1699,2.0
1700,1.0
1701,3.0
1702,1.0
1703,2.0
1704,2.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,3.0
1714,1.0
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,1.0
1722,0.0
1723,1.0
1724,2.0
1725,0.0
1726,1.0
1727,1.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,1.0
1734,0.0
1735,2.0
1736,0.0
1737,0.0
1738,1.0
1739,0.0
1740,0.0
1741,0.0
1742,2.0
1743,0.0
1744,0.0
1745,1.0
1746,0.0
1747,0.0
1748,1.0
1749,3.0
1750,2.0
1751,1.0
1752,1.0
1753,1.0
1754,1.0
1755,3.0
1756,1.0
1757,0.0
1758,0.0
1759,2.0
1760,0.0
1761,1.0
1762,0.0
1763,1.0
1764,0.0
1765,2.0
1766,0.0
1767,2.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,1.0
1774,0.0
1775,1.0
1776,0.0
1777,1.0
1778,2.0
1779,2.0
1780,0.0
1781,1.0
1782,2.0
1783,1.0
1784,1.0
1785,0.0
1786,0.0
1787,0.0
1788,1.0
1789,0.0
1790,0.0
1791,1.0
1792,1.0
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,1.0
1801,0.0
1802,0.0
1803,1.0
1804,0.0
1805,0.0
1806,1.0
1807,1.0
1808,1.0
1809,0.0
1810,1.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,2.0
1816,2.0
1817,0.0
1818,1.0
1819,0.0
1820,0.0
1821,0.0
1822,2.0
1823,0.0
1824,2.0
1825,1.0
1826,1.0
1827,1.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,1.0
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,2.0
1840,3.0
1841,4.0
