Epoch,Reward
365,23.000000
366,33.000000
367,25.000000
368,53.000000
369,37.000000
370,-4.000000
371,37.000000
372,33.000000
373,15.000000
374,31.000000
375,8.000000
376,37.000000
377,45.000000
378,18.000000
379,19.000000
380,48.000000
381,-1.000000
382,10.000000
383,17.000000
384,7.000000
385,43.000000
386,54.000000
387,48.000000
388,18.000000
389,30.000000
390,22.000000
391,40.000000
392,21.000000
393,10.000000
394,55.000000
395,10.000000
396,55.000000
397,13.000000
398,15.000000
399,46.000000
400,32.000000
401,83.000000
402,28.000000
403,6.000000
404,-9.000000
405,21.000000
406,9.000000
407,50.000000
408,8.000000
409,18.000000
410,36.000000
411,17.000000
412,11.000000
413,12.000000
414,49.000000
415,46.000000
416,4.000000
417,5.000000
418,2.000000
419,0.000000
420,16.000000
421,28.000000
422,35.000000
423,55.000000
424,-4.000000
425,35.000000
426,17.000000
427,56.000000
428,27.000000
429,45.000000
430,57.000000
431,39.000000
432,21.000000
433,26.000000
434,45.000000
435,21.000000
436,12.000000
437,47.000000
438,-1.000000
439,22.000000
440,9.000000
441,13.000000
442,17.000000
443,28.000000
444,49.000000
445,55.000000
446,2.000000
447,57.000000
448,29.000000
449,-6.000000
450,43.000000
451,40.000000
452,12.000000
453,42.000000
454,12.000000
455,47.000000
456,90.000000
457,36.000000
458,40.000000
459,50.000000
460,46.000000
461,17.000000
462,35.000000
463,33.000000
464,35.000000
465,5.000000
466,15.000000
467,76.000000
468,46.000000
469,36.000000
470,12.000000
471,21.000000
472,36.000000
473,36.000000
474,34.000000
475,53.000000
476,12.000000
477,0.000000
478,22.000000
479,63.000000
480,-13.000000
481,-11.000000
482,33.000000
483,19.000000
484,11.000000
485,18.000000
486,40.000000
487,-14.000000
488,21.000000
489,16.000000
490,12.000000
491,-9.000000
492,-13.000000
493,13.000000
494,51.000000
495,-2.000000
496,41.000000
497,30.000000
498,28.000000
499,2.000000
500,57.000000
501,37.000000
502,21.000000
503,38.000000
504,47.000000
505,13.000000
506,29.000000
507,34.000000
508,19.000000
509,36.000000
510,41.000000
511,46.000000
512,21.000000
513,38.000000
514,18.000000
515,22.000000
516,-7.000000
517,31.000000
518,22.000000
519,8.000000
520,19.000000
521,13.000000
522,-1.000000
523,4.000000
524,24.000000
525,16.000000
526,64.000000
527,47.000000
528,29.000000
529,57.000000
530,4.000000
531,9.000000
532,-11.000000
533,3.000000
534,-6.000000
535,39.000000
536,25.000000
537,19.000000
538,36.000000
539,19.000000
540,57.000000
541,30.000000
542,23.000000
543,7.000000
544,0.000000
545,40.000000
546,8.000000
547,16.000000
548,11.000000
549,31.000000
550,20.000000
551,21.000000
552,-2.000000
553,-13.000000
554,17.000000
555,37.000000
556,61.000000
557,4.000000
558,34.000000
559,26.000000
560,7.000000
561,35.000000
562,-15.000000
563,16.000000
564,14.000000
565,50.000000
566,-6.000000
567,14.000000
568,27.000000
569,14.000000
570,-1.000000
571,33.000000
572,10.000000
573,92.000000
574,17.000000
575,-10.000000
576,40.000000
577,25.000000
578,18.000000
579,33.000000
580,55.000000
581,35.000000
582,36.000000
583,49.000000
584,21.000000
585,29.000000
586,14.000000
587,14.000000
588,41.000000
589,45.000000
590,19.000000
591,37.000000
592,13.000000
593,47.000000
594,38.000000
595,44.000000
596,27.000000
597,8.000000
598,60.000000
599,32.000000
600,31.000000
601,16.000000
602,44.000000
603,17.000000
604,36.000000
605,31.000000
606,68.000000
607,44.000000
608,-7.000000
609,11.000000
610,7.000000
611,24.000000
612,39.000000
613,37.000000
614,18.000000
615,30.000000
616,49.000000
617,29.000000
618,10.000000
619,18.000000
620,27.000000
621,29.000000
622,15.000000
623,17.000000
624,29.000000
625,39.000000
626,20.000000
627,10.000000
628,14.000000
629,43.000000
630,2.000000
631,-2.000000
632,-7.000000
633,12.000000
634,30.000000
635,47.000000
636,16.000000
637,27.000000
638,0.000000
639,40.000000
640,-2.000000
641,7.000000
642,45.000000
643,27.000000
644,60.000000
645,9.000000
646,36.000000
647,11.000000
648,7.000000
649,5.000000
650,8.000000
651,35.000000
652,10.000000
653,21.000000
654,1.000000
655,26.000000
656,-3.000000
657,-23.000000
658,3.000000
659,31.000000
660,14.000000
661,2.000000
662,15.000000
663,12.000000
664,-2.000000
665,-3.000000
666,-15.000000
667,28.000000
668,-2.000000
669,38.000000
670,64.000000
671,39.000000
672,19.000000
673,34.000000
674,-14.000000
675,35.000000
676,78.000000
677,-2.000000
678,25.000000
679,19.000000
680,34.000000
681,21.000000
682,18.000000
683,32.000000
684,73.000000
685,16.000000
686,-1.000000
687,19.000000
688,-5.000000
689,49.000000
690,34.000000
691,9.000000
692,28.000000
693,9.000000
694,5.000000
695,25.000000
696,0.000000
697,-6.000000
698,-21.000000
699,-16.000000
700,25.000000
701,-4.000000
702,57.000000
703,-1.000000
704,5.000000
705,2.000000
706,19.000000
707,57.000000
708,14.000000
709,24.000000
710,10.000000
711,32.000000
712,1.000000
713,7.000000
714,3.000000
715,30.000000
716,20.000000
717,-6.000000
718,8.000000
719,4.000000
720,16.000000
721,-10.000000
722,38.000000
723,52.000000
724,12.000000
725,78.000000
726,38.000000
727,34.000000
728,28.000000
729,30.000000
730,5.000000
731,29.000000
732,21.000000
733,23.000000
734,23.000000
735,12.000000
736,32.000000
737,27.000000
738,34.000000
739,-18.000000
740,-13.000000
741,23.000000
742,23.000000
743,31.000000
744,32.000000
745,19.000000
746,87.000000
747,56.000000
748,44.000000
749,45.000000
750,1.000000
751,25.000000
752,3.000000
753,17.000000
754,23.000000
755,5.000000
756,32.000000
757,6.000000
758,4.000000
759,6.000000
760,-1.000000
761,20.000000
762,14.000000
763,47.000000
764,19.000000
765,37.000000
766,20.000000
767,4.000000
768,22.000000
769,20.000000
770,48.000000
771,6.000000
772,15.000000
773,46.000000
774,18.000000
775,3.000000
776,19.000000
777,14.000000
778,-1.000000
779,-6.000000
780,9.000000
781,5.000000
782,9.000000
783,26.000000
784,46.000000
785,60.000000
786,14.000000
787,11.000000
788,16.000000
789,-2.000000
790,40.000000
791,-2.000000
792,0.000000
793,13.000000
794,-5.000000
795,-10.000000
796,-9.000000
797,-7.000000
798,48.000000
799,44.000000
800,37.000000
801,36.000000
802,12.000000
803,-5.000000
804,54.000000
805,31.000000
806,23.000000
807,29.000000
808,13.000000
809,52.000000
810,14.000000
811,-10.000000
812,26.000000
813,21.000000
814,20.000000
815,11.000000
816,-12.000000
817,-4.000000
818,-5.000000
819,17.000000
820,-8.000000
821,3.000000
822,1.000000
823,44.000000
824,3.000000
825,34.000000
826,30.000000
827,16.000000
828,5.000000
829,14.000000
830,56.000000
831,47.000000
832,23.000000
833,15.000000
834,26.000000
835,26.000000
836,17.000000
837,29.000000
838,79.000000
839,29.000000
840,29.000000
841,39.000000
842,30.000000
843,77.000000
844,48.000000
845,18.000000
846,17.000000
847,-17.000000
848,46.000000
849,-5.000000
850,-1.000000
851,24.000000
852,43.000000
853,57.000000
854,1.000000
855,20.000000
856,24.000000
857,15.000000
858,15.000000
859,34.000000
860,19.000000
861,34.000000
862,8.000000
863,40.000000
864,33.000000
865,14.000000
866,30.000000
867,56.000000
868,6.000000
869,27.000000
870,18.000000
871,4.000000
872,37.000000
873,80.000000
874,-4.000000
875,18.000000
876,28.000000
877,23.000000
878,29.000000
879,47.000000
880,35.000000
881,-1.000000
882,24.000000
883,18.000000
884,81.000000
885,42.000000
886,64.000000
887,50.000000
888,67.000000
889,31.000000
890,37.000000
891,57.000000
892,18.000000
893,39.000000
894,8.000000
895,60.000000
896,7.000000
897,13.000000
898,-4.000000
899,15.000000
900,26.000000
901,14.000000
902,49.000000
903,6.000000
904,27.000000
905,37.000000
906,26.000000
907,34.000000
908,12.000000
909,21.000000
910,7.000000
911,14.000000
912,18.000000
913,31.000000
914,0.000000
915,19.000000
916,9.000000
917,59.000000
918,38.000000
919,-6.000000
920,8.000000
921,7.000000
922,13.000000
923,-10.000000
924,46.000000
925,53.000000
926,13.000000
927,11.000000
928,24.000000
929,18.000000
930,47.000000
931,9.000000
932,39.000000
933,28.000000
934,10.000000
935,34.000000
936,19.000000
937,20.000000
938,25.000000
939,3.000000
940,9.000000
941,29.000000
942,19.000000
943,13.000000
944,6.000000
945,4.000000
946,48.000000
947,37.000000
948,26.000000
949,16.000000
950,39.000000
951,-11.000000
952,-11.000000
953,-1.000000
954,-10.000000
955,-18.000000
956,-38.000000
957,-28.000000
958,11.000000
959,28.000000
960,-8.000000
961,-26.000000
962,64.000000
963,14.000000
964,-14.000000
965,63.000000
966,12.000000
967,26.000000
968,7.000000
969,38.000000
970,19.000000
971,20.000000
972,20.000000
973,66.000000
974,20.000000
975,44.000000
976,46.000000
977,28.000000
978,-4.000000
979,3.000000
980,78.000000
981,40.000000
982,22.000000
983,59.000000
984,38.000000
985,-3.000000
986,23.000000
987,59.000000
988,3.000000
989,13.000000
990,30.000000
991,-7.000000
992,21.000000
993,24.000000
994,29.000000
995,39.000000
996,13.000000
997,19.000000
998,7.000000
999,19.000000
1000,50.000000
1001,28.000000
1002,98.000000
1003,27.000000
1004,-2.000000
1005,26.000000
1006,20.000000
1007,46.000000
1008,29.000000
1009,20.000000
1010,18.000000
1011,20.000000
1012,-10.000000
1013,19.000000
1014,-6.000000
1015,-8.000000
1016,21.000000
1017,-13.000000
1018,12.000000
1019,37.000000
1020,51.000000
1021,11.000000
1022,34.000000
1023,28.000000
1024,45.000000
1025,28.000000
1026,89.000000
1027,28.000000
1028,40.000000
1029,28.000000
1030,39.000000
1031,9.000000
1032,20.000000
1033,50.000000
1034,19.000000
1035,58.000000
1036,20.000000
1037,14.000000
1038,19.000000
1039,10.000000
1040,21.000000
1041,27.000000
1042,42.000000
1043,86.000000
1044,18.000000
1045,31.000000
1046,14.000000
1047,12.000000
1048,27.000000
1049,16.000000
1050,-8.000000
1051,19.000000
1052,7.000000
1053,32.000000
1054,28.000000
1055,5.000000
1056,29.000000
1057,15.000000
1058,16.000000
1059,12.000000
1060,-1.000000
1061,20.000000
1062,18.000000
1063,19.000000
1064,17.000000
1065,27.000000
1066,20.000000
1067,-2.000000
1068,-10.000000
1069,15.000000
1070,-8.000000
1071,24.000000
1072,-8.000000
1073,-2.000000
1074,41.000000
1075,41.000000
1076,6.000000
1077,14.000000
1078,15.000000
1079,28.000000
1080,59.000000
1081,37.000000
1082,15.000000
1083,6.000000
1084,40.000000
1085,10.000000
1086,37.000000
1087,18.000000
1088,16.000000
1089,48.000000
1090,58.000000
1091,58.000000
1092,20.000000
1093,10.000000
1094,40.000000
1095,38.000000
1096,35.000000
1097,26.000000
1098,60.000000
1099,22.000000
1100,17.000000
1101,4.000000
1102,25.000000
1103,52.000000
1104,17.000000
1105,20.000000
1106,38.000000
1107,60.000000
1108,8.000000
1109,20.000000
1110,10.000000
1111,37.000000
1112,27.000000
1113,9.000000
1114,-11.000000
1115,-5.000000
1116,51.000000
1117,-15.000000
1118,-16.000000
1119,7.000000
1120,-13.000000
1121,-26.000000
1122,-14.000000
1123,20.000000
1124,29.000000
1125,17.000000
1126,37.000000
1127,21.000000
1128,18.000000
1129,48.000000
1130,19.000000
1131,99.000000
1132,59.000000
1133,-6.000000
1134,19.000000
1135,40.000000
1136,30.000000
1137,59.000000
1138,55.000000
1139,10.000000
1140,30.000000
1141,19.000000
1142,67.000000
1143,67.000000
1144,36.000000
1145,38.000000
1146,35.000000
1147,16.000000
1148,23.000000
1149,47.000000
1150,38.000000
1151,16.000000
1152,10.000000
1153,18.000000
1154,24.000000
1155,35.000000
1156,36.000000
1157,47.000000
1158,35.000000
1159,5.000000
1160,64.000000
1161,39.000000
1162,67.000000
1163,25.000000
1164,45.000000
1165,3.000000
1166,37.000000
1167,14.000000
1168,20.000000
1169,35.000000
1170,19.000000
1171,68.000000
1172,48.000000
1173,38.000000
1174,51.000000
1175,5.000000
1176,57.000000
1177,40.000000
1178,59.000000
1179,7.000000
1180,44.000000
1181,39.000000
1182,25.000000
1183,25.000000
1184,30.000000
1185,19.000000
1186,62.000000
1187,13.000000
1188,15.000000
1189,37.000000
1190,4.000000
1191,19.000000
1192,5.000000
1193,-5.000000
1194,4.000000
1195,20.000000
1196,32.000000
1197,12.000000
1198,39.000000
1199,6.000000
1200,4.000000
1201,-2.000000
1202,29.000000
1203,-8.000000
1204,11.000000
1205,11.000000
1206,14.000000
1207,43.000000
1208,17.000000
1209,-2.000000
1210,-24.000000
1211,-14.000000
1212,43.000000
1213,-10.000000
1214,50.000000
1215,-8.000000
1216,22.000000
1217,22.000000
1218,30.000000
1219,-3.000000
1220,51.000000
1221,13.000000
1222,-5.000000
1223,48.000000
1224,14.000000
1225,14.000000
1226,3.000000
1227,14.000000
1228,34.000000
1229,-1.000000
1230,43.000000
1231,-6.000000
1232,5.000000
1233,34.000000
1234,4.000000
1235,13.000000
1236,0.000000
1237,24.000000
1238,6.000000
1239,27.000000
1240,21.000000
1241,19.000000
1242,7.000000
1243,29.000000
1244,3.000000
1245,-3.000000
1246,48.000000
1247,22.000000
1248,53.000000
1249,23.000000
1250,9.000000
1251,41.000000
1252,15.000000
1253,7.000000
1254,48.000000
1255,40.000000
1256,24.000000
1257,13.000000
1258,58.000000
1259,21.000000
1260,37.000000
1261,5.000000
1262,31.000000
1263,22.000000
1264,68.000000
1265,7.000000
1266,16.000000
1267,28.000000
1268,31.000000
1269,25.000000
1270,31.000000
1271,48.000000
1272,70.000000
1273,24.000000
1274,46.000000
1275,26.000000
1276,36.000000
1277,29.000000
1278,18.000000
1279,4.000000
1280,0.000000
1281,5.000000
1282,56.000000
1283,11.000000
1284,40.000000
1285,14.000000
1286,27.000000
1287,18.000000
1288,10.000000
1289,35.000000
1290,50.000000
1291,62.000000
1292,43.000000
1293,39.000000
1294,28.000000
1295,47.000000
1296,27.000000
1297,5.000000
1298,-3.000000
1299,24.000000
1300,33.000000
1301,34.000000
1302,25.000000
1303,16.000000
1304,34.000000
1305,46.000000
1306,17.000000
1307,-9.000000
1308,2.000000
1309,26.000000
1310,25.000000
1311,5.000000
1312,11.000000
1313,34.000000
1314,28.000000
1315,-18.000000
1316,10.000000
1317,33.000000
1318,29.000000
1319,80.000000
1320,40.000000
1321,27.000000
1322,24.000000
1323,30.000000
1324,37.000000
1325,59.000000
1326,3.000000
1327,50.000000
1328,34.000000
1329,46.000000
1330,2.000000
1331,0.000000
1332,37.000000
1333,-15.000000
1334,43.000000
1335,26.000000
1336,20.000000
1337,15.000000
1338,38.000000
1339,19.000000
1340,15.000000
1341,-3.000000
1342,17.000000
1343,26.000000
1344,19.000000
1345,14.000000
1346,29.000000
1347,70.000000
1348,60.000000
1349,7.000000
1350,39.000000
1351,10.000000
1352,49.000000
1353,48.000000
1354,40.000000
1355,48.000000
1356,20.000000
1357,70.000000
1358,50.000000
1359,7.000000
1360,15.000000
1361,28.000000
1362,20.000000
1363,-4.000000
1364,38.000000
1365,38.000000
1366,37.000000
1367,49.000000
1368,35.000000
1369,38.000000
1370,59.000000
1371,7.000000
1372,37.000000
1373,15.000000
1374,10.000000
1375,14.000000
1376,27.000000
1377,42.000000
1378,3.000000
1379,19.000000
1380,44.000000
1381,-4.000000
1382,20.000000
1383,38.000000
1384,23.000000
1385,12.000000
1386,32.000000
1387,29.000000
1388,28.000000
1389,18.000000
1390,8.000000
1391,50.000000
1392,19.000000
1393,39.000000
1394,28.000000
1395,26.000000
1396,82.000000
1397,-2.000000
1398,54.000000
1399,-5.000000
1400,-21.000000
1401,-2.000000
1402,-4.000000
1403,55.000000
1404,23.000000
1405,20.000000
1406,46.000000
1407,20.000000
1408,50.000000
1409,49.000000
1410,20.000000
1411,31.000000
1412,67.000000
1413,29.000000
1414,48.000000
1415,40.000000
1416,47.000000
1417,13.000000
1418,40.000000
1419,26.000000
1420,23.000000
1421,67.000000
1422,19.000000
1423,-1.000000
1424,88.000000
1425,9.000000
1426,58.000000
1427,33.000000
1428,38.000000
1429,27.000000
1430,48.000000
1431,58.000000
1432,19.000000
1433,17.000000
1434,38.000000
1435,37.000000
1436,20.000000
1437,50.000000
1438,36.000000
1439,-1.000000
1440,90.000000
1441,25.000000
1442,20.000000
1443,15.000000
1444,19.000000
1445,10.000000
1446,57.000000
1447,5.000000
1448,47.000000
1449,16.000000
1450,62.000000
1451,21.000000
1452,59.000000
1453,19.000000
1454,-4.000000
1455,7.000000
1456,28.000000
1457,9.000000
1458,-1.000000
1459,17.000000
1460,74.000000
1461,16.000000
1462,35.000000
1463,26.000000
1464,26.000000
1465,23.000000
1466,15.000000
1467,17.000000
1468,34.000000
1469,27.000000
1470,19.000000
1471,5.000000
1472,11.000000
1473,5.000000
1474,39.000000
1475,5.000000
1476,36.000000
1477,16.000000
1478,5.000000
1479,14.000000
1480,30.000000
1481,30.000000
1482,36.000000
1483,18.000000
1484,47.000000
1485,37.000000
1486,38.000000
1487,23.000000
1488,29.000000
1489,37.000000
1490,16.000000
1491,18.000000
1492,18.000000
1493,20.000000
1494,9.000000
1495,13.000000
1496,1.000000
1497,29.000000
1498,56.000000
1499,37.000000
1500,31.000000
1501,25.000000
1502,57.000000
1503,40.000000
1504,67.000000
1505,60.000000
1506,37.000000
1507,37.000000
1508,68.000000
1509,19.000000
1510,40.000000
1511,28.000000
1512,30.000000
1513,50.000000
1514,46.000000
1515,37.000000
1516,37.000000
1517,27.000000
1518,19.000000
1519,18.000000
1520,37.000000
1521,88.000000
1522,58.000000
1523,18.000000
1524,79.000000
1525,19.000000
1526,24.000000
1527,40.000000
1528,37.000000
1529,33.000000
1530,37.000000
1531,16.000000
1532,5.000000
1533,36.000000
1534,9.000000
1535,-5.000000
1536,15.000000
1537,27.000000
1538,10.000000
1539,5.000000
1540,39.000000
1541,20.000000
1542,55.000000
1543,-2.000000
1544,39.000000
1545,2.000000
1546,16.000000
1547,20.000000
1548,35.000000
1549,21.000000
1550,32.000000
1551,31.000000
1552,45.000000
1553,10.000000
1554,17.000000
1555,15.000000
1556,26.000000
1557,59.000000
1558,33.000000
1559,18.000000
1560,59.000000
1561,48.000000
1562,49.000000
1563,8.000000
1564,27.000000
1565,19.000000
1566,28.000000
1567,28.000000
1568,20.000000
1569,14.000000
1570,39.000000
1571,-3.000000
1572,58.000000
1573,9.000000
1574,-20.000000
1575,38.000000
1576,0.000000
1577,-1.000000
1578,18.000000
1579,8.000000
1580,47.000000
1581,34.000000
1582,43.000000
1583,24.000000
1584,46.000000
1585,19.000000
1586,-3.000000
1587,15.000000
1588,34.000000
1589,12.000000
1590,-9.000000
1591,34.000000
1592,59.000000
1593,51.000000
1594,1.000000
1595,10.000000
1596,14.000000
1597,26.000000
1598,54.000000
1599,39.000000
1600,18.000000
1601,50.000000
1602,29.000000
1603,58.000000
1604,33.000000
1605,28.000000
1606,30.000000
1607,10.000000
1608,30.000000
1609,43.000000
1610,28.000000
1611,46.000000
1612,26.000000
1613,8.000000
1614,50.000000
1615,108.000000
1616,46.000000
1617,17.000000
1618,16.000000
1619,16.000000
1620,30.000000
1621,24.000000
1622,70.000000
1623,29.000000
1624,27.000000
1625,32.000000
1626,4.000000
1627,-8.000000
1628,-6.000000
1629,-6.000000
1630,-21.000000
1631,76.000000
1632,-8.000000
1633,-2.000000
1634,6.000000
1635,14.000000
1636,-17.000000
1637,0.000000
1638,-8.000000
1639,25.000000
1640,26.000000
1641,28.000000
1642,7.000000
1643,40.000000
1644,51.000000
1645,70.000000
1646,39.000000
1647,19.000000
1648,28.000000
1649,16.000000
1650,30.000000
1651,40.000000
1652,18.000000
1653,47.000000
1654,15.000000
1655,16.000000
1656,-4.000000
1657,54.000000
1658,16.000000
1659,33.000000
1660,47.000000
1661,68.000000
1662,37.000000
1663,26.000000
1664,16.000000
1665,20.000000
1666,18.000000
1667,37.000000
1668,40.000000
1669,39.000000
1670,50.000000
1671,8.000000
1672,58.000000
1673,17.000000
1674,19.000000
1675,37.000000
1676,3.000000
1677,29.000000
1678,24.000000
1679,50.000000
1680,55.000000
1681,37.000000
1682,37.000000
1683,60.000000
1684,21.000000
1685,-5.000000
1686,28.000000
1687,19.000000
1688,8.000000
1689,19.000000
1690,-3.000000
1691,38.000000
1692,44.000000
1693,50.000000
1694,90.000000
1695,38.000000
1696,39.000000
1697,9.000000
1698,28.000000
1699,79.000000
1700,24.000000
1701,40.000000
1702,27.000000
1703,20.000000
1704,37.000000
1705,16.000000
1706,8.000000
1707,40.000000
1708,17.000000
1709,22.000000
1710,52.000000
1711,58.000000
1712,94.000000
1713,25.000000
1714,18.000000
1715,7.000000
1716,5.000000
1717,42.000000
1718,27.000000
1719,25.000000
1720,29.000000
1721,12.000000
1722,34.000000
1723,23.000000
1724,9.000000
1725,12.000000
1726,6.000000
1727,8.000000
1728,19.000000
1729,19.000000
1730,29.000000
1731,35.000000
1732,39.000000
1733,49.000000
1734,50.000000
1735,58.000000
1736,18.000000
1737,46.000000
1738,9.000000
1739,29.000000
1740,10.000000
1741,18.000000
1742,70.000000
1743,56.000000
1744,29.000000
1745,47.000000
1746,20.000000
1747,28.000000
1748,39.000000
1749,129.000000
1750,-3.000000
1751,70.000000
1752,9.000000
1753,39.000000
1754,-1.000000
1755,10.000000
1756,20.000000
1757,37.000000
1758,35.000000
1759,40.000000
1760,59.000000
1761,18.000000
1762,80.000000
1763,39.000000
1764,5.000000
1765,17.000000
1766,16.000000
1767,75.000000
1768,8.000000
1769,79.000000
1770,48.000000
1771,59.000000
1772,29.000000
1773,10.000000
1774,49.000000
1775,99.000000
1776,26.000000
1777,27.000000
1778,26.000000
1779,-10.000000
1780,16.000000
1781,-11.000000
1782,8.000000
1783,8.000000
1784,4.000000
1785,-6.000000
1786,-1.000000
1787,13.000000
1788,23.000000
1789,35.000000
1790,-27.000000
1791,23.000000
1792,-9.000000
1793,25.000000
1794,37.000000
1795,45.000000
1796,36.000000
1797,36.000000
1798,17.000000
1799,46.000000
1800,37.000000
1801,0.000000
1802,10.000000
1803,17.000000
1804,6.000000
1805,56.000000
1806,18.000000
1807,17.000000
1808,40.000000
1809,60.000000
1810,47.000000
1811,24.000000
1812,14.000000
1813,37.000000
1814,29.000000
1815,17.000000
1816,16.000000
1817,25.000000
1818,-18.000000
1819,19.000000
1820,-3.000000
1821,26.000000
1822,5.000000
1823,45.000000
1824,49.000000
1825,48.000000
1826,56.000000
1827,29.000000
1828,65.000000
1829,55.000000
1830,24.000000
1831,35.000000
1832,26.000000
1833,47.000000
1834,70.000000
1835,49.000000
1836,29.000000
1837,18.000000
1838,55.000000
1839,35.000000
1840,29.000000
1841,19.000000
1842,32.000000
1843,5.000000
