================================================================================
IQN TRAINING RESULTS - 10000 EPOCHS
================================================================================
Generated: 2026-01-20 15:55:46
Model Type: iqn
Epochs: 10000
Number of Agents: 1
================================================================================

Epoch-by-Epoch Results:
--------------------------------------------------------------------------------
Epoch    Total Loss      Reward      
176      0.293793        60.00       
177      0.738238        30.00       
178      0.329562        70.00       
179      0.453090        80.00       
180      0.450124        70.00       
181      0.179445        90.00       
182      0.277172        50.00       
183      0.389682        100.00      
184      0.550330        50.00       
185      0.680931        80.00       
186      0.272600        30.00       
187      0.373285        70.00       
188      0.299578        110.00      
189      0.452653        40.00       
190      0.216501        40.00       
191      0.310092        40.00       
192      0.537737        30.00       
193      0.396403        100.00      
194      0.343657        110.00      
195      0.717305        60.00       
196      0.290955        90.00       
197      0.622374        90.00       
198      0.405376        90.00       
199      0.086860        40.00       
200      0.556021        50.00       
201      0.542874        80.00       
202      0.580032        70.00       
203      0.460097        70.00       
204      0.748037        37.00       
205      0.260632        40.00       
206      0.590384        70.00       
207      0.733778        100.00      
208      0.737813        90.00       
209      0.575836        54.00       
210      0.619776        40.00       
211      0.715011        40.00       
212      0.593662        110.00      
213      0.343883        140.00      
214      0.568643        60.00       
215      0.520788        40.00       
216      0.796810        60.00       
217      0.528662        70.00       
218      0.489180        30.00       
219      0.547230        30.00       
220      0.746119        60.00       
221      0.437284        0.00        
222      0.405645        20.00       
223      0.354469        10.00       
224      0.460191        100.00      
225      0.401137        50.00       
226      0.347360        50.00       
227      0.619720        38.00       
228      0.487855        59.00       
229      0.471357        110.00      
230      0.533689        50.00       
231      0.429453        38.00       
232      0.776089        29.00       
233      0.512671        110.00      
234      0.435119        30.00       
235      0.567985        70.00       
236      0.475212        22.00       
237      0.493013        54.00       
238      0.780769        40.00       
239      0.561257        80.00       
240      0.267176        37.00       
241      0.446185        60.00       
242      0.235870        80.00       
243      0.530564        60.00       
244      0.605498        120.00      
245      0.401289        90.00       
246      0.483383        60.00       
247      0.464011        14.00       
248      0.679663        39.00       
249      0.396957        50.00       
250      0.422348        30.00       
251      0.320010        70.00       
252      0.360572        50.00       
253      0.459659        70.00       
254      0.755257        60.00       
255      0.438561        100.00      
256      0.345994        70.00       
257      0.397616        80.00       
258      0.391128        40.00       
259      0.378120        50.00       
260      0.440297        100.00      
261      0.553325        58.00       
262      0.492744        70.00       
263      0.486040        80.00       
264      0.302385        49.00       
265      0.515255        35.00       
266      0.272834        75.00       
267      0.500490        70.00       
268      0.357502        39.00       
269      0.374300        60.00       
270      0.595882        80.00       
271      0.346931        19.00       
272      0.323939        50.00       
273      0.723563        140.00      
274      0.529594        100.00      
275      0.536010        70.00       
276      0.741897        60.00       
277      0.333859        160.00      
278      0.632903        50.00       
279      0.598404        80.00       
280      0.675649        80.00       
281      0.804001        120.00      
282      0.711304        110.00      
283      0.652374        70.00       
284      0.610060        34.00       
285      0.602324        80.00       
286      0.859607        108.00      
287      0.797040        26.00       
288      0.619895        36.00       
289      0.779871        38.00       
290      0.619880        45.00       
291      0.272660        15.00       
292      0.590129        42.00       
293      0.588308        37.00       
294      0.612965        60.00       
295      0.572286        80.00       
296      0.528115        60.00       
297      0.580588        50.00       
298      0.540928        80.00       
299      0.640919        80.00       
300      0.608539        88.00       
301      0.428583        30.00       
302      0.281117        67.00       
303      0.303798        31.00       
304      0.636253        87.00       
305      0.321665        63.00       
306      0.533532        44.00       
307      0.355381        35.00       
308      0.344630        20.00       
309      0.421867        18.00       
310      0.656899        5.00        
311      0.429642        30.00       
312      0.290567        48.00       
313      0.495714        80.00       
314      0.413681        60.00       
315      0.405396        70.00       
316      0.533749        80.00       
317      0.433577        60.00       
318      0.426443        80.00       
319      0.536849        50.00       
320      0.384199        50.00       
321      0.474587        110.00      
322      0.419621        40.00       
323      0.470121        40.00       
324      0.598559        50.00       
325      0.456800        40.00       
326      0.576188        60.00       
327      0.441431        40.00       
328      0.389498        60.00       
329      0.582116        67.00       
330      0.495349        60.00       
331      0.492503        60.00       
332      0.461050        110.00      
333      0.285210        80.00       
334      0.580816        70.00       
335      0.484025        80.00       
336      0.374591        80.00       
337      0.356008        40.00       
338      0.542465        70.00       
339      0.505258        90.00       
340      0.641213        40.00       
341      0.525702        40.00       
342      0.761747        40.00       
343      0.485946        80.00       
344      0.450299        130.00      
345      0.645749        90.00       
346      0.298043        60.00       
347      0.717669        80.00       
348      0.551455        60.00       
349      0.592372        60.00       
350      0.470004        30.00       
351      0.535030        40.00       
352      0.585373        60.00       
353      0.811598        100.00      
354      0.465840        130.00      
355      0.287041        50.00       
356      0.259973        30.00       
357      0.416267        70.00       
358      0.349262        18.00       
359      0.498141        36.00       
360      0.492144        50.00       
361      0.412259        30.00       
362      0.657160        50.00       
363      0.393810        50.00       
364      0.501079        39.00       
365      0.531747        30.00       
366      0.267452        70.00       
367      0.441929        150.00      
368      0.408890        70.00       
369      0.543088        60.00       
370      0.375044        110.00      
371      0.410793        60.00       
372      0.694966        90.00       
373      0.550478        100.00      
374      0.505601        120.00      
375      0.296743        50.00       
376      0.414989        60.00       
377      0.433722        60.00       
378      0.795982        10.00       
379      0.408669        80.00       
380      0.588725        90.00       
381      0.490859        40.00       
382      0.580032        66.00       
383      0.563968        80.00       
384      0.509095        18.00       
385      0.777879        30.00       
386      0.508899        60.00       
387      0.498116        40.00       
388      0.392684        100.00      
389      0.339868        60.00       
390      0.537991        50.00       
391      0.470793        80.00       
392      0.307356        35.00       
393      0.415323        100.00      
394      0.554024        80.00       
395      0.763453        20.00       
396      0.542654        50.00       
397      0.379415        49.00       
398      0.541084        50.00       
399      0.572441        100.00      
400      0.528653        70.00       
401      0.856791        80.00       
402      0.710942        80.00       
403      0.749438        60.00       
404      0.728671        90.00       
405      0.919758        40.00       
406      0.908229        90.00       
407      0.703397        80.00       
408      0.815364        30.00       
409      0.672906        100.00      
410      0.732665        50.00       
411      0.685392        40.00       
412      0.843512        50.00       
413      0.742925        90.00       
414      0.712127        40.00       
415      0.631366        20.00       
416      0.728227        80.00       
417      1.024398        70.00       
418      0.513256        80.00       
419      0.819407        30.00       
420      0.926972        50.00       
421      0.749799        100.00      
422      0.843767        70.00       
423      0.670999        70.00       
424      0.908037        90.00       
425      0.857467        70.00       
426      0.716883        90.00       
427      0.661038        40.00       
428      0.873879        70.00       
429      0.570657        70.00       
430      0.623119        40.00       
431      0.613646        50.00       
432      0.704782        40.00       
433      0.705811        60.00       
434      0.823018        90.00       
435      0.791867        110.00      
436      0.737910        60.00       
437      0.636835        70.00       
438      0.716174        50.00       
439      0.539062        110.00      
440      0.706759        50.00       
441      0.709541        70.00       
442      0.811156        80.00       
443      0.725512        50.00       
444      0.789100        60.00       
445      0.821314        80.00       
446      0.743373        49.00       
447      0.574567        40.00       
448      0.781244        70.00       
449      0.684454        40.00       
450      0.836032        40.00       
451      0.630085        60.00       
452      0.713318        40.00       
453      0.680776        40.00       
454      0.474570        70.00       
455      0.969703        60.00       
456      0.634631        60.00       
457      0.558837        90.00       
458      0.580035        10.00       
459      0.666499        60.00       
460      0.702628        60.00       
461      0.592978        20.00       
462      0.716296        90.00       
463      0.713233        60.00       
464      0.747492        70.00       
465      0.604499        90.00       
466      0.637134        40.00       
467      0.602120        70.00       
468      0.589334        40.00       
469      0.718600        70.00       
470      0.691987        40.00       
471      0.598343        80.00       
472      0.818237        130.00      
473      0.731696        70.00       
474      0.611201        90.00       
475      0.738253        50.00       
476      0.658315        59.00       
477      0.786016        40.00       
478      0.754962        120.00      
479      0.748617        100.00      
480      0.798192        80.00       
481      0.623120        60.00       
482      0.715777        50.00       
483      0.694610        100.00      
484      0.845609        160.00      
485      0.828697        100.00      
486      0.751792        60.00       
487      0.791523        90.00       
488      0.723943        90.00       
489      0.729709        60.00       
490      0.686044        60.00       
491      0.769702        30.00       
492      0.649516        70.00       
493      0.707475        60.00       
494      0.741162        90.00       
495      0.574139        110.00      
496      0.628741        70.00       
497      0.682614        70.00       
498      0.833367        80.00       
499      0.695949        20.00       
500      0.794723        120.00      
501      0.556147        70.00       
502      0.734209        80.00       
503      0.739100        70.00       
504      0.751995        50.00       
505      0.711124        70.00       
506      0.794947        110.00      
507      0.712115        70.00       
508      0.883797        60.00       
509      0.778461        90.00       
510      0.591843        60.00       
511      0.798078        90.00       
512      0.691187        70.00       
513      0.642709        20.00       
514      0.660926        60.00       
515      0.720247        100.00      
516      0.688331        80.00       
517      0.663617        50.00       
518      0.669741        100.00      
519      0.672381        80.00       
520      0.698449        100.00      
521      0.760336        50.00       
522      0.668000        90.00       
523      0.600717        70.00       
524      0.736705        70.00       
525      0.826752        90.00       
526      0.610536        70.00       
527      0.603150        60.00       
528      0.623553        40.00       
529      0.616251        70.00       
530      0.595030        70.00       
531      0.776556        110.00      
532      0.814554        80.00       
533      0.781160        50.00       
534      0.596795        30.00       
535      0.760013        50.00       
536      0.692600        60.00       
537      0.696064        70.00       
538      0.743055        100.00      
539      0.686312        90.00       
540      0.795324        30.00       
541      0.752441        110.00      
542      0.728286        90.00       
543      0.642091        80.00       
544      0.650497        90.00       
545      0.652396        80.00       
546      0.599472        40.00       
547      0.624598        50.00       
548      0.655425        90.00       
549      0.654812        70.00       
550      0.607470        60.00       
551      0.678497        60.00       
552      0.641941        30.00       
553      0.673508        70.00       
554      0.705503        50.00       
555      0.663693        30.00       
556      0.616962        40.00       
557      0.666658        100.00      
558      0.504204        100.00      
559      0.652584        60.00       
560      0.734973        50.00       
561      0.584850        50.00       
562      0.652230        120.00      
563      0.701007        70.00       
564      0.536645        30.00       
565      0.632985        60.00       
566      0.574527        70.00       
567      0.563602        60.00       
568      0.689466        60.00       
569      0.626686        40.00       
570      0.638932        100.00      
571      0.798512        50.00       
572      0.748146        80.00       
573      0.625193        90.00       
574      0.702253        40.00       
575      0.644820        70.00       
576      0.626438        90.00       
577      0.527300        60.00       
578      0.545441        80.00       
579      0.669317        70.00       
580      0.593912        40.00       
581      0.592526        40.00       
582      0.638774        140.00      
583      0.746348        50.00       
584      0.529061        90.00       
585      0.654510        80.00       
586      0.717407        30.00       
587      0.638980        40.00       
588      0.625801        110.00      
589      0.486937        20.00       
590      0.572621        100.00      
591      0.557063        10.00       
592      0.548642        80.00       
593      0.696330        40.00       
594      0.736357        10.00       
595      0.565897        50.00       
596      0.715369        90.00       
597      0.661051        50.00       
598      0.540182        80.00       
599      0.711529        50.00       
600      0.962903        130.00      
601      0.814527        70.00       
602      0.857444        130.00      
603      0.771086        50.00       
604      0.809306        100.00      
605      0.907366        90.00       
606      0.994605        80.00       
607      0.936120        100.00      
608      1.022829        90.00       
609      0.846875        70.00       
610      0.825253        40.00       
611      0.994338        90.00       
612      0.802692        50.00       
613      0.798985        70.00       
614      1.075462        60.00       
615      0.942492        110.00      
616      0.950319        80.00       
617      0.943534        70.00       
618      0.869424        110.00      
619      0.956272        70.00       
620      0.841310        50.00       
621      0.875915        150.00      
622      0.962027        20.00       
623      0.749863        70.00       
624      0.909053        70.00       
625      0.870710        50.00       
626      0.996375        50.00       
627      0.792849        30.00       
628      0.799448        80.00       
629      0.896902        130.00      
630      0.921722        80.00       
631      0.882675        80.00       
632      0.842337        60.00       
633      0.813424        50.00       
634      0.900812        60.00       
635      0.911931        70.00       
636      0.805135        40.00       
637      0.831815        70.00       
638      0.857986        70.00       
639      0.845963        90.00       
640      0.839777        90.00       
641      0.832392        80.00       
642      0.816561        70.00       
643      0.867055        50.00       
644      0.798251        60.00       
645      0.802795        80.00       
646      0.810131        20.00       
647      0.869391        80.00       
648      0.761158        70.00       
649      0.838362        50.00       
650      0.829078        80.00       
651      0.922364        70.00       
652      0.721895        60.00       
653      0.899394        110.00      
654      0.879814        80.00       
655      0.742371        100.00      
656      0.834208        60.00       
657      0.807403        40.00       
658      0.830381        20.00       
659      0.772109        50.00       
660      0.766928        40.00       
661      0.882320        90.00       
662      0.874955        130.00      
663      0.774464        90.00       
664      0.736392        70.00       
665      0.872867        100.00      
666      0.729625        100.00      
667      0.869932        80.00       
668      0.909328        40.00       
669      0.786466        60.00       
670      0.804102        130.00      
671      0.899099        30.00       
672      0.792351        90.00       
673      0.769542        110.00      
674      0.872603        100.00      
675      0.765330        60.00       
676      0.831943        50.00       
677      0.776245        10.00       
678      0.812928        40.00       
679      0.902839        50.00       
680      0.928202        70.00       
681      0.687395        100.00      
682      0.729336        100.00      
683      0.756147        20.00       
684      0.817446        60.00       
685      0.797953        80.00       
686      0.817169        80.00       
687      0.728536        100.00      
688      0.851696        110.00      
689      0.836289        70.00       
690      0.775543        90.00       
691      0.826146        40.00       
692      0.716000        80.00       
693      0.653832        80.00       
694      0.814881        90.00       
695      0.902127        60.00       
696      0.904454        140.00      
697      0.775373        60.00       
698      0.795908        50.00       
699      0.737790        50.00       
700      0.579300        50.00       
701      0.891506        40.00       
702      0.774936        60.00       
703      0.903009        50.00       
704      0.803231        90.00       
705      0.710365        70.00       
706      0.779268        40.00       
707      0.747078        70.00       
708      0.696685        80.00       
709      0.925394        70.00       
710      0.638050        30.00       
711      0.752537        40.00       
712      0.723169        30.00       
713      0.681606        80.00       
714      0.743488        90.00       
715      0.844985        80.00       
716      0.751505        60.00       
717      0.848083        70.00       
718      0.666762        30.00       
719      0.665721        50.00       
720      0.817707        50.00       
721      0.722462        110.00      
722      0.699815        30.00       
723      0.779934        100.00      
724      0.976368        90.00       
725      0.803631        30.00       
726      0.752866        40.00       
727      0.673550        110.00      
728      0.775642        90.00       
729      0.840642        60.00       
730      0.829023        70.00       
731      0.771043        100.00      
732      0.807603        150.00      
733      0.818925        70.00       
734      0.824795        60.00       
735      0.797955        70.00       
736      0.691841        90.00       
737      0.826234        50.00       
738      0.733037        110.00      
739      0.756014        70.00       
740      0.709949        100.00      
741      0.834474        80.00       
742      0.826921        100.00      
743      0.747231        80.00       
744      0.868673        70.00       
745      0.708810        110.00      
746      0.953964        110.00      
747      0.849642        70.00       
748      0.813452        90.00       
749      0.708593        90.00       
750      0.694415        90.00       
751      0.858239        50.00       
752      0.782862        80.00       
753      0.752891        70.00       
754      0.800997        100.00      
755      0.864206        110.00      
756      0.783688        60.00       
757      0.843942        50.00       
758      0.797846        30.00       
759      0.725297        50.00       
760      0.752809        60.00       
761      0.740320        60.00       
762      0.828016        60.00       
763      0.877600        80.00       
764      0.949439        70.00       
765      0.806909        70.00       
766      0.699562        90.00       
767      0.763231        60.00       
768      0.903419        50.00       
769      0.780562        90.00       
770      0.785174        80.00       
771      0.731253        40.00       
772      0.765270        80.00       
773      0.770658        50.00       
774      0.758444        50.00       
775      0.856017        60.00       
776      0.872685        90.00       
777      0.749388        70.00       
778      0.899735        30.00       
779      0.831635        40.00       
780      0.826746        60.00       
781      0.690190        40.00       
782      0.820784        20.00       
783      0.781143        40.00       
784      0.668464        10.00       
785      0.653454        60.00       
786      0.659111        50.00       
787      0.710015        70.00       
788      0.720776        70.00       
789      0.736574        60.00       
790      0.655687        50.00       
791      0.661065        90.00       
792      0.647753        20.00       
793      0.752999        50.00       
794      0.638404        120.00      
795      0.751060        50.00       
796      0.614978        60.00       
797      0.670669        50.00       
798      0.771335        60.00       
799      0.707594        80.00       
800      1.037416        40.00       
801      0.939576        110.00      
802      0.923906        110.00      
803      0.820385        60.00       
804      0.993931        90.00       
805      1.011476        50.00       
806      0.981738        20.00       
807      0.884169        90.00       
808      0.988534        120.00      
809      1.007999        100.00      
810      0.942531        40.00       
811      0.983465        80.00       
812      0.925974        110.00      
813      0.888895        40.00       
814      0.931814        70.00       
815      0.875863        60.00       
816      0.820040        70.00       
817      0.881970        50.00       
818      0.987621        60.00       
819      1.102808        120.00      
820      1.070054        40.00       
821      0.906629        30.00       
822      0.940989        60.00       
823      1.008528        10.00       
824      0.975257        50.00       
825      0.940319        70.00       
826      1.048946        90.00       
827      0.873081        50.00       
828      0.857095        50.00       
829      0.853354        100.00      
830      0.845624        50.00       
831      0.856818        80.00       
832      0.972907        110.00      
833      0.804982        70.00       
834      0.973043        50.00       
835      0.819279        160.00      
836      1.053925        90.00       
837      1.004719        60.00       
838      0.910860        20.00       
839      0.820325        60.00       
840      0.887756        30.00       
841      0.884665        110.00      
842      1.052636        60.00       
843      0.935221        70.00       
844      0.964172        140.00      
845      0.955619        120.00      
846      0.873131        80.00       
847      0.991616        50.00       
848      0.879247        100.00      
849      0.859583        80.00       
850      1.012936        100.00      
851      0.839641        70.00       
852      0.919139        40.00       
853      0.950191        80.00       
854      0.942796        40.00       
855      0.992541        70.00       
856      0.947778        50.00       
857      0.835618        60.00       
858      0.973370        60.00       
859      0.859356        60.00       
860      0.800641        30.00       
861      0.948256        40.00       
862      1.025363        80.00       
863      0.842821        40.00       
864      0.804687        100.00      
865      0.902326        130.00      
866      0.915399        60.00       
867      0.849076        110.00      
868      0.957267        120.00      
869      0.870939        60.00       
870      0.862730        70.00       
871      0.952757        60.00       
872      0.906171        60.00       
873      0.973572        50.00       
874      0.945569        40.00       
875      1.012833        60.00       
876      1.024746        70.00       
877      1.154003        90.00       
878      1.057001        100.00      
879      1.009614        80.00       
880      1.031082        100.00      
881      0.969002        100.00      
882      0.988025        80.00       
883      0.903209        70.00       
884      0.930122        70.00       
885      0.907095        100.00      
886      0.892429        50.00       
887      0.849317        50.00       
888      1.040671        80.00       
889      0.971786        70.00       
890      0.990596        60.00       
891      0.966786        60.00       
892      0.917901        20.00       
893      0.896704        120.00      
894      0.922095        80.00       
895      1.012676        100.00      
896      0.910718        100.00      
897      1.080114        50.00       
898      1.078293        110.00      
899      0.847503        80.00       
900      0.886029        20.00       
901      0.862342        80.00       
902      0.791882        40.00       
903      0.877306        20.00       
904      0.749633        70.00       
905      0.881773        90.00       
906      1.035901        70.00       
907      0.943707        70.00       
908      0.899666        70.00       
909      0.862679        60.00       
910      1.026602        110.00      
911      0.854803        30.00       
912      0.871634        100.00      
913      0.931080        60.00       
914      0.961805        100.00      
915      0.971871        60.00       
916      0.899058        20.00       
917      0.809078        80.00       
918      0.889790        70.00       
919      1.031924        50.00       
920      0.999569        100.00      
921      1.089588        60.00       
922      0.999168        20.00       
923      0.863416        50.00       
924      0.912475        110.00      
925      0.934087        30.00       
926      0.863949        140.00      
927      0.848769        90.00       
928      0.812494        30.00       
929      0.888574        50.00       
930      1.011862        90.00       
931      0.947531        90.00       
932      0.864002        60.00       
933      0.897678        70.00       
934      0.813733        80.00       
935      0.948665        70.00       
936      0.873190        50.00       
937      0.848404        80.00       
938      0.853495        50.00       
939      0.870961        80.00       
940      0.879885        60.00       
941      0.947353        70.00       
942      0.993341        70.00       
943      1.007409        90.00       
944      1.040683        70.00       
945      0.906368        90.00       
946      0.891430        70.00       
947      0.972109        30.00       
948      1.000280        60.00       
949      1.001022        50.00       
950      0.830015        30.00       
951      1.007333        100.00      
952      0.900281        70.00       
953      0.890143        100.00      
954      0.868908        130.00      
955      0.833018        30.00       
956      1.095274        60.00       
957      0.956153        70.00       
958      1.029057        60.00       
959      0.816699        60.00       
960      0.911886        60.00       
961      0.889923        80.00       
962      0.953016        80.00       
963      0.968955        120.00      
964      0.989099        40.00       
965      1.027995        50.00       
966      0.896163        70.00       
967      0.936048        40.00       
968      0.861538        70.00       
969      1.010982        130.00      
970      0.864867        90.00       
971      0.899278        100.00      
972      0.803229        40.00       
973      0.947454        50.00       
974      0.911739        40.00       
975      0.993657        80.00       
976      0.897708        60.00       
977      0.899809        70.00       
978      0.822103        50.00       
979      0.912071        60.00       
980      0.878448        70.00       
981      0.884626        80.00       
982      0.949832        90.00       
983      1.051057        80.00       
984      0.977181        30.00       
985      0.857739        50.00       
986      0.848229        90.00       
987      0.827976        80.00       
988      0.899357        70.00       
989      0.970131        50.00       
990      0.992611        20.00       
991      0.819058        60.00       
992      1.011098        50.00       
993      0.931556        90.00       
994      0.864753        100.00      
995      0.886923        30.00       
996      0.907903        50.00       
997      0.823045        30.00       
998      0.936657        90.00       
999      0.756904        40.00       
1000     0.999862        70.00       
1001     1.307176        120.00      
1002     1.075989        40.00       
1003     0.940219        90.00       
1004     1.052216        30.00       
1005     0.926218        90.00       
1006     1.051766        90.00       
1007     0.946316        80.00       
1008     0.950281        80.00       
1009     1.047566        80.00       
1010     0.955448        10.00       
1011     1.107196        70.00       
1012     0.981087        10.00       
1013     1.040295        100.00      
1014     1.012205        70.00       
1015     1.087732        90.00       
1016     1.131186        90.00       
1017     1.036064        60.00       
1018     0.917677        60.00       
1019     1.041672        70.00       
1020     0.974602        70.00       
1021     1.109258        100.00      
1022     1.023413        150.00      
1023     1.130258        70.00       
1024     1.294526        90.00       
1025     1.188979        60.00       
1026     1.113198        50.00       
1027     1.085087        90.00       
1028     0.907391        60.00       
1029     0.943014        120.00      
1030     0.924443        50.00       
1031     1.015732        40.00       
1032     0.915799        70.00       
1033     1.088600        100.00      
1034     1.132110        90.00       
1035     1.203151        80.00       
1036     1.044362        50.00       
1037     1.125898        50.00       
1038     1.032414        40.00       
1039     1.129022        80.00       
1040     1.078658        60.00       
1041     1.283175        80.00       
1042     0.999968        50.00       
1043     1.041350        100.00      
1044     0.954087        40.00       
1045     0.975498        70.00       
1046     1.236369        60.00       
1047     1.038743        130.00      
1048     1.254732        100.00      
1049     1.019511        60.00       
1050     1.093940        70.00       
1051     1.123015        30.00       
1052     1.058819        100.00      
1053     1.130249        80.00       
1054     0.985048        110.00      
1055     1.164994        80.00       
1056     0.953265        100.00      
1057     1.162930        80.00       
1058     1.158022        70.00       
1059     1.026899        100.00      
1060     1.202275        20.00       
1061     1.092848        60.00       
1062     0.888421        50.00       
1063     1.152185        90.00       
1064     0.982122        50.00       
1065     0.989718        90.00       
1066     1.098816        50.00       
1067     1.046732        90.00       
1068     0.908109        90.00       
1069     0.994372        70.00       
1070     1.008493        140.00      
1071     0.982462        20.00       
1072     1.080149        80.00       
1073     0.929084        50.00       
1074     0.994249        50.00       
1075     0.917833        50.00       
1076     0.921568        70.00       
1077     0.972101        70.00       
1078     0.996556        90.00       
1079     1.147297        90.00       
1080     1.075522        60.00       
1081     1.170821        120.00      
1082     1.200373        30.00       
1083     1.127688        80.00       
1084     0.955441        120.00      
1085     1.026187        110.00      
1086     1.083848        70.00       
1087     1.250979        90.00       
1088     1.060869        50.00       
1089     1.250701        50.00       
1090     1.174710        110.00      
1091     1.198308        40.00       
1092     1.122002        80.00       
1093     1.130904        100.00      
1094     0.936996        30.00       
1095     1.072031        80.00       
1096     1.144366        90.00       
1097     1.093494        30.00       
1098     1.231308        90.00       
1099     1.014301        50.00       
1100     1.238983        50.00       
1101     1.124184        60.00       
1102     1.067719        90.00       
1103     1.162020        90.00       
1104     0.928736        110.00      
1105     1.132603        80.00       
1106     1.053926        110.00      
1107     1.125715        110.00      
1108     1.279755        90.00       
1109     1.034319        100.00      
1110     1.111682        50.00       
1111     1.246037        50.00       
1112     1.152364        80.00       
1113     1.244867        50.00       
1114     1.052129        70.00       
1115     1.202238        110.00      
1116     1.101128        40.00       
1117     1.146398        120.00      
1118     1.061209        70.00       
1119     1.038024        40.00       
1120     1.286724        90.00       
1121     1.083894        80.00       
1122     1.101668        30.00       
1123     1.326896        110.00      
1124     1.193560        90.00       
1125     1.157308        170.00      
1126     1.061713        20.00       
1127     1.209878        70.00       
1128     1.170579        50.00       
