Epoch,Reward
453,26.000000
454,50.000000
455,65.000000
456,12.000000
457,40.000000
458,41.000000
459,85.000000
460,5.000000
461,43.000000
462,24.000000
463,48.000000
464,43.000000
465,49.000000
466,46.000000
467,-3.000000
468,15.000000
469,16.000000
470,17.000000
471,11.000000
472,39.000000
473,18.000000
474,15.000000
475,39.000000
476,59.000000
477,-8.000000
478,-8.000000
479,49.000000
480,60.000000
481,26.000000
482,8.000000
483,39.000000
484,25.000000
485,28.000000
486,34.000000
487,32.000000
488,39.000000
489,28.000000
490,7.000000
491,14.000000
492,2.000000
493,9.000000
494,20.000000
495,26.000000
496,22.000000
497,8.000000
498,63.000000
499,21.000000
500,17.000000
501,32.000000
502,-7.000000
503,24.000000
504,38.000000
505,48.000000
506,48.000000
507,28.000000
508,36.000000
509,6.000000
510,29.000000
511,29.000000
512,-19.000000
513,4.000000
514,7.000000
515,22.000000
516,4.000000
517,11.000000
518,-9.000000
519,26.000000
520,7.000000
521,20.000000
522,13.000000
523,32.000000
524,27.000000
525,9.000000
526,15.000000
527,48.000000
528,13.000000
529,32.000000
530,11.000000
531,16.000000
532,48.000000
533,14.000000
534,16.000000
535,32.000000
536,6.000000
537,13.000000
538,34.000000
539,32.000000
540,9.000000
541,16.000000
542,26.000000
543,36.000000
544,44.000000
545,19.000000
546,79.000000
547,27.000000
548,36.000000
549,25.000000
550,39.000000
551,33.000000
552,34.000000
553,-11.000000
554,-18.000000
555,8.000000
556,15.000000
557,52.000000
558,23.000000
559,26.000000
560,20.000000
561,16.000000
562,46.000000
563,49.000000
564,19.000000
565,3.000000
566,55.000000
567,27.000000
568,9.000000
569,-6.000000
570,35.000000
571,29.000000
572,-13.000000
573,33.000000
574,10.000000
575,-4.000000
576,11.000000
577,54.000000
578,-5.000000
579,31.000000
580,24.000000
581,65.000000
582,4.000000
583,11.000000
584,0.000000
585,37.000000
586,107.000000
587,45.000000
588,-5.000000
589,2.000000
590,60.000000
591,8.000000
592,37.000000
593,40.000000
594,34.000000
595,7.000000
596,57.000000
597,50.000000
598,8.000000
599,75.000000
600,56.000000
601,47.000000
602,19.000000
603,14.000000
604,39.000000
605,14.000000
606,35.000000
607,59.000000
608,69.000000
609,-2.000000
610,36.000000
611,55.000000
612,43.000000
613,65.000000
614,15.000000
615,31.000000
616,28.000000
617,17.000000
618,40.000000
619,13.000000
620,31.000000
621,37.000000
622,-8.000000
623,3.000000
624,13.000000
625,15.000000
626,11.000000
627,16.000000
628,5.000000
629,-8.000000
630,12.000000
631,24.000000
632,11.000000
633,31.000000
634,16.000000
635,9.000000
636,28.000000
637,11.000000
638,8.000000
639,20.000000
640,-3.000000
641,39.000000
642,23.000000
643,38.000000
644,18.000000
645,-3.000000
646,8.000000
647,-2.000000
648,22.000000
649,3.000000
650,22.000000
651,0.000000
652,20.000000
653,36.000000
654,21.000000
655,37.000000
656,26.000000
657,19.000000
658,35.000000
659,9.000000
660,10.000000
661,29.000000
662,36.000000
663,45.000000
664,16.000000
665,13.000000
666,70.000000
667,59.000000
668,13.000000
669,6.000000
670,40.000000
671,37.000000
672,30.000000
673,37.000000
674,40.000000
675,37.000000
676,-5.000000
677,66.000000
678,40.000000
679,-5.000000
680,49.000000
681,18.000000
682,14.000000
683,-2.000000
684,-10.000000
685,29.000000
686,18.000000
687,17.000000
688,12.000000
689,46.000000
690,1.000000
691,-9.000000
692,-6.000000
693,39.000000
694,45.000000
695,26.000000
696,17.000000
697,4.000000
698,12.000000
699,13.000000
700,5.000000
701,36.000000
702,9.000000
703,3.000000
704,67.000000
705,24.000000
706,32.000000
707,7.000000
708,42.000000
709,45.000000
710,28.000000
711,49.000000
712,19.000000
713,69.000000
714,39.000000
715,26.000000
716,74.000000
717,13.000000
718,13.000000
719,19.000000
720,40.000000
721,55.000000
722,18.000000
723,17.000000
724,9.000000
725,67.000000
726,83.000000
727,-17.000000
728,20.000000
729,-12.000000
730,4.000000
731,23.000000
732,26.000000
733,50.000000
734,20.000000
735,29.000000
736,22.000000
737,36.000000
738,0.000000
739,-31.000000
740,-19.000000
741,-7.000000
742,-16.000000
743,1.000000
744,-6.000000
745,21.000000
746,45.000000
747,10.000000
748,25.000000
749,20.000000
750,69.000000
751,0.000000
752,19.000000
753,19.000000
754,47.000000
755,28.000000
756,18.000000
757,23.000000
758,1.000000
759,26.000000
760,4.000000
761,-17.000000
762,11.000000
763,13.000000
764,-8.000000
765,12.000000
766,9.000000
767,-1.000000
768,14.000000
769,-27.000000
770,-6.000000
771,44.000000
772,1.000000
773,-2.000000
774,58.000000
775,40.000000
776,-1.000000
777,7.000000
778,26.000000
779,29.000000
780,38.000000
781,53.000000
782,29.000000
783,10.000000
784,-9.000000
785,10.000000
786,8.000000
787,16.000000
788,11.000000
789,46.000000
790,45.000000
791,18.000000
792,27.000000
793,53.000000
794,53.000000
795,18.000000
796,56.000000
797,68.000000
798,34.000000
799,57.000000
800,67.000000
801,10.000000
802,42.000000
803,21.000000
804,34.000000
805,27.000000
806,57.000000
807,43.000000
808,35.000000
809,-16.000000
810,27.000000
811,14.000000
812,45.000000
813,47.000000
814,30.000000
815,24.000000
816,20.000000
817,56.000000
818,11.000000
819,46.000000
820,9.000000
821,13.000000
822,2.000000
823,46.000000
824,52.000000
825,15.000000
826,34.000000
827,20.000000
828,19.000000
829,40.000000
830,34.000000
831,22.000000
832,39.000000
833,48.000000
834,17.000000
835,6.000000
836,29.000000
837,9.000000
838,45.000000
839,28.000000
840,23.000000
841,30.000000
842,24.000000
843,28.000000
844,26.000000
845,21.000000
846,9.000000
847,-6.000000
848,8.000000
849,46.000000
850,-9.000000
851,-1.000000
852,10.000000
853,4.000000
854,4.000000
855,18.000000
856,47.000000
857,49.000000
858,25.000000
859,40.000000
860,25.000000
861,24.000000
862,23.000000
863,-5.000000
864,34.000000
865,2.000000
866,30.000000
867,-11.000000
868,-17.000000
869,27.000000
870,-12.000000
871,57.000000
872,-8.000000
873,9.000000
874,18.000000
875,-8.000000
876,-20.000000
877,-8.000000
878,-5.000000
879,-14.000000
880,4.000000
881,9.000000
882,77.000000
883,2.000000
884,-10.000000
885,-19.000000
886,-18.000000
887,19.000000
888,-6.000000
889,20.000000
890,39.000000
891,38.000000
892,8.000000
893,43.000000
894,6.000000
895,19.000000
896,-4.000000
897,39.000000
898,1.000000
899,20.000000
900,45.000000
901,37.000000
902,17.000000
903,14.000000
904,2.000000
905,26.000000
906,33.000000
907,-9.000000
908,17.000000
909,24.000000
910,34.000000
911,-1.000000
912,48.000000
913,17.000000
914,10.000000
915,9.000000
916,9.000000
917,5.000000
918,22.000000
919,30.000000
920,38.000000
921,52.000000
922,40.000000
923,39.000000
924,78.000000
925,9.000000
926,30.000000
927,57.000000
928,30.000000
929,48.000000
930,28.000000
931,36.000000
932,24.000000
933,27.000000
934,25.000000
935,13.000000
936,13.000000
937,7.000000
938,39.000000
939,66.000000
940,16.000000
941,35.000000
942,40.000000
943,44.000000
944,27.000000
945,15.000000
946,16.000000
947,18.000000
948,46.000000
949,54.000000
950,14.000000
951,13.000000
952,49.000000
953,55.000000
954,4.000000
955,14.000000
956,35.000000
957,31.000000
958,28.000000
959,28.000000
960,48.000000
961,9.000000
962,18.000000
963,28.000000
964,28.000000
965,37.000000
966,20.000000
967,37.000000
968,36.000000
969,9.000000
970,6.000000
971,56.000000
972,7.000000
973,37.000000
974,68.000000
975,28.000000
976,29.000000
977,47.000000
978,11.000000
979,-1.000000
980,41.000000
981,29.000000
982,-6.000000
983,-20.000000
984,4.000000
985,-12.000000
986,-4.000000
987,-29.000000
988,-32.000000
989,-31.000000
990,-6.000000
991,-16.000000
992,-2.000000
993,-9.000000
994,43.000000
995,37.000000
996,44.000000
997,0.000000
998,22.000000
999,19.000000
1000,3.000000
1001,26.000000
1002,17.000000
1003,40.000000
1004,33.000000
1005,-9.000000
1006,-29.000000
1007,-12.000000
1008,9.000000
1009,0.000000
1010,-4.000000
1011,-29.000000
1012,-6.000000
1013,-8.000000
1014,9.000000
1015,-1.000000
1016,14.000000
1017,11.000000
1018,64.000000
1019,66.000000
1020,30.000000
1021,22.000000
1022,6.000000
1023,48.000000
1024,14.000000
1025,56.000000
1026,29.000000
1027,18.000000
1028,6.000000
1029,13.000000
1030,-2.000000
1031,8.000000
1032,40.000000
1033,33.000000
1034,50.000000
1035,16.000000
1036,43.000000
1037,25.000000
1038,41.000000
1039,20.000000
1040,22.000000
1041,21.000000
1042,52.000000
1043,15.000000
1044,46.000000
1045,0.000000
1046,59.000000
1047,-7.000000
1048,55.000000
1049,31.000000
1050,34.000000
1051,20.000000
1052,37.000000
1053,-4.000000
1054,56.000000
1055,7.000000
1056,17.000000
1057,9.000000
1058,39.000000
1059,29.000000
1060,48.000000
1061,16.000000
1062,7.000000
1063,17.000000
1064,27.000000
1065,28.000000
1066,69.000000
1067,38.000000
1068,18.000000
1069,29.000000
1070,7.000000
1071,5.000000
1072,61.000000
1073,27.000000
1074,54.000000
1075,17.000000
1076,57.000000
1077,48.000000
1078,11.000000
1079,50.000000
1080,15.000000
1081,24.000000
1082,3.000000
1083,9.000000
1084,46.000000
1085,77.000000
1086,47.000000
1087,30.000000
1088,38.000000
1089,35.000000
1090,36.000000
1091,18.000000
1092,21.000000
1093,25.000000
1094,25.000000
1095,25.000000
1096,14.000000
1097,16.000000
1098,37.000000
1099,18.000000
1100,4.000000
1101,26.000000
1102,8.000000
1103,7.000000
1104,47.000000
1105,8.000000
1106,48.000000
1107,33.000000
1108,4.000000
1109,39.000000
1110,37.000000
1111,83.000000
1112,16.000000
1113,66.000000
1114,35.000000
1115,36.000000
1116,27.000000
1117,15.000000
1118,19.000000
1119,38.000000
1120,23.000000
1121,16.000000
1122,30.000000
1123,-2.000000
1124,37.000000
1125,19.000000
1126,18.000000
1127,50.000000
1128,47.000000
1129,8.000000
1130,9.000000
1131,59.000000
1132,36.000000
1133,26.000000
1134,30.000000
1135,20.000000
1136,39.000000
1137,40.000000
1138,19.000000
1139,18.000000
1140,40.000000
1141,60.000000
1142,19.000000
1143,-1.000000
1144,10.000000
1145,33.000000
1146,19.000000
1147,-5.000000
1148,49.000000
1149,14.000000
1150,29.000000
1151,36.000000
1152,-5.000000
1153,77.000000
1154,15.000000
1155,37.000000
1156,6.000000
1157,37.000000
1158,57.000000
1159,44.000000
1160,28.000000
1161,23.000000
1162,11.000000
1163,46.000000
1164,1.000000
1165,25.000000
1166,67.000000
1167,39.000000
1168,-8.000000
1169,4.000000
1170,14.000000
1171,-9.000000
1172,32.000000
1173,15.000000
1174,-16.000000
1175,8.000000
1176,-15.000000
1177,-30.000000
1178,7.000000
1179,25.000000
1180,28.000000
1181,28.000000
1182,38.000000
1183,21.000000
1184,4.000000
1185,38.000000
1186,29.000000
1187,16.000000
1188,9.000000
1189,26.000000
1190,12.000000
1191,2.000000
1192,8.000000
1193,30.000000
1194,41.000000
1195,16.000000
1196,8.000000
1197,-6.000000
1198,28.000000
1199,28.000000
1200,39.000000
1201,23.000000
1202,18.000000
1203,23.000000
1204,28.000000
1205,31.000000
1206,17.000000
1207,25.000000
1208,38.000000
1209,30.000000
1210,39.000000
1211,24.000000
1212,50.000000
1213,28.000000
1214,48.000000
1215,39.000000
1216,11.000000
1217,-9.000000
1218,24.000000
1219,4.000000
1220,18.000000
1221,35.000000
1222,15.000000
1223,26.000000
1224,6.000000
1225,50.000000
1226,48.000000
1227,3.000000
1228,49.000000
1229,29.000000
1230,3.000000
1231,17.000000
1232,-15.000000
1233,29.000000
1234,18.000000
1235,44.000000
1236,11.000000
1237,17.000000
1238,1.000000
1239,4.000000
1240,-2.000000
1241,46.000000
1242,-11.000000
1243,62.000000
1244,-12.000000
1245,25.000000
1246,40.000000
1247,37.000000
1248,47.000000
1249,30.000000
1250,20.000000
1251,-13.000000
1252,30.000000
1253,41.000000
1254,25.000000
1255,18.000000
1256,24.000000
1257,14.000000
1258,37.000000
1259,34.000000
1260,13.000000
1261,26.000000
1262,55.000000
1263,6.000000
1264,19.000000
1265,58.000000
1266,60.000000
1267,59.000000
1268,69.000000
1269,18.000000
1270,14.000000
1271,29.000000
1272,50.000000
1273,39.000000
1274,39.000000
1275,27.000000
1276,0.000000
1277,22.000000
1278,18.000000
1279,78.000000
1280,39.000000
1281,37.000000
1282,18.000000
1283,76.000000
1284,40.000000
1285,18.000000
1286,25.000000
1287,30.000000
1288,1.000000
1289,18.000000
1290,39.000000
1291,60.000000
1292,58.000000
1293,46.000000
1294,47.000000
1295,39.000000
1296,7.000000
1297,39.000000
1298,14.000000
1299,20.000000
1300,60.000000
1301,40.000000
1302,99.000000
1303,13.000000
1304,44.000000
1305,17.000000
1306,40.000000
1307,21.000000
1308,-6.000000
1309,-21.000000
1310,-22.000000
1311,-5.000000
1312,7.000000
1313,2.000000
1314,18.000000
1315,6.000000
1316,35.000000
1317,16.000000
1318,3.000000
1319,59.000000
1320,38.000000
1321,25.000000
1322,-3.000000
1323,38.000000
1324,69.000000
1325,45.000000
1326,50.000000
1327,27.000000
1328,32.000000
1329,15.000000
1330,26.000000
1331,4.000000
1332,33.000000
1333,16.000000
1334,23.000000
1335,19.000000
1336,12.000000
1337,54.000000
1338,69.000000
1339,10.000000
1340,14.000000
1341,35.000000
1342,21.000000
1343,50.000000
1344,38.000000
1345,40.000000
1346,34.000000
1347,14.000000
1348,-1.000000
1349,17.000000
1350,27.000000
1351,0.000000
1352,27.000000
1353,10.000000
1354,46.000000
1355,15.000000
1356,7.000000
1357,44.000000
1358,24.000000
1359,47.000000
1360,29.000000
1361,40.000000
1362,4.000000
1363,8.000000
1364,34.000000
1365,57.000000
1366,10.000000
1367,27.000000
1368,2.000000
1369,10.000000
1370,0.000000
1371,14.000000
1372,43.000000
1373,38.000000
1374,18.000000
1375,41.000000
1376,43.000000
1377,14.000000
1378,55.000000
1379,33.000000
1380,16.000000
1381,45.000000
1382,44.000000
1383,24.000000
1384,7.000000
1385,13.000000
1386,20.000000
1387,9.000000
1388,-8.000000
1389,71.000000
1390,4.000000
1391,33.000000
1392,9.000000
1393,42.000000
1394,-14.000000
1395,6.000000
1396,-19.000000
1397,10.000000
1398,18.000000
1399,11.000000
1400,39.000000
1401,37.000000
1402,50.000000
1403,77.000000
1404,48.000000
1405,54.000000
1406,20.000000
1407,49.000000
1408,25.000000
1409,-16.000000
1410,-3.000000
1411,10.000000
1412,-4.000000
1413,29.000000
1414,22.000000
1415,6.000000
1416,-10.000000
1417,2.000000
1418,53.000000
1419,62.000000
1420,54.000000
1421,17.000000
1422,48.000000
1423,46.000000
1424,41.000000
1425,23.000000
1426,50.000000
1427,25.000000
1428,5.000000
1429,2.000000
1430,34.000000
1431,12.000000
1432,23.000000
1433,17.000000
1434,32.000000
1435,8.000000
1436,4.000000
1437,14.000000
1438,30.000000
1439,8.000000
1440,30.000000
1441,39.000000
1442,17.000000
1443,30.000000
1444,-6.000000
1445,16.000000
1446,-18.000000
1447,-14.000000
1448,15.000000
1449,9.000000
1450,-8.000000
1451,-4.000000
1452,34.000000
1453,36.000000
1454,19.000000
1455,22.000000
1456,55.000000
1457,30.000000
1458,60.000000
1459,30.000000
1460,55.000000
1461,90.000000
1462,28.000000
1463,19.000000
1464,10.000000
1465,18.000000
1466,49.000000
1467,9.000000
1468,20.000000
1469,57.000000
1470,20.000000
1471,50.000000
1472,49.000000
1473,50.000000
1474,26.000000
1475,68.000000
1476,1.000000
1477,32.000000
1478,99.000000
1479,49.000000
1480,48.000000
1481,10.000000
1482,17.000000
1483,5.000000
1484,37.000000
1485,44.000000
1486,57.000000
1487,19.000000
1488,18.000000
1489,27.000000
1490,57.000000
1491,0.000000
1492,36.000000
1493,44.000000
1494,16.000000
1495,27.000000
1496,50.000000
1497,40.000000
1498,26.000000
1499,16.000000
1500,40.000000
1501,28.000000
1502,29.000000
1503,17.000000
1504,20.000000
1505,38.000000
1506,37.000000
1507,51.000000
1508,15.000000
1509,68.000000
1510,30.000000
1511,43.000000
1512,28.000000
1513,17.000000
1514,39.000000
1515,45.000000
1516,26.000000
1517,26.000000
1518,40.000000
1519,72.000000
1520,17.000000
1521,3.000000
1522,30.000000
1523,20.000000
1524,-12.000000
1525,15.000000
1526,-8.000000
1527,14.000000
1528,87.000000
1529,17.000000
1530,38.000000
1531,54.000000
1532,18.000000
1533,49.000000
1534,-1.000000
1535,57.000000
1536,40.000000
1537,39.000000
1538,17.000000
1539,70.000000
1540,59.000000
1541,43.000000
1542,95.000000
1543,13.000000
1544,25.000000
1545,16.000000
1546,20.000000
1547,56.000000
1548,19.000000
1549,38.000000
1550,50.000000
1551,-8.000000
1552,17.000000
1553,16.000000
1554,56.000000
1555,34.000000
1556,35.000000
1557,-9.000000
1558,17.000000
1559,24.000000
1560,64.000000
1561,48.000000
1562,-6.000000
1563,15.000000
1564,8.000000
1565,29.000000
1566,8.000000
1567,12.000000
1568,16.000000
1569,31.000000
1570,33.000000
1571,26.000000
1572,13.000000
1573,13.000000
1574,21.000000
1575,34.000000
1576,29.000000
1577,40.000000
1578,40.000000
1579,39.000000
1580,70.000000
1581,20.000000
1582,38.000000
1583,58.000000
1584,18.000000
1585,44.000000
1586,40.000000
1587,29.000000
1588,28.000000
1589,8.000000
1590,19.000000
1591,7.000000
1592,12.000000
1593,29.000000
1594,5.000000
1595,35.000000
1596,21.000000
1597,-7.000000
1598,23.000000
1599,38.000000
1600,96.000000
1601,17.000000
1602,28.000000
1603,6.000000
1604,17.000000
1605,24.000000
1606,5.000000
1607,55.000000
1608,39.000000
1609,64.000000
1610,-7.000000
1611,38.000000
1612,70.000000
1613,19.000000
1614,50.000000
1615,48.000000
1616,38.000000
1617,49.000000
1618,15.000000
1619,20.000000
1620,10.000000
1621,48.000000
1622,19.000000
1623,33.000000
1624,22.000000
1625,10.000000
1626,5.000000
1627,15.000000
1628,30.000000
1629,20.000000
1630,37.000000
1631,49.000000
1632,34.000000
1633,16.000000
1634,20.000000
1635,16.000000
1636,18.000000
1637,90.000000
1638,20.000000
1639,49.000000
1640,-10.000000
1641,21.000000
1642,42.000000
1643,10.000000
1644,58.000000
1645,59.000000
1646,36.000000
1647,50.000000
1648,40.000000
1649,59.000000
1650,60.000000
1651,37.000000
1652,60.000000
1653,15.000000
1654,40.000000
1655,49.000000
1656,28.000000
1657,16.000000
1658,26.000000
1659,39.000000
1660,26.000000
1661,5.000000
1662,19.000000
1663,25.000000
1664,47.000000
1665,29.000000
1666,99.000000
1667,40.000000
1668,19.000000
1669,38.000000
1670,16.000000
1671,38.000000
1672,47.000000
1673,20.000000
1674,30.000000
1675,60.000000
1676,40.000000
1677,29.000000
1678,26.000000
1679,10.000000
1680,-14.000000
1681,-28.000000
1682,-25.000000
1683,-20.000000
1684,17.000000
1685,6.000000
1686,30.000000
1687,10.000000
1688,10.000000
1689,-9.000000
1690,16.000000
1691,28.000000
1692,11.000000
1693,27.000000
1694,25.000000
1695,5.000000
1696,16.000000
1697,24.000000
1698,33.000000
1699,64.000000
1700,15.000000
1701,50.000000
1702,26.000000
1703,52.000000
1704,44.000000
1705,28.000000
1706,24.000000
1707,38.000000
1708,10.000000
1709,39.000000
1710,32.000000
1711,29.000000
1712,19.000000
1713,15.000000
1714,17.000000
1715,57.000000
1716,47.000000
1717,25.000000
1718,8.000000
1719,36.000000
1720,47.000000
1721,35.000000
1722,36.000000
1723,16.000000
1724,46.000000
1725,46.000000
1726,27.000000
1727,0.000000
1728,26.000000
1729,7.000000
1730,39.000000
1731,16.000000
1732,29.000000
1733,30.000000
1734,15.000000
1735,66.000000
1736,14.000000
1737,60.000000
1738,11.000000
1739,6.000000
1740,16.000000
1741,36.000000
1742,43.000000
1743,20.000000
1744,38.000000
1745,74.000000
1746,-5.000000
1747,19.000000
1748,24.000000
1749,2.000000
1750,20.000000
1751,24.000000
1752,2.000000
1753,36.000000
1754,-6.000000
1755,24.000000
1756,7.000000
1757,27.000000
1758,31.000000
1759,34.000000
1760,13.000000
1761,29.000000
1762,38.000000
1763,17.000000
1764,44.000000
1765,35.000000
1766,39.000000
1767,29.000000
1768,58.000000
1769,15.000000
1770,19.000000
1771,29.000000
1772,38.000000
1773,37.000000
1774,46.000000
1775,25.000000
1776,18.000000
1777,43.000000
1778,33.000000
1779,5.000000
1780,46.000000
1781,27.000000
1782,45.000000
1783,7.000000
1784,0.000000
1785,10.000000
1786,35.000000
1787,-2.000000
1788,6.000000
1789,35.000000
1790,26.000000
1791,17.000000
1792,3.000000
1793,2.000000
1794,33.000000
1795,34.000000
1796,19.000000
1797,12.000000
1798,8.000000
1799,26.000000
1800,16.000000
1801,34.000000
1802,20.000000
1803,-2.000000
1804,30.000000
1805,17.000000
1806,9.000000
1807,3.000000
1808,35.000000
1809,20.000000
1810,38.000000
1811,37.000000
1812,27.000000
1813,25.000000
1814,49.000000
1815,27.000000
1816,19.000000
1817,39.000000
1818,45.000000
1819,26.000000
1820,16.000000
1821,17.000000
1822,4.000000
1823,16.000000
1824,36.000000
1825,0.000000
1826,16.000000
1827,8.000000
1828,65.000000
1829,38.000000
1830,32.000000
1831,6.000000
1832,36.000000
1833,45.000000
1834,39.000000
1835,38.000000
1836,36.000000
1837,45.000000
1838,29.000000
1839,39.000000
1840,38.000000
1841,22.000000
1842,14.000000
1843,-3.000000
1844,36.000000
