================================================================================
IQN TRAINING RESULTS - 2000 EPOCHS
================================================================================
Generated: 2026-01-20 15:28:31
Model Type: iqn
Epochs: 2000
Number of Agents: 1
================================================================================

Epoch-by-Epoch Results:
--------------------------------------------------------------------------------
Epoch    Total Loss      Reward      
422      0.627512        60.00       
423      0.831699        90.00       
424      0.804712        50.00       
425      0.730676        100.00      
426      0.573872        40.00       
427      0.778636        50.00       
428      0.761458        70.00       
429      0.802519        50.00       
430      1.010054        100.00      
431      0.892850        40.00       
432      0.660223        90.00       
433      0.725741        40.00       
434      0.955431        70.00       
435      0.844936        90.00       
436      0.720196        60.00       
437      0.652545        20.00       
438      0.829587        30.00       
439      0.714787        100.00      
440      0.755705        50.00       
441      0.619842        70.00       
442      0.650646        70.00       
443      0.756600        70.00       
444      0.577227        100.00      
445      0.597457        85.00       
446      0.811811        40.00       
447      0.765271        80.00       
448      0.908742        40.00       
449      0.735951        60.00       
450      0.609906        30.00       
451      0.594826        30.00       
452      0.743485        60.00       
453      0.624704        80.00       
454      0.739624        90.00       
455      0.704110        80.00       
456      0.751296        80.00       
457      0.619117        50.00       
458      0.651583        60.00       
459      0.689625        60.00       
460      0.672098        70.00       
461      0.630054        100.00      
462      0.645078        90.00       
463      0.709428        70.00       
464      0.607148        50.00       
465      0.604954        70.00       
466      0.834405        70.00       
467      0.856242        120.00      
468      0.705915        80.00       
469      0.605126        50.00       
470      0.790527        60.00       
471      0.728205        60.00       
472      0.768418        30.00       
473      0.739342        90.00       
474      0.699908        100.00      
475      0.660070        60.00       
476      0.621314        80.00       
477      0.979290        50.00       
478      0.743815        80.00       
479      0.697374        50.00       
480      0.743546        60.00       
481      0.737674        60.00       
482      0.610341        90.00       
483      0.666482        80.00       
484      0.593170        50.00       
485      0.571819        50.00       
486      0.697672        130.00      
487      0.682132        70.00       
488      0.623847        70.00       
489      0.823277        110.00      
490      0.668202        60.00       
491      0.803634        60.00       
492      0.770034        70.00       
493      0.562352        90.00       
494      0.656136        50.00       
495      0.773178        30.00       
496      0.628980        80.00       
497      0.727410        50.00       
498      0.649328        50.00       
499      0.709628        70.00       
500      0.616535        50.00       
501      0.619610        70.00       
502      0.657182        80.00       
503      0.626958        80.00       
504      0.651888        60.00       
505      0.687647        30.00       
506      0.649230        100.00      
507      0.592179        60.00       
508      0.591572        60.00       
509      0.500100        50.00       
510      0.707730        30.00       
511      0.783547        100.00      
512      0.650351        80.00       
513      0.798851        70.00       
514      0.658893        80.00       
515      0.693265        60.00       
516      0.645882        70.00       
517      0.822945        120.00      
518      0.641058        100.00      
519      0.539477        30.00       
520      0.712146        70.00       
521      0.851614        40.00       
522      0.725554        90.00       
523      0.660958        60.00       
524      0.687818        60.00       
525      0.777189        50.00       
526      0.643183        20.00       
527      0.668063        30.00       
528      0.629668        80.00       
529      0.607720        60.00       
530      0.702692        80.00       
531      0.721342        60.00       
532      0.701971        60.00       
533      0.681381        60.00       
534      0.678495        50.00       
535      0.525810        60.00       
536      0.657423        60.00       
537      0.709358        70.00       
538      0.593545        50.00       
539      0.548002        50.00       
540      0.638848        50.00       
541      0.658481        100.00      
542      0.642715        70.00       
543      0.662219        80.00       
544      0.608954        70.00       
545      0.622960        60.00       
546      0.537823        80.00       
547      0.627689        50.00       
548      0.484763        110.00      
549      0.537483        70.00       
550      0.704047        100.00      
551      0.694422        50.00       
552      0.701528        60.00       
553      0.589180        50.00       
554      0.548885        40.00       
555      0.679938        70.00       
556      0.694952        100.00      
557      0.686320        80.00       
558      0.632575        40.00       
559      0.641700        80.00       
560      0.768822        110.00      
561      0.647985        80.00       
562      0.596484        80.00       
563      0.676353        100.00      
564      0.659123        90.00       
565      0.693579        70.00       
566      0.579191        70.00       
567      0.683987        70.00       
568      0.657656        70.00       
569      0.640793        80.00       
570      0.592956        70.00       
571      0.554802        100.00      
572      0.718662        80.00       
573      0.529692        60.00       
574      0.545703        70.00       
575      0.531893        90.00       
576      0.587568        70.00       
577      0.825850        90.00       
578      0.586149        70.00       
579      0.632024        80.00       
580      0.611670        120.00      
581      0.572491        10.00       
582      0.702186        50.00       
583      0.649581        90.00       
584      0.486415        40.00       
585      0.565235        50.00       
586      0.672619        140.00      
587      0.553825        90.00       
588      0.576451        70.00       
589      0.646942        60.00       
590      0.556141        100.00      
591      0.634354        60.00       
592      0.523727        20.00       
593      0.599045        110.00      
594      0.598078        30.00       
595      0.522991        100.00      
596      0.576785        70.00       
597      0.550010        130.00      
598      0.563145        60.00       
599      0.786516        100.00      
600      0.835251        40.00       
601      0.960498        70.00       
602      0.703499        70.00       
603      0.776115        70.00       
604      0.766295        80.00       
605      0.853709        110.00      
606      0.684149        60.00       
607      0.759993        70.00       
608      0.896891        70.00       
609      0.901950        50.00       
610      0.790649        90.00       
611      0.701857        30.00       
612      0.769846        90.00       
613      0.732424        40.00       
614      0.784236        70.00       
615      0.765902        60.00       
616      0.652920        80.00       
617      0.765288        60.00       
618      0.803387        50.00       
619      0.721916        80.00       
620      0.813731        120.00      
621      0.827255        110.00      
622      0.834684        120.00      
623      0.823142        80.00       
624      0.858300        60.00       
625      0.743653        30.00       
626      0.951839        50.00       
627      0.656722        100.00      
628      0.794126        40.00       
629      0.765511        70.00       
630      0.759177        50.00       
631      0.728542        80.00       
632      0.852031        60.00       
633      0.829867        100.00      
634      0.779707        30.00       
635      0.780177        80.00       
636      0.871867        70.00       
637      0.778197        120.00      
638      0.712129        40.00       
639      0.738513        90.00       
640      0.787759        90.00       
641      0.839062        40.00       
642      0.772930        90.00       
643      0.676800        60.00       
644      0.734767        110.00      
645      0.749491        40.00       
646      0.948472        80.00       
647      0.685484        50.00       
648      0.806466        70.00       
649      0.839823        40.00       
650      0.780757        90.00       
651      0.704678        20.00       
652      0.703198        30.00       
653      0.748278        90.00       
654      0.708660        60.00       
655      0.650006        50.00       
656      0.697423        70.00       
657      0.726485        70.00       
658      0.729149        40.00       
659      0.743674        70.00       
660      0.782300        30.00       
661      0.688391        90.00       
662      0.730383        80.00       
663      0.745588        100.00      
664      0.788395        10.00       
665      0.682636        80.00       
666      0.775480        100.00      
667      0.770891        70.00       
668      0.745754        70.00       
669      0.659099        70.00       
670      0.744758        40.00       
671      0.702335        60.00       
672      0.519731        70.00       
673      0.718445        40.00       
674      0.680958        60.00       
675      0.753224        50.00       
676      0.748368        110.00      
677      0.700040        90.00       
678      0.710947        30.00       
679      0.829621        90.00       
680      0.665750        20.00       
681      0.710014        50.00       
682      0.691849        80.00       
683      0.798462        70.00       
684      0.758377        40.00       
685      0.836124        80.00       
686      0.665644        80.00       
687      0.634547        60.00       
688      0.739886        90.00       
689      0.786022        60.00       
690      0.774055        160.00      
691      0.620640        60.00       
692      0.845156        120.00      
693      0.778580        100.00      
694      0.738266        100.00      
695      0.791132        70.00       
696      0.684288        70.00       
697      0.771027        60.00       
698      0.674316        120.00      
699      0.807923        60.00       
700      0.814479        10.00       
701      0.846728        110.00      
702      0.825846        50.00       
703      0.706799        70.00       
704      0.700758        90.00       
705      0.749395        70.00       
706      0.702856        30.00       
707      0.756891        70.00       
708      0.684400        30.00       
709      0.698313        10.00       
710      0.717229        50.00       
711      0.600707        90.00       
712      0.718606        50.00       
713      0.630336        70.00       
714      0.625594        40.00       
715      0.617287        110.00      
716      0.782766        110.00      
717      0.716281        80.00       
718      0.686035        80.00       
719      0.772882        50.00       
720      0.726736        120.00      
721      0.668653        90.00       
722      0.570861        60.00       
723      0.594910        60.00       
724      0.654189        90.00       
725      0.831490        110.00      
726      0.752691        60.00       
727      0.669528        40.00       
728      0.671717        100.00      
729      0.706907        70.00       
730      0.768424        110.00      
731      0.717496        20.00       
732      0.836680        90.00       
733      0.640423        110.00      
734      0.782845        70.00       
735      0.848748        100.00      
736      0.667761        130.00      
737      0.680341        80.00       
738      0.740749        90.00       
739      0.698847        90.00       
740      0.709239        60.00       
741      0.704967        40.00       
742      0.745656        70.00       
743      0.808704        50.00       
744      0.758329        80.00       
745      0.712213        150.00      
746      0.791123        40.00       
747      0.671912        140.00      
748      0.753327        40.00       
749      0.747564        90.00       
750      0.810702        90.00       
751      0.757884        60.00       
752      0.746798        60.00       
753      0.711965        50.00       
754      0.748634        70.00       
755      0.703382        40.00       
756      0.752950        70.00       
757      0.745467        80.00       
758      0.926064        80.00       
759      0.730570        50.00       
760      0.709886        90.00       
761      0.860996        80.00       
762      0.678154        70.00       
763      0.580554        60.00       
764      0.761160        60.00       
765      0.613852        60.00       
766      0.643495        70.00       
767      0.733764        90.00       
768      0.858998        110.00      
769      0.819202        10.00       
770      0.773726        70.00       
771      0.692447        100.00      
772      0.722806        60.00       
773      0.678489        40.00       
774      0.710993        100.00      
775      0.664466        60.00       
776      0.712005        20.00       
777      0.689026        90.00       
778      0.686569        40.00       
779      0.622951        110.00      
780      0.626097        100.00      
781      0.754488        60.00       
782      0.689977        40.00       
783      0.593932        70.00       
784      0.667241        60.00       
785      0.623117        40.00       
786      0.632972        90.00       
787      0.657448        80.00       
788      0.553472        110.00      
789      0.549285        60.00       
790      0.678459        90.00       
791      0.654093        110.00      
792      0.731846        60.00       
793      0.679808        90.00       
794      0.639381        70.00       
795      0.635108        90.00       
796      0.693978        10.00       
797      0.607033        110.00      
798      0.690496        40.00       
799      0.711552        80.00       
800      0.869625        60.00       
801      0.804549        30.00       
802      0.724384        100.00      
803      0.843463        30.00       
804      0.774322        80.00       
805      0.784005        80.00       
806      0.779893        50.00       
807      0.991617        50.00       
808      0.739040        70.00       
809      0.718266        50.00       
810      0.690807        20.00       
811      0.715845        80.00       
812      0.803503        100.00      
813      0.689464        80.00       
814      0.776760        40.00       
815      0.858240        70.00       
816      0.844941        80.00       
817      0.852025        40.00       
818      0.725737        50.00       
819      0.711212        90.00       
820      0.680907        110.00      
821      0.755186        70.00       
822      0.890655        50.00       
823      0.881726        60.00       
824      0.733898        70.00       
825      0.766300        100.00      
826      0.736962        60.00       
827      0.789249        50.00       
828      0.857604        50.00       
829      0.724348        20.00       
830      0.873075        50.00       
831      0.735810        50.00       
832      0.706319        70.00       
833      0.734583        110.00      
834      0.743765        50.00       
835      0.651812        80.00       
836      0.852233        60.00       
837      0.774553        50.00       
838      0.728934        60.00       
839      0.818615        70.00       
840      0.915076        100.00      
841      0.869661        80.00       
842      0.731238        70.00       
843      1.046881        60.00       
844      1.075117        60.00       
845      0.741695        50.00       
846      0.807059        90.00       
847      0.905035        90.00       
848      0.805420        60.00       
849      0.850750        110.00      
850      0.809795        70.00       
851      0.860283        100.00      
852      0.886186        100.00      
853      0.860917        20.00       
854      0.942323        50.00       
855      0.892691        70.00       
856      0.874617        50.00       
857      0.929532        50.00       
858      0.732721        40.00       
859      0.778840        60.00       
860      0.943951        90.00       
861      0.944189        50.00       
862      0.792651        50.00       
863      0.750417        70.00       
864      0.841277        50.00       
865      0.650245        80.00       
866      0.728361        50.00       
867      0.822094        80.00       
868      0.967563        70.00       
869      0.836108        60.00       
870      0.826538        100.00      
871      0.787957        80.00       
872      0.768078        20.00       
873      0.758427        70.00       
874      0.707456        50.00       
875      0.900245        80.00       
876      0.917083        80.00       
877      0.909507        110.00      
878      0.767770        80.00       
879      0.749176        40.00       
880      0.807503        80.00       
881      0.858109        100.00      
882      0.864806        80.00       
883      0.972191        40.00       
884      0.842848        90.00       
885      0.794505        60.00       
886      0.782387        50.00       
887      0.834648        30.00       
888      0.765613        70.00       
889      0.864585        70.00       
890      0.788735        50.00       
891      0.744899        70.00       
892      0.771032        70.00       
893      0.949406        90.00       
894      0.766831        30.00       
895      0.948933        60.00       
896      0.791423        80.00       
897      0.831479        80.00       
898      0.817140        80.00       
899      0.772740        60.00       
900      0.693545        100.00      
901      0.818969        60.00       
902      0.725812        50.00       
903      0.714147        50.00       
904      0.786563        10.00       
905      0.849444        50.00       
906      0.634247        90.00       
907      0.891178        60.00       
908      0.750419        40.00       
909      0.761209        100.00      
910      0.744005        50.00       
911      0.821453        100.00      
912      0.743573        10.00       
913      0.691759        80.00       
914      0.821842        100.00      
915      0.789147        60.00       
916      0.779924        90.00       
917      0.767061        80.00       
918      0.704101        70.00       
919      0.728214        80.00       
920      0.738975        90.00       
921      0.786425        60.00       
922      0.655726        110.00      
923      0.728448        100.00      
924      0.734825        50.00       
925      0.747748        20.00       
926      0.872448        80.00       
927      0.642659        50.00       
928      0.663195        70.00       
929      0.767905        40.00       
930      0.687431        100.00      
931      0.712554        120.00      
932      0.953434        40.00       
933      0.888384        80.00       
934      0.847714        60.00       
935      0.757016        50.00       
936      0.881456        50.00       
937      0.797343        80.00       
938      0.825695        60.00       
939      0.720287        60.00       
940      0.772983        50.00       
941      0.879715        46.00       
942      0.647484        34.00       
943      0.803556        50.00       
944      0.905311        100.00      
945      0.806775        60.00       
946      0.696677        30.00       
947      0.728252        100.00      
948      0.750964        60.00       
949      0.741257        30.00       
950      0.708287        50.00       
951      0.744256        118.00      
952      0.729932        70.00       
953      0.800980        40.00       
954      0.799637        90.00       
955      0.789720        150.00      
956      0.738058        100.00      
957      0.845806        50.00       
958      0.775227        70.00       
959      0.856107        130.00      
960      0.843775        30.00       
961      0.775038        90.00       
962      0.895391        50.00       
963      0.896753        140.00      
964      0.705911        80.00       
965      0.931795        60.00       
966      0.848703        0.00        
967      0.800126        50.00       
968      0.821184        80.00       
969      0.765538        70.00       
970      0.803851        80.00       
971      0.818053        60.00       
972      0.876916        80.00       
973      0.711498        30.00       
974      0.814008        70.00       
975      0.987022        80.00       
976      0.753682        90.00       
977      0.728947        80.00       
978      0.786645        70.00       
979      0.767251        60.00       
980      0.843817        60.00       
981      0.958508        30.00       
982      0.734629        70.00       
983      0.793790        70.00       
984      0.737201        50.00       
985      0.781664        80.00       
986      0.873616        70.00       
987      0.704394        40.00       
988      0.790412        50.00       
989      0.706406        50.00       
990      0.766085        80.00       
991      0.862929        80.00       
992      0.868496        100.00      
993      0.858032        70.00       
994      0.738177        110.00      
995      0.872694        90.00       
996      0.817347        40.00       
997      0.741989        70.00       
998      0.787690        90.00       
999      0.878897        100.00      
1000     1.147416        70.00       
1001     1.023380        20.00       
1002     1.003301        110.00      
1003     1.069900        60.00       
1004     0.999637        120.00      
1005     0.945190        60.00       
1006     1.104303        90.00       
1007     1.121206        50.00       
1008     1.190422        80.00       
1009     1.161782        60.00       
1010     0.925478        60.00       
1011     1.107211        110.00      
1012     1.080671        60.00       
1013     1.053316        50.00       
1014     1.212815        40.00       
1015     0.911134        90.00       
1016     0.979946        100.00      
1017     1.022637        30.00       
1018     1.060561        80.00       
1019     1.243337        60.00       
1020     1.120217        80.00       
1021     0.901799        60.00       
1022     0.975740        70.00       
1023     0.968983        50.00       
1024     0.939681        80.00       
1025     0.957201        120.00      
1026     1.003571        120.00      
1027     1.130777        50.00       
1028     1.004255        80.00       
1029     1.159849        90.00       
1030     0.981127        40.00       
1031     1.039937        90.00       
1032     1.139542        60.00       
1033     1.141533        130.00      
1034     1.185447        90.00       
1035     1.079081        120.00      
1036     1.078294        70.00       
1037     0.995035        70.00       
1038     1.211594        140.00      
1039     1.100156        80.00       
1040     1.194658        10.00       
1041     1.224823        100.00      
1042     1.129030        30.00       
1043     1.042454        70.00       
1044     0.957652        50.00       
1045     0.991583        70.00       
1046     0.966734        160.00      
1047     1.040442        50.00       
1048     1.050637        140.00      
1049     0.920904        70.00       
1050     1.188416        100.00      
1051     1.040955        90.00       
1052     1.186447        60.00       
1053     0.973124        120.00      
1054     1.043884        50.00       
1055     1.092285        60.00       
1056     1.089827        40.00       
1057     1.013120        80.00       
1058     0.990533        110.00      
1059     1.141124        80.00       
1060     1.188215        100.00      
1061     1.222569        120.00      
1062     1.183823        80.00       
1063     1.048867        60.00       
1064     0.873859        70.00       
1065     1.261936        50.00       
1066     0.886173        70.00       
1067     1.047937        110.00      
1068     1.111358        60.00       
1069     1.235242        120.00      
1070     1.099663        100.00      
1071     1.182769        90.00       
1072     1.035056        60.00       
1073     1.061159        80.00       
1074     1.068167        40.00       
1075     1.057544        60.00       
1076     1.041232        40.00       
1077     0.983422        100.00      
1078     0.955666        60.00       
1079     1.190823        60.00       
1080     1.092636        80.00       
1081     1.076282        40.00       
1082     1.017648        40.00       
1083     1.157061        70.00       
1084     0.946085        70.00       
1085     1.054607        90.00       
1086     1.008037        80.00       
1087     1.196217        10.00       
1088     1.139879        110.00      
1089     0.990025        100.00      
1090     0.980202        80.00       
1091     1.062817        100.00      
1092     1.200952        120.00      
1093     0.958611        100.00      
1094     0.984928        120.00      
1095     1.067455        50.00       
1096     1.083345        50.00       
1097     0.840204        40.00       
1098     1.068094        80.00       
1099     1.020740        70.00       
1100     1.269821        60.00       
1101     1.118170        100.00      
1102     1.064340        80.00       
1103     1.013082        50.00       
1104     0.925192        100.00      
1105     1.037871        40.00       
1106     1.138301        110.00      
1107     1.131212        70.00       
1108     0.939113        60.00       
1109     1.092555        60.00       
1110     0.929028        20.00       
1111     1.081225        120.00      
1112     0.957356        60.00       
1113     1.048151        100.00      
1114     1.003813        50.00       
1115     1.113124        120.00      
1116     1.007794        90.00       
1117     0.983157        80.00       
1118     0.970698        110.00      
1119     0.877551        40.00       
1120     1.334857        120.00      
1121     1.036700        110.00      
1122     1.074441        20.00       
1123     0.883315        20.00       
1124     1.071115        50.00       
1125     1.104496        100.00      
1126     0.988929        80.00       
1127     0.946693        70.00       
1128     0.953455        90.00       
1129     1.152253        50.00       
