================================================================================
CPC TRAINING RESULTS - 20000 EPOCHS
================================================================================
Generated: 2026-01-20 18:02:04
Model Type: ppo_lstm_cpc
Epochs: 20000
CPC Start Epoch: 10
CPC Memory Bank Size: 5
Number of Agents: 1
================================================================================

Epoch-by-Epoch Results:
--------------------------------------------------------------------------------
Epoch    Total Loss      CPC Loss        Reward       Mem Bank  
77       58.586030       14.233597       -21.00       5/5       
78       43.982763       13.671740       -10.00       5/5       
79       22.164241       14.112109       13.00        5/5       
80       49.818290       13.338633       2.00         5/5       
81       29.377916       12.158892       -3.00        5/5       
82       67.944979       11.289804       -32.00       5/5       
83       31.543531       11.356180       -11.00       5/5       
84       20.296852       10.092834       6.00         5/5       
85       10.883116       9.181667        11.00        5/5       
86       7.640820        7.851735        2.00         5/5       
87       15.354320       6.361650        -10.00       5/5       
88       16.166735       5.493435        0.00         5/5       
89       16.079910       4.858955        8.00         5/5       
90       62.117864       4.874031        35.00        5/5       
91       21.920300       5.084695        4.00         5/5       
92       11.395567       5.276448        11.00        5/5       
93       39.337016       5.873218        22.00        5/5       
94       21.493959       6.534092        18.00        5/5       
95       9.982731        6.637984        3.00         5/5       
96       10.461679       6.780328        12.00        5/5       
97       56.622707       7.133340        39.00        5/5       
98       43.330236       6.654113        26.00        5/5       
99       121.278748      6.973437        66.00        5/5       
100      15.620628       6.768852        6.00         5/5       
101      22.646119       8.132345        18.00        5/5       
102      13.951143       9.029870        13.00        5/5       
103      27.800447       9.814189        25.00        5/5       
104      131.002338      10.881210       64.00        5/5       
105      19.855752       10.945977       11.00        5/5       
106      17.510344       10.982871       23.00        5/5       
107      12.840586       9.737580        1.00         5/5       
108      87.800604       7.813508        62.00        5/5       
109      40.956950       7.820874        -11.00       5/5       
110      14.556551       7.490820        29.00        5/5       
111      75.044334       7.318530        57.00        5/5       
112      8.981531        7.446452        22.00        5/5       
113      72.110657       8.215719        44.00        5/5       
114      14.977652       8.455087        30.00        5/5       
115      33.611812       8.589746        26.00        5/5       
116      67.224471       9.490976        49.00        5/5       
117      34.770456       9.864980        40.00        5/5       
118      28.931441       9.968213        23.00        5/5       
119      49.727473       11.028079       28.00        5/5       
120      44.207705       10.472256       52.00        5/5       
121      24.676923       9.987757        10.00        5/5       
122      31.091012       9.753592        0.00         5/5       
123      16.254032       9.196110        5.00         5/5       
124      76.028484       9.469815        38.00        5/5       
125      26.807895       9.019806        2.00         5/5       
126      23.355183       8.299695        34.00        5/5       
127      17.254085       8.825428        16.00        5/5       
128      41.832915       9.196754        32.00        5/5       
129      144.657631      10.236975       77.00        5/5       
130      12.508441       9.920843        14.00        5/5       
131      41.225151       9.045887        33.00        5/5       
132      43.464723       9.315923        26.00        5/5       
133      32.952439       8.431257        20.00        5/5       
134      137.534000      8.317472        68.00        5/5       
135      15.743363       8.074442        28.00        5/5       
136      33.511700       10.172067       15.00        5/5       
137      83.389280       10.638036       48.00        5/5       
138      45.556922       10.677858       2.00         5/5       
139      17.625415       11.499500       44.00        5/5       
140      50.958243       12.411648       -7.00        5/5       
141      38.212543       11.501479       3.00         5/5       
142      34.960181       10.223640       14.00        5/5       
143      29.256039       10.355472       -3.00        5/5       
144      31.783744       11.587898       13.00        5/5       
145      18.360057       10.766115       30.00        5/5       
146      19.015949       9.342875        16.00        5/5       
147      28.666404       7.902496        40.00        5/5       
148      15.146399       6.919743        20.00        5/5       
149      93.950113       7.352772        56.00        5/5       
150      23.121310       6.609426        7.00         5/5       
151      30.140850       6.634237        -6.00        5/5       
152      37.037477       6.455501        -6.00        5/5       
153      11.510248       6.553988        6.00         5/5       
154      25.844531       6.574804        34.00        5/5       
155      23.769504       6.962107        32.00        5/5       
156      28.554639       7.372122        23.00        5/5       
157      14.481661       9.840577        14.00        5/5       
158      88.216936       9.728977        59.00        5/5       
159      28.754040       9.960296        44.00        5/5       
160      71.207821       10.186753       56.00        5/5       
161      25.118589       9.087024        17.00        5/5       
162      46.802255       8.995617        47.00        5/5       
163      37.215490       7.412760        34.00        5/5       
164      11.363401       7.303618        25.00        5/5       
165      25.170506       7.410202        8.00         5/5       
166      108.726475      6.868406        57.00        5/5       
167      14.564724       6.595448        30.00        5/5       
168      33.438644       6.797451        25.00        5/5       
169      52.872239       7.400382        46.00        5/5       
170      30.782885       8.342854        13.00        5/5       
171      42.228945       8.797809        37.00        5/5       
172      36.081420       9.728953        28.00        5/5       
173      32.550083       10.178246       8.00         5/5       
174      33.472436       9.467175        12.00        5/5       
175      20.621659       9.107214        18.00        5/5       
176      14.447850       8.922776        20.00        5/5       
177      30.534606       8.791019        45.00        5/5       
178      32.157227       8.930228        35.00        5/5       
179      41.651888       9.110384        29.00        5/5       
180      24.205257       8.715064        29.00        5/5       
181      15.857145       9.312895        8.00         5/5       
182      49.784668       8.877054        31.00        5/5       
183      9.605809        9.187181        14.00        5/5       
184      20.886140       8.976743        0.00         5/5       
185      48.982305       8.599317        -13.00       5/5       
186      45.788388       9.430226        -20.00       5/5       
187      36.344009       7.987949        -16.00       5/5       
188      26.517551       7.627199        -5.00        5/5       
189      22.949137       7.045609        -6.00        5/5       
190      29.605684       6.818285        -13.00       5/5       
191      22.753159       7.120523        -9.00        5/5       
192      28.171112       7.629656        19.00        5/5       
193      9.757352        7.913981        16.00        5/5       
194      23.024404       7.968084        -11.00       5/5       
195      34.571221       8.152333        24.00        5/5       
196      29.630842       7.670633        24.00        5/5       
197      18.829358       8.464216        -8.00        5/5       
198      16.088151       8.773354        -4.00        5/5       
199      14.787341       8.737749        16.00        5/5       
200      41.782242       8.760150        -22.00       5/5       
201      23.251832       8.830300        10.00        5/5       
202      34.976289       9.195553        14.00        5/5       
203      49.065884       9.040393        33.00        5/5       
204      9.253893        8.959188        22.00        5/5       
205      35.910417       8.689369        38.00        5/5       
206      31.788074       9.849174        -5.00        5/5       
207      151.272015      10.447554       79.00        5/5       
208      37.346979       9.800186        32.00        5/5       
209      22.828880       10.010979       5.00         5/5       
210      45.214841       10.614157       40.00        5/5       
211      20.022286       10.733733       18.00        5/5       
212      27.756362       9.308995        -9.00        5/5       
213      29.318288       8.447182        -1.00        5/5       
214      139.229202      8.409239        63.00        5/5       
215      25.610628       7.309947        29.00        5/5       
216      145.496964      6.447276        61.00        5/5       
217      42.943162       6.335660        27.00        5/5       
218      119.360004      6.380243        59.00        5/5       
219      61.588534       6.898388        46.00        5/5       
220      29.701877       7.551483        40.00        5/5       
221      157.815659      7.961696        74.00        5/5       
222      27.797699       8.321156        28.00        5/5       
223      92.201908       9.192956        55.00        5/5       
224      73.676172       9.251904        55.00        5/5       
225      36.735453       8.191884        13.00        5/5       
226      50.862641       8.844806        46.00        5/5       
227      29.882658       8.952272        18.00        5/5       
228      26.081415       8.095614        24.00        5/5       
229      15.622900       7.948366        26.00        5/5       
230      42.824468       8.900146        15.00        5/5       
231      34.549137       9.305368        17.00        5/5       
232      59.654424       9.018005        -18.00       5/5       
233      13.228776       9.129412        4.00         5/5       
234      40.360890       8.285720        9.00         5/5       
235      24.807469       7.888360        7.00         5/5       
236      43.278352       7.364687        43.00        5/5       
237      26.353693       6.802193        6.00         5/5       
238      26.869360       6.002366        0.00         5/5       
239      44.539058       6.008683        47.00        5/5       
240      12.917596       6.234088        19.00        5/5       
241      39.610388       6.269666        44.00        5/5       
242      40.948560       6.639445        41.00        5/5       
243      26.412372       7.946394        2.00         5/5       
244      14.433844       8.040259        20.00        5/5       
245      22.480809       8.030738        40.00        5/5       
246      46.735074       8.107681        37.00        5/5       
247      10.160431       8.422566        24.00        5/5       
248      36.335253       7.787833        7.00         5/5       
249      42.510037       7.763410        -13.00       5/5       
250      96.055397       8.992164        -38.00       5/5       
251      95.706526       8.223465        -36.00       5/5       
252      48.602158       8.999488        -18.00       5/5       
253      29.484017       10.490071       -4.00        5/5       
254      54.058107       8.886273        -24.00       5/5       
255      30.056293       8.607440        -13.00       5/5       
256      27.618302       7.450056        -4.00        5/5       
257      28.578753       7.668025        0.00         5/5       
258      14.950526       6.911951        -9.00        5/5       
259      10.401686       5.577569        10.00        5/5       
260      24.968656       5.825994        13.00        5/5       
261      25.247682       6.762355        -11.00       5/5       
262      21.027908       7.499904        -1.00        5/5       
263      13.823527       8.079747        -6.00        5/5       
264      9.722784        8.345395        6.00         5/5       
265      31.381306       8.636905        29.00        5/5       
266      88.870043       9.069849        51.00        5/5       
267      40.067142       8.147337        6.00         5/5       
268      17.189443       7.856961        10.00        5/5       
269      11.774646       7.642490        13.00        5/5       
270      16.434679       7.757541        14.00        5/5       
271      19.623825       7.261884        27.00        5/5       
272      10.186892       6.916422        2.00         5/5       
273      109.946238      6.024299        63.00        5/5       
274      27.382726       6.037443        26.00        5/5       
275      20.062863       6.411532        -11.00       5/5       
276      36.940206       6.842270        2.00         5/5       
277      32.896717       6.682261        27.00        5/5       
278      21.639208       6.974849        2.00         5/5       
279      46.347829       6.714746        26.00        5/5       
280      8.762756        6.942088        7.00         5/5       
281      50.861253       6.314377        36.00        5/5       
282      23.233529       6.390090        19.00        5/5       
283      19.583005       6.363310        21.00        5/5       
284      12.185052       6.303111        0.00         5/5       
285      18.269876       6.682100        27.00        5/5       
286      44.556330       6.038579        31.00        5/5       
287      29.381933       6.341573        39.00        5/5       
288      23.348617       5.545289        37.00        5/5       
289      83.249155       6.181985        57.00        5/5       
290      38.757080       6.482952        27.00        5/5       
291      36.227444       7.006804        29.00        5/5       
292      31.810994       7.344995        37.00        5/5       
293      33.676365       8.137838        26.00        5/5       
294      44.512202       8.711624        45.00        5/5       
295      44.380846       8.435100        32.00        5/5       
296      14.000874       7.692945        16.00        5/5       
297      53.384882       7.895999        43.00        5/5       
298      11.389923       6.783159        20.00        5/5       
299      13.963087       7.374811        29.00        5/5       
300      45.051743       7.240088        46.00        5/5       
301      53.801180       7.736190        37.00        5/5       
302      14.210516       8.326520        18.00        5/5       
303      22.015290       7.352219        12.00        5/5       
304      19.808842       8.201466        8.00         5/5       
305      26.250512       8.140504        30.00        5/5       
306      34.641482       7.849212        27.00        5/5       
307      30.026351       8.471306        -9.00        5/5       
308      93.079020       7.923527        52.00        5/5       
309      37.268047       8.136283        39.00        5/5       
310      20.792615       7.609995        1.00         5/5       
311      174.691265      8.369903        78.00        5/5       
312      20.905355       7.790928        26.00        5/5       
313      26.470984       7.687261        16.00        5/5       
314      18.978570       7.839219        -1.00        5/5       
315      25.102962       7.500830        15.00        5/5       
316      83.880167       7.316172        48.00        5/5       
317      23.597412       6.437772        8.00         5/5       
318      27.810102       6.502317        17.00        5/5       
319      24.968456       6.463337        -5.00        5/5       
320      29.561810       5.979432        7.00         5/5       
321      19.986132       5.276383        4.00         5/5       
322      21.882208       6.613237        16.00        5/5       
323      125.579258      6.084236        67.00        5/5       
324      13.589149       6.418062        24.00        5/5       
325      116.113611      6.898207        55.00        5/5       
326      134.209896      7.597731        63.00        5/5       
327      55.209067       8.241538        52.00        5/5       
328      20.548374       6.729090        9.00         5/5       
329      12.024717       7.370703        16.00        5/5       
330      10.193556       6.980386        19.00        5/5       
331      13.551503       6.233693        33.00        5/5       
332      39.963351       6.076030        -7.00        5/5       
333      10.893369       6.403050        12.00        5/5       
334      63.732306       6.780198        -30.00       5/5       
335      8.234162        6.628077        26.00        5/5       
336      19.925030       7.736657        -7.00        5/5       
337      8.506031        7.627888        15.00        5/5       
338      51.833586       7.600635        14.00        5/5       
339      10.237461       7.289245        11.00        5/5       
340      17.037996       7.241115        24.00        5/5       
341      26.238147       6.687539        39.00        5/5       
342      47.750894       6.813165        49.00        5/5       
343      27.945460       6.756923        28.00        5/5       
344      20.958637       6.260667        29.00        5/5       
345      31.209857       5.809037        16.00        5/5       
346      27.951177       5.538600        24.00        5/5       
347      41.745933       5.491425        27.00        5/5       
348      11.541659       5.423106        8.00         5/5       
349      31.221459       5.497203        38.00        5/5       
350      16.707791       5.548071        23.00        5/5       
351      35.499867       5.107688        37.00        5/5       
352      79.399334       5.233227        58.00        5/5       
353      59.789086       5.018088        49.00        5/5       
354      47.187170       5.495930        21.00        5/5       
355      39.999483       5.647242        51.00        5/5       
356      37.346407       5.653639        28.00        5/5       
357      14.009810       6.045833        25.00        5/5       
358      32.003004       6.415470        25.00        5/5       
359      25.643580       6.808196        15.00        5/5       
360      48.603431       7.334258        33.00        5/5       
361      25.502811       7.917644        19.00        5/5       
362      19.453130       8.891932        18.00        5/5       
363      34.950212       8.690839        8.00         5/5       
364      20.314307       8.690400        22.00        5/5       
365      27.914658       7.921414        10.00        5/5       
366      32.935462       7.239909        31.00        5/5       
367      26.025610       6.542363        -3.00        5/5       
368      61.108561       5.880051        -26.00       5/5       
369      26.558972       5.410150        21.00        5/5       
370      12.734411       5.811032        18.00        5/5       
371      25.205686       6.482958        17.00        5/5       
372      58.958341       6.170762        19.00        5/5       
373      23.009397       6.518617        27.00        5/5       
374      35.951589       6.550270        30.00        5/5       
375      78.516106       6.494012        58.00        5/5       
376      25.868075       5.608811        25.00        5/5       
377      30.865736       6.247436        20.00        5/5       
378      42.370013       6.350754        21.00        5/5       
379      25.324779       5.976962        -3.00        5/5       
380      24.016450       6.167963        19.00        5/5       
381      79.964079       6.214419        65.00        5/5       
382      17.609987       6.027666        19.00        5/5       
383      24.104122       5.076217        9.00         5/5       
384      15.663729       4.861156        18.00        5/5       
385      95.677326       4.735415        67.00        5/5       
386      73.837358       4.589897        46.00        5/5       
387      15.564822       4.003281        39.00        5/5       
388      46.482504       4.071595        29.00        5/5       
389      13.642104       5.038826        22.00        5/5       
390      42.879301       4.829385        33.00        5/5       
391      30.201468       4.843461        0.00         5/5       
392      34.688905       4.796839        -5.00        5/5       
393      32.898841       4.663455        -9.00        5/5       
394      25.981225       4.728946        22.00        5/5       
395      23.338531       3.793156        -2.00        5/5       
396      22.402891       3.771569        -8.00        5/5       
397      91.696205       3.849172        50.00        5/5       
398      35.265394       3.619008        -13.00       5/5       
399      39.008520       3.702236        25.00        5/5       
400      22.499788       3.739698        13.00        5/5       
401      14.263578       4.075270        -2.00        5/5       
402      13.248794       4.685833        24.00        5/5       
403      50.506168       4.933322        -23.00       5/5       
404      42.958233       5.020675        -16.00       5/5       
405      31.480368       5.171491        -14.00       5/5       
406      23.359299       5.290244        25.00        5/5       
407      22.301372       5.151689        -8.00        5/5       
408      27.208993       5.023824        -4.00        5/5       
409      9.708403        4.832463        18.00        5/5       
410      22.085330       5.071846        27.00        5/5       
411      15.435602       5.729236        -1.00        5/5       
412      30.690382       6.001159        41.00        5/5       
413      22.550403       6.865371        -8.00        5/5       
414      27.304117       6.667747        16.00        5/5       
415      13.697023       6.382372        0.00         5/5       
416      8.293609        6.023271        20.00        5/5       
417      15.468612       5.163667        10.00        5/5       
418      11.379285       5.290648        18.00        5/5       
419      6.439933        4.932969        14.00        5/5       
420      99.215862       4.818040        68.00        5/5       
421      19.083419       4.841552        -9.00        5/5       
422      22.303096       5.205229        -15.00       5/5       
423      40.052481       5.187973        42.00        5/5       
424      15.827625       4.783668        -3.00        5/5       
425      12.216839       4.911963        9.00         5/5       
426      44.874365       5.530691        36.00        5/5       
427      27.768397       5.504114        30.00        5/5       
428      9.361545        5.537580        26.00        5/5       
429      167.243614      5.838988        78.00        5/5       
430      23.237121       5.721562        22.00        5/5       
431      32.598285       5.622453        36.00        5/5       
432      8.236667        5.231170        25.00        5/5       
433      139.451454      5.284844        78.00        5/5       
434      18.594014       5.269607        4.00         5/5       
435      12.862995       4.559012        22.00        5/5       
436      20.262610       5.012292        34.00        5/5       
437      8.925859        4.983313        23.00        5/5       
438      32.328045       4.893153        29.00        5/5       
439      18.822005       5.513260        -4.00        5/5       
440      38.495358       5.874197        3.00         5/5       
441      24.354251       6.220677        2.00         5/5       
442      16.606055       5.872708        -6.00        5/5       
443      13.361222       6.273510        18.00        5/5       
444      26.594818       6.383671        21.00        5/5       
445      23.811753       6.243573        -10.00       5/5       
446      28.200020       6.315629        -10.00       5/5       
447      47.909353       5.896027        28.00        5/5       
448      29.185094       5.829687        -13.00       5/5       
449      35.062207       5.360698        34.00        5/5       
450      30.736571       6.138376        24.00        5/5       
451      15.626075       6.222548        8.00         5/5       
452      25.752214       6.342763        30.00        5/5       
453      12.992217       6.961100        26.00        5/5       
454      36.817251       6.893485        50.00        5/5       
455      72.600567       6.804952        65.00        5/5       
456      16.390487       5.599168        12.00        5/5       
457      35.591691       5.190558        40.00        5/5       
458      40.889315       4.705545        41.00        5/5       
459      121.968033      5.176727        85.00        5/5       
460      8.598095        5.357421        5.00         5/5       
461      37.876541       5.186995        43.00        5/5       
462      6.320166        5.488672        24.00        5/5       
463      59.882583       5.754660        48.00        5/5       
464      31.223917       5.759442        43.00        5/5       
465      38.119757       5.702327        49.00        5/5       
466      41.862637       5.729165        46.00        5/5       
467      38.916284       6.298096        -3.00        5/5       
468      15.508798       7.049160        15.00        5/5       
469      29.658572       7.629385        16.00        5/5       
470      11.122054       7.458850        17.00        5/5       
471      31.502805       7.587862        11.00        5/5       
472      66.098076       7.988900        39.00        5/5       
473      40.988988       8.791255        18.00        5/5       
474      26.384042       8.496138        15.00        5/5       
475      89.642891       8.129075        39.00        5/5       
476      104.657003      8.306949        59.00        5/5       
477      42.342195       8.184222        -8.00        5/5       
478      26.509544       8.590263        -8.00        5/5       
479      34.902860       8.235305        49.00        5/5       
480      58.218435       7.883944        60.00        5/5       
481      15.595000       7.967566        26.00        5/5       
482      24.229662       8.560349        8.00         5/5       
483      50.698116       7.727625        39.00        5/5       
484      17.428220       7.315888        25.00        5/5       
485      31.449663       7.315113        28.00        5/5       
486      31.014051       7.283939        34.00        5/5       
487      20.272460       7.518443        32.00        5/5       
488      31.231274       7.430110        39.00        5/5       
489      28.420781       7.134335        28.00        5/5       
490      19.772100       6.981450        7.00         5/5       
491      27.228262       6.438272        14.00        5/5       
492      31.340218       6.680672        2.00         5/5       
493      11.700265       6.248816        9.00         5/5       
494      35.603662       6.435064        20.00        5/5       
495      54.121078       6.007369        26.00        5/5       
496      40.591165       6.054366        22.00        5/5       
497      17.362233       7.896004        8.00         5/5       
498      120.579699      7.608268        63.00        5/5       
499      12.855477       7.508812        21.00        5/5       
500      20.188998       7.383801        17.00        5/5       
501      46.697603       6.992143        32.00        5/5       
502      35.792377       6.759874        -7.00        5/5       
503      19.319566       6.074325        24.00        5/5       
504      58.742974       6.501069        38.00        5/5       
505      59.148191       6.713893        48.00        5/5       
506      30.014060       6.689859        48.00        5/5       
507      33.546577       6.296145        28.00        5/5       
508      44.033433       5.833012        36.00        5/5       
509      38.377998       5.700500        6.00         5/5       
510      7.232681        6.647215        29.00        5/5       
511      28.435690       7.240053        29.00        5/5       
512      50.519152       7.320005        -19.00       5/5       
513      34.946767       7.506702        4.00         5/5       
514      32.732840       8.253652        7.00         5/5       
515      15.753945       7.930097        22.00        5/5       
516      24.517243       6.842525        4.00         5/5       
517      38.936861       6.203790        11.00        5/5       
518      19.728358       5.629761        -9.00        5/5       
519      35.357562       5.812329        26.00        5/5       
520      18.822917       5.691471        7.00         5/5       
521      28.578998       5.485135        20.00        5/5       
522      18.007072       5.640440        13.00        5/5       
523      18.971813       5.757346        32.00        5/5       
524      27.924440       6.099219        27.00        5/5       
525      19.816352       6.055274        9.00         5/5       
526      17.326937       5.857108        15.00        5/5       
527      58.345971       6.056856        48.00        5/5       
528      18.418015       6.115740        13.00        5/5       
529      35.666279       5.899044        32.00        5/5       
530      29.502127       5.901281        11.00        5/5       
531      19.651989       5.926826        16.00        5/5       
532      80.526295       6.422688        48.00        5/5       
533      11.322971       6.306025        14.00        5/5       
534      20.022082       6.068661        16.00        5/5       
535      43.793559       6.762424        32.00        5/5       
536      11.095814       7.074978        6.00         5/5       
537      21.658366       7.111588        13.00        5/5       
538      33.687428       6.333542        34.00        5/5       
539      40.342146       6.271863        32.00        5/5       
540      19.070182       6.287414        9.00         5/5       
541      39.191317       6.929226        16.00        5/5       
542      9.699797        6.746920        26.00        5/5       
543      35.215352       6.345194        36.00        5/5       
544      48.738861       6.394786        44.00        5/5       
545      8.631515        6.519972        19.00        5/5       
546      176.737823      6.765599        79.00        5/5       
547      45.509909       5.582661        27.00        5/5       
548      20.813764       5.195242        36.00        5/5       
549      16.896494       4.935519        25.00        5/5       
550      58.609823       5.078641        39.00        5/5       
551      31.773695       5.028769        33.00        5/5       
552      40.441913       4.793121        34.00        5/5       
553      37.592303       4.637538        -11.00       5/5       
554      48.638032       4.798908        -18.00       5/5       
555      21.190879       5.701922        8.00         5/5       
556      18.488088       6.465676        15.00        5/5       
557      128.583952      6.610989        52.00        5/5       
558      17.668763       6.958724        23.00        5/5       
559      14.857121       7.185517        26.00        5/5       
560      27.742568       6.674674        20.00        5/5       
561      13.873787       5.623853        16.00        5/5       
562      56.816100       4.732715        46.00        5/5       
563      56.661033       4.952648        49.00        5/5       
564      16.177816       5.450021        19.00        5/5       
565      19.953385       5.687713        3.00         5/5       
566      67.076990       5.900615        55.00        5/5       
567      21.739771       5.866527        27.00        5/5       
568      22.159620       5.609172        9.00         5/5       
569      28.010931       4.999296        -6.00        5/5       
570      32.822958       4.988303        35.00        5/5       
571      50.900118       4.981455        29.00        5/5       
572      36.238222       4.540047        -13.00       5/5       
573      25.740911       5.040095        33.00        5/5       
574      18.495098       5.445583        10.00        5/5       
575      24.178313       5.684367        -4.00        5/5       
576      30.427955       6.191049        11.00        5/5       
577      55.872789       6.702176        54.00        5/5       
578      21.461804       6.699945        -5.00        5/5       
579      12.117175       5.744381        31.00        5/5       
580      22.438447       5.481521        24.00        5/5       
581      106.262819      5.701378        65.00        5/5       
582      19.629762       5.682967        4.00         5/5       
583      11.682225       5.394338        11.00        5/5       
584      15.267551       5.389822        0.00         5/5       
585      34.159206       5.759610        37.00        5/5       
586      256.521515      5.685595        107.00       5/5       
587      30.552624       5.394639        45.00        5/5       
588      29.150575       5.042412        -5.00        5/5       
589      19.796137       5.009175        2.00         5/5       
590      87.931831       4.861448        60.00        5/5       
591      12.713392       4.676902        8.00         5/5       
592      23.111427       4.553304        37.00        5/5       
593      32.925457       4.754178        40.00        5/5       
594      38.811161       4.985912        34.00        5/5       
595      23.722840       4.933756        7.00         5/5       
596      51.884717       5.674840        57.00        5/5       
597      47.578473       5.706673        50.00        5/5       
598      14.403128       5.255195        8.00         5/5       
599      132.900887      5.813624        75.00        5/5       
600      56.934660       5.588504        56.00        5/5       
601      36.351568       5.348286        47.00        5/5       
602      32.562727       5.198752        19.00        5/5       
603      22.134217       5.385722        14.00        5/5       
604      47.212339       5.775777        39.00        5/5       
605      20.147429       5.146964        14.00        5/5       
606      36.899828       5.164227        35.00        5/5       
607      63.645090       5.650246        59.00        5/5       
608      75.061197       5.656225        69.00        5/5       
609      31.803648       5.878683        -2.00        5/5       
610      9.363997        5.934196        36.00        5/5       
611      98.988497       6.221660        55.00        5/5       
612      55.412712       6.914340        43.00        5/5       
613      113.377583      6.631905        65.00        5/5       
614      16.311290       6.849743        15.00        5/5       
615      28.060846       6.812277        31.00        5/5       
616      22.433490       6.725060        28.00        5/5       
617      33.423636       6.879606        17.00        5/5       
618      60.912592       6.583034        40.00        5/5       
619      28.394311       6.266922        13.00        5/5       
620      16.183218       6.283134        31.00        5/5       
621      63.650496       5.904074        37.00        5/5       
622      46.261665       5.535873        -8.00        5/5       
623      31.477034       5.254753        3.00         5/5       
624      7.570425        5.154431        13.00        5/5       
625      39.610901       5.199986        15.00        5/5       
626      20.303606       4.711182        11.00        5/5       
627      41.225624       5.138838        16.00        5/5       
628      47.649407       5.003053        5.00         5/5       
629      40.116996       4.575484        -8.00        5/5       
630      13.751863       4.877368        12.00        5/5       
631      33.552987       4.959044        24.00        5/5       
632      13.260822       4.646286        11.00        5/5       
633      38.752225       4.802764        31.00        5/5       
634      10.729720       4.830585        16.00        5/5       
635      6.485918        4.879992        9.00         5/5       
636      19.370571       4.980772        28.00        5/5       
637      13.125308       5.053543        11.00        5/5       
638      12.983072       5.408019        8.00         5/5       
639      19.161115       5.434855        20.00        5/5       
640      23.691395       6.139568        -3.00        5/5       
641      38.204079       6.597278        39.00        5/5       
642      34.164548       6.626870        23.00        5/5       
