================================================================================
CPC TRAINING RESULTS - 2000 EPOCHS
================================================================================
Generated: 2026-01-20 15:52:04
Model Type: ppo_lstm_cpc
Epochs: 2000
CPC Start Epoch: 10
CPC Memory Bank Size: 5
Number of Agents: 1
================================================================================

Epoch-by-Epoch Results:
--------------------------------------------------------------------------------
Epoch    Total Loss      CPC Loss        Reward       Mem Bank  
618      206.647926      23.724869       -38.00       5/5       
619      201.644146      24.743612       -39.00       5/5       
620      188.983185      26.727890       -23.00       5/5       
621      59.183178       28.680849       11.00        5/5       
622      62.999770       30.141956       4.00         5/5       
623      139.554222      16.740412       -13.00       5/5       
624      134.690805      21.534462       -19.00       5/5       
625      235.141132      20.693750       -35.00       5/5       
626      137.094788      18.245262       58.00        5/5       
627      84.660671       17.929995       6.00         5/5       
628      45.429692       17.684120       30.00        5/5       
629      180.966331      19.830471       -23.00       5/5       
630      109.282434      19.716484       -14.00       5/5       
631      171.185917      18.091953       -38.00       5/5       
632      80.659935       16.146734       19.00        5/5       
633      76.218607       13.170192       0.00         5/5       
634      42.652501       17.665337       10.00        5/5       
635      205.088108      20.455158       -35.00       5/5       
636      216.389290      21.366604       -48.00       5/5       
637      177.189487      25.587593       -40.00       5/5       
638      140.244720      29.092283       -22.00       5/5       
639      57.936001       33.811226       13.00        5/5       
640      61.286405       37.066360       3.00         5/5       
641      67.349609       19.140882       21.00        5/5       
642      101.302727      21.007874       -7.00        5/5       
643      97.429693       20.086939       -9.00        5/5       
644      28.015650       19.655109       38.00        5/5       
645      101.144690      16.816751       50.00        5/5       
646      44.739813       38.973412       1.00         5/5       
647      95.640299       35.154877       35.00        5/5       
648      252.959644      31.365625       92.00        5/5       
649      53.671106       24.205090       41.00        5/5       
650      114.688026      16.952896       49.00        5/5       
651      268.494873      15.198322       119.00       5/5       
652      95.740253       13.486948       60.00        5/5       
653      121.886105      14.077586       53.00        5/5       
654      13.881816       16.039215       34.00        5/5       
655      40.503886       14.252037       27.00        5/5       
656      51.449814       13.944405       -2.00        5/5       
657      177.768696      15.555263       69.00        5/5       
658      59.660425       17.611443       17.00        5/5       
659      86.200830       17.771542       28.00        5/5       
660      26.156888       19.393297       12.00        5/5       
661      94.150982       19.623489       -20.00       5/5       
662      135.923628      35.720066       -19.00       5/5       
663      181.386059      32.224430       66.00        5/5       
664      38.641410       27.286037       25.00        5/5       
665      92.163837       25.090216       41.00        5/5       
666      59.804760       20.044886       2.00         5/5       
667      47.479954       17.022169       10.00        5/5       
668      93.180313       16.066509       66.00        5/5       
669      68.454542       14.559953       57.00        5/5       
670      177.687912      13.581947       82.00        5/5       
671      90.447916       11.378613       44.00        5/5       
672      66.487617       17.429117       48.00        5/5       
673      121.169413      21.297907       78.00        5/5       
674      481.571068      20.204172       135.00       5/5       
675      69.372279       21.503386       48.00        5/5       
676      41.695067       22.004416       33.00        5/5       
677      34.207301       16.234333       21.00        5/5       
678      392.514557      19.285965       126.00       5/5       
679      190.911156      17.185555       90.00        5/5       
680      88.512421       16.726679       44.00        5/5       
681      66.431129       19.280539       53.00        5/5       
682      165.660393      20.434763       84.00        5/5       
683      49.034824       21.504347       45.00        5/5       
684      132.667784      25.042074       87.00        5/5       
685      84.470091       24.355268       45.00        5/5       
686      120.998384      25.740349       64.00        5/5       
687      64.938279       23.191559       13.00        5/5       
688      87.352085       21.571541       8.00         5/5       
689      19.609688       18.085381       36.00        5/5       
690      34.012820       18.065725       19.00        5/5       
691      78.885359       17.017565       29.00        5/5       
692      92.396523       16.131237       27.00        5/5       
693      26.712586       16.806772       41.00        5/5       
694      67.801469       17.583055       8.00         5/5       
695      36.831896       22.690390       48.00        5/5       
696      168.431446      21.413261       68.00        5/5       
697      51.670438       21.662842       5.00         5/5       
698      74.876171       21.721018       -5.00        5/5       
699      87.989290       16.997786       71.00        5/5       
700      38.102921       16.339666       19.00        5/5       
701      60.618429       11.559952       27.00        5/5       
702      70.216658       8.965056        -4.00        5/5       
703      193.234600      9.126647        91.00        5/5       
704      51.196259       7.612006        45.00        5/5       
705      79.913977       9.842857        -13.00       5/5       
706      203.425983      13.004133       77.00        5/5       
707      167.717213      14.960591       90.00        5/5       
708      109.655010      15.166417       -17.00       5/5       
709      82.980648       15.717100       -6.00        5/5       
710      80.710802       16.564379       10.00        5/5       
711      75.790457       15.522752       8.00         5/5       
712      43.024616       12.360524       1.00         5/5       
713      96.570534       10.359564       -5.00        5/5       
714      54.755462       21.213018       4.00         5/5       
715      86.380552       22.829588       50.00        5/5       
716      92.212988       23.788685       -13.00       5/5       
717      88.218794       21.205740       69.00        5/5       
718      208.990902      18.965410       107.00       5/5       
719      109.867573      17.728086       24.00        5/5       
720      90.115416       18.052391       39.00        5/5       
721      88.747644       16.355267       38.00        5/5       
722      33.802483       14.599440       32.00        5/5       
723      219.409134      13.740689       92.00        5/5       
724      51.600103       16.183727       19.00        5/5       
725      32.441654       18.830257       45.00        5/5       
726      112.696062      19.363134       69.00        5/5       
727      268.367706      20.421310       92.00        5/5       
728      301.156593      20.885775       114.00       5/5       
729      22.093318       18.727772       28.00        5/5       
730      92.478580       17.605623       77.00        5/5       
731      138.372444      15.577425       97.00        5/5       
732      124.734241      16.687847       55.00        5/5       
733      52.862844       15.261453       21.00        5/5       
734      80.749115       16.070084       67.00        5/5       
735      61.225521       17.075640       53.00        5/5       
736      45.229874       16.283257       27.00        5/5       
737      134.675632      15.837435       87.00        5/5       
738      70.416464       12.654079       41.00        5/5       
739      47.184225       12.106075       22.00        5/5       
740      51.460750       12.203543       33.00        5/5       
741      94.130745       10.927415       66.00        5/5       
742      225.437538      15.445652       101.00       5/5       
743      49.681871       16.311754       41.00        5/5       
744      273.085312      18.636318       91.00        5/5       
745      79.282190       20.410816       51.00        5/5       
746      40.437221       21.703491       39.00        5/5       
747      31.014536       21.776699       27.00        5/5       
748      183.183784      19.056150       99.00        5/5       
749      35.338019       20.745235       59.00        5/5       
750      120.083252      20.627264       75.00        5/5       
751      98.751087       20.390013       46.00        5/5       
752      48.397320       17.293409       38.00        5/5       
753      50.333588       15.649091       47.00        5/5       
754      67.088624       14.535399       28.00        5/5       
755      274.724991      11.090830       104.00       5/5       
756      41.469580       8.185328        21.00        5/5       
757      176.061958      8.912844        102.00       5/5       
758      49.428995       9.925904        42.00        5/5       
759      40.114460       10.678401       48.00        5/5       
760      45.456447       10.973543       39.00        5/5       
761      460.211151      11.623796       126.00       5/5       
762      276.994797      12.301341       113.00       5/5       
763      180.660568      10.602285       99.00        5/5       
764      137.296810      9.541718        59.00        5/5       
765      174.638973      9.067047        93.00        5/5       
766      130.349171      11.333662       79.00        5/5       
767      124.526861      12.602319       93.00        5/5       
768      45.940522       13.107320       24.00        5/5       
769      121.386379      16.715303       71.00        5/5       
770      87.643524       17.492624       34.00        5/5       
771      66.669499       17.715809       74.00        5/5       
772      113.422895      16.782080       82.00        5/5       
773      103.728994      13.474020       46.00        5/5       
774      325.197006      14.267910       127.00       5/5       
775      66.192408       17.274353       41.00        5/5       
776      51.656837       17.545731       47.00        5/5       
777      88.516394       18.327511       51.00        5/5       
778      138.022362      17.331034       47.00        5/5       
779      40.439941       19.491596       27.00        5/5       
780      348.381073      18.681955       143.00       5/5       
781      180.153244      16.741529       114.00       5/5       
782      54.769211       15.329029       80.00        5/5       
783      154.996300      12.997432       72.00        5/5       
784      111.651873      12.115562       70.00        5/5       
785      48.130137       12.868043       59.00        5/5       
786      37.238002       12.613820       60.00        5/5       
787      75.162800       14.629441       50.00        5/5       
788      127.450705      14.879775       61.00        5/5       
789      88.154213       15.553206       20.00        5/5       
790      65.862967       18.632299       44.00        5/5       
791      88.556646       18.884127       69.00        5/5       
792      57.200416       20.932386       18.00        5/5       
793      189.406536      19.338999       54.00        5/5       
794      87.947886       18.184511       52.00        5/5       
795      50.849316       18.474743       35.00        5/5       
796      107.443314      16.546850       32.00        5/5       
797      74.172342       14.107487       68.00        5/5       
798      73.176949       11.008573       75.00        5/5       
799      207.773129      10.089660       117.00       5/5       
800      78.689140       9.795056        46.00        5/5       
801      76.324064       9.434166        76.00        5/5       
802      160.333000      9.724825        71.00        5/5       
803      136.611668      9.003699        79.00        5/5       
804      226.827946      9.826677        98.00        5/5       
805      100.045149      11.376124       43.00        5/5       
806      108.813021      11.953501       70.00        5/5       
807      496.218834      14.376222       156.00       5/5       
808      75.461359       15.819468       79.00        5/5       
809      113.515060      17.561859       60.00        5/5       
810      35.054560       17.667419       21.00        5/5       
811      146.096821      17.782358       50.00        5/5       
812      129.334557      18.304148       91.00        5/5       
813      378.784172      17.483643       153.00       5/5       
814      42.180749       16.375568       67.00        5/5       
815      114.884958      15.409835       68.00        5/5       
816      118.498960      15.357337       90.00        5/5       
817      169.944473      14.826269       83.00        5/5       
818      113.126999      13.716536       87.00        5/5       
819      104.421871      12.174843       58.00        5/5       
820      359.430328      10.007685       135.00       5/5       
821      112.972532      8.776438        76.00        5/5       
822      65.625352       8.495266        42.00        5/5       
823      134.274174      8.685920        26.00        5/5       
824      130.764822      9.064254        -12.00       5/5       
825      93.098526       9.850716        12.00        5/5       
826      226.044201      10.757224       -4.00        5/5       
827      140.662640      11.437452       -5.00        5/5       
828      32.197926       11.459851       41.00        5/5       
829      114.866598      11.971651       -5.00        5/5       
830      101.598673      10.822004       16.00        5/5       
831      118.422194      12.079546       -11.00       5/5       
832      239.971371      13.156811       -35.00       5/5       
833      188.888176      13.941573       -32.00       5/5       
834      73.371998       17.097460       2.00         5/5       
835      85.174543       16.826483       24.00        5/5       
836      150.937656      17.263704       -12.00       5/5       
837      151.309715      19.157244       -9.00        5/5       
838      116.149817      20.705299       64.00        5/5       
839      201.696735      19.859512       -35.00       5/5       
840      100.249277      16.282761       4.00         5/5       
841      143.390759      15.937308       -6.00        5/5       
842      73.318100       15.255991       27.00        5/5       
843      118.188597      13.354274       59.00        5/5       
844      170.856750      9.777563        -14.00       5/5       
845      156.699341      9.635862        6.00         5/5       
846      158.126663      8.658062        -2.00        5/5       
847      107.922194      10.800336       10.00        5/5       
848      88.342793       10.780121       0.00         5/5       
849      99.131290       11.796984       -9.00        5/5       
850      79.860086       11.848516       35.00        5/5       
851      137.335766      10.000322       -1.00        5/5       
852      76.312740       10.855416       33.00        5/5       
853      134.615971      11.015634       4.00         5/5       
854      119.796530      11.873240       -19.00       5/5       
855      80.041668       12.468392       29.00        5/5       
856      64.533337       12.399301       45.00        5/5       
857      109.338234      16.942068       7.00         5/5       
858      80.137321       15.271996       11.00        5/5       
859      75.915461       15.311859       25.00        5/5       
860      50.479370       12.222466       14.00        5/5       
861      184.774239      9.772523        46.00        5/5       
862      163.111301      8.792485        79.00        5/5       
863      41.537264       9.025916        26.00        5/5       
864      56.581757       8.705153        27.00        5/5       
865      318.156242      9.164518        110.00       5/5       
866      19.182445       9.149753        36.00        5/5       
867      83.889753       8.616560        76.00        5/5       
868      44.474428       8.964792        57.00        5/5       
869      173.645969      8.596058        86.00        5/5       
870      142.677757      8.522904        78.00        5/5       
871      77.452618       8.475773        51.00        5/5       
872      240.598877      7.838726        63.00        5/5       
873      141.301094      8.275365        76.00        5/5       
874      195.401070      7.910131        92.00        5/5       
875      303.755234      8.347348        104.00       5/5       
876      169.443550      8.707870        74.00        5/5       
877      94.994986       8.036232        41.00        5/5       
878      68.038137       8.352371        57.00        5/5       
879      80.125818       9.590652        44.00        5/5       
880      137.913826      12.010834       97.00        5/5       
881      302.754524      12.018345       132.00       5/5       
882      135.160988      13.535489       78.00        5/5       
883      31.871791       15.130058       31.00        5/5       
884      119.671467      16.515718       -19.00       5/5       
885      58.450982       15.134669       37.00        5/5       
886      114.307190      13.073411       15.00        5/5       
887      132.032339      14.450630       14.00        5/5       
888      106.617876      15.970687       44.00        5/5       
889      104.984943      17.165438       8.00         5/5       
890      130.534157      17.105341       55.00        5/5       
891      122.116776      16.553133       64.00        5/5       
892      81.408468       19.384251       35.00        5/5       
893      46.111457       19.393778       34.00        5/5       
894      117.899443      19.047874       42.00        5/5       
895      132.156538      16.352333       33.00        5/5       
896      156.004047      15.815618       76.00        5/5       
897      62.499672       15.810520       73.00        5/5       
898      46.056642       15.050320       44.00        5/5       
899      81.369610       15.097200       21.00        5/5       
900      66.145297       13.434504       1.00         5/5       
901      102.993237      15.201017       -1.00        5/5       
902      103.526190      16.466963       -16.00       5/5       
903      63.800214       16.664282       41.00        5/5       
904      88.976902       15.600188       18.00        5/5       
905      60.680498       13.645962       14.00        5/5       
906      36.187318       14.269020       18.00        5/5       
907      65.865012       14.883277       62.00        5/5       
908      120.444677      13.479877       17.00        5/5       
909      172.356152      13.078480       89.00        5/5       
910      51.929146       13.856303       4.00         5/5       
911      47.775456       13.456643       45.00        5/5       
912      262.381767      13.040483       69.00        5/5       
913      534.308853      12.189754       132.00       5/5       
914      187.989685      12.991193       50.00        5/5       
915      678.692139      13.203362       151.00       5/5       
916      71.059879       12.987799       70.00        5/5       
917      126.624298      12.588454       52.00        5/5       
918      62.683192       12.347412       2.00         5/5       
919      240.944160      12.695329       125.00       5/5       
920      333.212341      12.162623       129.00       5/5       
921      48.637367       12.150691       43.00        5/5       
922      225.402611      12.058260       101.00       5/5       
923      71.578588       12.726671       50.00        5/5       
924      19.215216       13.613262       43.00        5/5       
925      94.518509       14.199605       80.00        5/5       
926      84.597532       13.737848       40.00        5/5       
927      342.057137      14.330278       126.00       5/5       
928      166.757683      13.628693       99.00        5/5       
929      205.524212      13.763265       99.00        5/5       
930      285.955322      11.326418       125.00       5/5       
931      261.394920      8.630162        115.00       5/5       
932      80.748964       7.750267        54.00        5/5       
933      226.818893      6.954119        106.00       5/5       
934      227.442074      6.920886        97.00        5/5       
935      51.453101       6.586386        75.00        5/5       
936      109.370378      7.184210        85.00        5/5       
937      84.913473       7.219122        29.00        5/5       
938      119.705084      8.596184        81.00        5/5       
939      81.144028       9.899755        44.00        5/5       
940      34.918787       10.908518       29.00        5/5       
941      296.078644      11.592712       125.00       5/5       
942      112.247692      11.461380       48.00        5/5       
943      51.675019       12.103765       37.00        5/5       
944      77.795879       12.933385       83.00        5/5       
945      161.441895      12.154300       74.00        5/5       
946      160.033245      12.631618       74.00        5/5       
947      92.585619       14.976268       70.00        5/5       
948      26.801953       15.925584       47.00        5/5       
949      623.520004      14.842456       176.00       5/5       
950      159.919655      14.714375       116.00       5/5       
951      139.616772      11.490982       63.00        5/5       
952      87.254435       11.173879       57.00        5/5       
953      60.679079       12.962262       38.00        5/5       
954      273.422913      14.263406       102.00       5/5       
955      514.527901      17.504858       145.00       5/5       
956      693.613342      17.240538       178.00       5/5       
957      153.478146      16.323198       -7.00        5/5       
958      255.311035      16.180649       123.00       5/5       
959      118.306587      13.734578       4.00         5/5       
960      31.788063       11.808493       33.00        5/5       
961      141.395493      9.447965        -7.00        5/5       
962      70.069607       8.504070        79.00        5/5       
963      80.594753       9.252466        31.00        5/5       
964      99.775145       10.416601       81.00        5/5       
965      395.056427      11.243785       149.00       5/5       
966      37.015331       12.030783       63.00        5/5       
967      100.474184      12.346581       61.00        5/5       
968      95.270630       12.290323       78.00        5/5       
969      31.721821       11.494498       38.00        5/5       
970      420.191986      11.935837       157.00       5/5       
971      195.576504      10.458792       65.00        5/5       
972      181.342144      9.983598        74.00        5/5       
973      31.095980       9.811297        45.00        5/5       
974      77.389271       9.610713        50.00        5/5       
975      79.298132       8.902451        29.00        5/5       
976      82.865532       7.989679        38.00        5/5       
977      141.142136      7.631500        85.00        5/5       
978      205.844353      8.829560        59.00        5/5       
979      76.717525       10.819054       62.00        5/5       
980      44.414008       12.221630       53.00        5/5       
981      98.125395       13.997047       65.00        5/5       
982      152.945507      16.230545       90.00        5/5       
983      116.104240      21.715607       6.00         5/5       
984      87.702726       24.054966       21.00        5/5       
985      119.505774      23.743147       14.00        5/5       
986      96.685318       23.533766       34.00        5/5       
987      93.446260       22.152107       12.00        5/5       
988      59.464819       19.456852       22.00        5/5       
989      76.421450       14.338220       31.00        5/5       
990      43.057373       10.816660       38.00        5/5       
991      41.660632       10.078981       60.00        5/5       
992      91.870504       7.465281        27.00        5/5       
993      122.583614      8.602424        77.00        5/5       
994      69.597006       9.248032        14.00        5/5       
995      296.072029      13.201883       126.00       5/5       
996      82.937031       14.145334       87.00        5/5       
997      190.902683      14.522197       106.00       5/5       
998      55.864006       14.980835       24.00        5/5       
999      214.136616      13.306227       79.00        5/5       
1000     87.807501       11.791017       70.00        5/5       
1001     112.446018      13.291900       60.00        5/5       
1002     48.522382       12.789300       56.00        5/5       
1003     185.842464      12.130388       73.00        5/5       
1004     108.568686      12.109310       17.00        5/5       
1005     66.663636       12.714495       39.00        5/5       
1006     104.244909      12.317357       15.00        5/5       
1007     138.276241      11.669866       105.00       5/5       
1008     32.821058       12.406274       55.00        5/5       
1009     40.352435       12.085108       40.00        5/5       
1010     120.424078      11.231971       0.00         5/5       
1011     70.875074       12.806961       53.00        5/5       
1012     166.397385      14.656095       -19.00       5/5       
1013     113.699146      14.077412       -11.00       5/5       
1014     125.439926      12.985516       7.00         5/5       
1015     83.128235       13.193410       58.00        5/5       
1016     154.629112      14.536023       -19.00       5/5       
1017     120.984034      14.846904       37.00        5/5       
1018     48.061686       14.442947       42.00        5/5       
1019     134.737324      15.201139       19.00        5/5       
1020     79.909369       14.443089       49.00        5/5       
1021     112.888451      14.746140       30.00        5/5       
1022     52.382195       13.255958       54.00        5/5       
1023     263.643242      13.102228       134.00       5/5       
1024     92.307753       11.585915       25.00        5/5       
1025     131.317986      10.302523       57.00        5/5       
1026     81.466894       10.667447       62.00        5/5       
1027     109.957464      9.924068        -5.00        5/5       
1028     147.268703      8.894138        31.00        5/5       
1029     82.391554       8.006332        41.00        5/5       
1030     215.580528      8.728331        110.00       5/5       
1031     195.473450      9.875661        88.00        5/5       
1032     103.833569      9.990892        97.00        5/5       
1033     130.709011      9.419212        79.00        5/5       
1034     55.638244       9.884925        47.00        5/5       
1035     111.276594      10.268231       78.00        5/5       
1036     190.647892      9.990820        104.00       5/5       
1037     112.574417      9.606982        44.00        5/5       
1038     105.345770      11.484435       60.00        5/5       
1039     194.785408      12.706234       84.00        5/5       
1040     93.964569       13.594213       44.00        5/5       
1041     92.962009       13.184201       4.00         5/5       
1042     360.239456      13.919536       147.00       5/5       
1043     82.632402       13.725590       50.00        5/5       
1044     99.610151       13.471360       3.00         5/5       
1045     132.279205      14.274772       55.00        5/5       
1046     134.806271      15.302104       53.00        5/5       
1047     254.801994      14.845816       113.00       5/5       
1048     247.048298      15.138175       109.00       5/5       
1049     64.966857       13.657914       19.00        5/5       
1050     131.127756      13.932919       32.00        5/5       
1051     308.032959      11.841598       139.00       5/5       
1052     112.028500      10.259463       88.00        5/5       
1053     135.573952      9.332995        79.00        5/5       
1054     50.998103       7.785973        77.00        5/5       
1055     161.765297      7.406535        86.00        5/5       
1056     213.015129      8.635889        77.00        5/5       
1057     504.669281      10.336535       173.00       5/5       
1058     157.995323      12.804729       94.00        5/5       
1059     228.425419      14.026483       119.00       5/5       
1060     215.393372      14.712698       68.00        5/5       
1061     196.620613      15.178828       114.00       5/5       
1062     137.432419      14.973651       84.00        5/5       
1063     340.968880      13.847038       128.00       5/5       
1064     267.915344      13.138929       111.00       5/5       
1065     219.223305      12.607308       122.00       5/5       
1066     374.538567      15.579553       136.00       5/5       
1067     495.903732      15.110888       144.00       5/5       
1068     207.236118      13.436335       114.00       5/5       
1069     299.819885      16.288155       125.00       5/5       
1070     197.194000      14.526409       125.00       5/5       
1071     55.083998       13.632312       78.00        5/5       
1072     214.173153      10.566034       66.00        5/5       
1073     153.481880      9.448408        105.00       5/5       
1074     262.958832      8.999640        73.00        5/5       
1075     139.272835      8.239372        60.00        5/5       
1076     427.731712      10.719902       112.00       5/5       
1077     90.889929       10.671266       41.00        5/5       
1078     105.850016      10.813197       34.00        5/5       
1079     221.795662      12.072384       5.00         5/5       
1080     79.631426       11.282125       23.00        5/5       
1081     183.537685      10.055875       -2.00        5/5       
1082     91.249123       15.245090       43.00        5/5       
1083     153.491638      13.803127       35.00        5/5       
1084     53.609640       12.971595       68.00        5/5       
1085     135.016117      13.290061       42.00        5/5       
1086     64.388690       15.546092       57.00        5/5       
1087     60.060829       14.991681       39.00        5/5       
1088     92.240753       15.429356       28.00        5/5       
1089     69.827398       14.302832       60.00        5/5       
1090     58.781560       12.648335       84.00        5/5       
1091     273.388130      11.529481       131.00       5/5       
1092     179.815609      10.056170       90.00        5/5       
1093     181.219494      10.127372       99.00        5/5       
1094     69.673662       11.617624       30.00        5/5       
1095     53.280520       13.850112       63.00        5/5       
1096     62.983100       14.321797       60.00        5/5       
1097     460.480942      14.663927       146.00       5/5       
1098     214.615082      17.715532       110.00       5/5       
1099     175.307938      19.142557       84.00        5/5       
1100     87.650108       18.166040       89.00        5/5       
1101     51.715990       16.269905       48.00        5/5       
1102     74.260910       15.156227       33.00        5/5       
1103     98.479345       14.188396       40.00        5/5       
1104     480.032974      14.211529       141.00       5/5       
1105     102.226902      14.027844       38.00        5/5       
1106     119.064476      13.512354       55.00        5/5       
1107     322.430702      12.847017       115.00       5/5       
1108     143.276539      12.579815       83.00        5/5       
1109     100.147320      11.318075       43.00        5/5       
1110     190.840435      13.331413       96.00        5/5       
1111     257.723511      12.189685       91.00        5/5       
1112     318.741623      12.185789       134.00       5/5       
1113     506.735558      12.362961       136.00       5/5       
1114     399.760338      13.184923       144.00       5/5       
1115     120.208866      14.455914       74.00        5/5       
1116     125.073843      13.590371       71.00        5/5       
1117     377.024803      13.042548       148.00       5/5       
1118     338.873810      12.798249       142.00       5/5       
1119     461.994225      11.810733       135.00       5/5       
1120     181.102310      11.361036       103.00       5/5       
1121     234.927006      9.369995        119.00       5/5       
1122     135.558960      8.963201        59.00        5/5       
1123     57.912598       8.486114        60.00        5/5       
1124     350.392693      8.667238        123.00       5/5       
1125     133.866772      8.660110        56.00        5/5       
1126     161.535652      8.992961        106.00       5/5       
1127     58.679696       9.284919        69.00        5/5       
1128     287.446533      9.061743        134.00       5/5       
1129     188.101742      10.965738       103.00       5/5       
1130     154.907429      11.161016       27.00        5/5       
1131     115.053860      13.799634       59.00        5/5       
1132     262.009018      14.957012       108.00       5/5       
1133     158.362850      14.624228       106.00       5/5       
1134     97.485659       16.105345       22.00        5/5       
1135     336.440781      15.418224       146.00       5/5       
1136     115.285921      16.255722       80.00        5/5       
1137     214.912907      15.648357       74.00        5/5       
1138     234.723419      15.922930       102.00       5/5       
1139     157.036270      17.211662       61.00        5/5       
1140     143.792892      15.958286       86.00        5/5       
1141     204.951523      15.977715       73.00        5/5       
1142     180.739872      14.928718       90.00        5/5       
1143     129.894878      15.411885       33.00        5/5       
1144     196.089127      16.186769       65.00        5/5       
1145     125.340899      15.451652       68.00        5/5       
1146     137.351673      19.911352       80.00        5/5       
1147     483.692696      19.261616       158.00       5/5       
1148     118.111013      19.681898       80.00        5/5       
1149     293.203316      16.842031       125.00       5/5       
1150     147.438984      15.293544       62.00        5/5       
1151     214.963238      13.743738       81.00        5/5       
1152     350.057396      13.468040       121.00       5/5       
1153     44.489125       12.685399       63.00        5/5       
1154     276.892967      10.218320       127.00       5/5       
1155     217.447735      9.327539        92.00        5/5       
1156     159.601463      9.600186        74.00        5/5       
1157     343.423576      10.467690       147.00       5/5       
1158     321.468742      10.362301       150.00       5/5       
1159     291.875420      10.267619       95.00        5/5       
1160     125.127821      11.840982       72.00        5/5       
1161     214.302319      13.387397       77.00        5/5       
1162     70.547554       14.449362       78.00        5/5       
1163     121.663717      14.155074       74.00        5/5       
1164     208.588734      14.875447       71.00        5/5       
1165     125.273537      15.146940       33.00        5/5       
1166     190.553886      15.796422       84.00        5/5       
1167     119.159332      13.670204       52.00        5/5       
1168     202.587986      13.816826       60.00        5/5       
1169     108.148842      15.537244       37.00        5/5       
1170     261.070038      15.940865       116.00       5/5       
1171     201.279854      16.109423       59.00        5/5       
1172     274.360558      18.872007       77.00        5/5       
1173     196.689949      18.690802       101.00       5/5       
1174     121.718397      18.403553       98.00        5/5       
1175     115.587111      16.779564       37.00        5/5       
1176     141.399349      17.803875       9.00         5/5       
1177     189.636757      17.516306       78.00        5/5       
1178     127.304962      18.310776       26.00        5/5       
1179     183.016663      17.757620       45.00        5/5       
1180     157.793644      17.110056       38.00        5/5       
1181     265.394417      13.994469       10.00        5/5       
1182     75.339067       10.664134       37.00        5/5       
1183     202.403908      10.225425       10.00        5/5       
1184     174.329674      10.241834       -4.00        5/5       
1185     252.628986      13.234618       -13.00       5/5       
1186     183.909504      18.122120       13.00        5/5       
1187     151.543854      20.908491       23.00        5/5       
1188     197.021114      19.818846       39.00        5/5       
1189     88.659189       18.949566       26.00        5/5       
1190     68.075074       17.633549       27.00        5/5       
1191     57.221224       14.710653       63.00        5/5       
1192     95.770908       16.303633       42.00        5/5       
1193     169.007797      16.023224       85.00        5/5       
1194     131.948116      19.558708       41.00        5/5       
1195     194.296871      20.469446       19.00        5/5       
1196     185.394562      21.346659       26.00        5/5       
1197     200.000595      20.283503       48.00        5/5       
1198     248.255928      17.148493       1.00         5/5       
1199     244.773724      16.813183       -8.00        5/5       
1200     132.450537      17.003691       14.00        5/5       
1201     176.871540      16.101826       32.00        5/5       
1202     118.170547      19.514271       39.00        5/5       
1203     179.038651      20.156145       14.00        5/5       
1204     60.401727       16.309637       24.00        5/5       
1205     310.231171      15.228621       110.00       5/5       
1206     120.125402      14.222482       58.00        5/5       
1207     190.951946      14.395067       67.00        5/5       
1208     70.973902       13.056604       32.00        5/5       
1209     194.602974      13.749720       87.00        5/5       
1210     99.842279       15.280165       31.00        5/5       
1211     81.789074       15.162312       49.00        5/5       
1212     296.419609      13.466129       104.00       5/5       
1213     121.105055      12.828298       46.00        5/5       
1214     173.859638      12.212922       -12.00       5/5       
1215     124.515730      10.160729       10.00        5/5       
1216     195.661289      10.689205       37.00        5/5       
1217     246.109543      10.931009       -34.00       5/5       
1218     108.041126      12.400508       18.00        5/5       
1219     112.507282      13.036808       43.00        5/5       
1220     132.207348      23.820402       39.00        5/5       
1221     38.132646       22.329216       39.00        5/5       
1222     109.485306      22.587538       18.00        5/5       
1223     101.879824      20.677685       59.00        5/5       
1224     102.846970      15.504260       25.00        5/5       
1225     86.523890       12.512861       64.00        5/5       
1226     255.184639      12.774716       67.00        5/5       
1227     171.698376      11.925994       81.00        5/5       
1228     116.407322      10.690877       59.00        5/5       
1229     93.241383       11.237741       42.00        5/5       
1230     115.677633      12.047747       75.00        5/5       
1231     109.815994      12.363814       51.00        5/5       
1232     153.034184      11.904527       83.00        5/5       
1233     111.232615      15.574719       12.00        5/5       
1234     177.873333      15.785057       101.00       5/5       
1235     81.092188       16.854008       68.00        5/5       
1236     118.467442      16.912390       14.00        5/5       
1237     157.317928      16.538284       78.00        5/5       
1238     168.559917      15.433666       -16.00       5/5       
1239     104.844374      14.202261       13.00        5/5       
1240     149.036098      12.165885       -10.00       5/5       
1241     99.181953       10.163678       -3.00        5/5       
1242     100.528074      8.305457        16.00        5/5       
1243     272.786911      8.723265        50.00        5/5       
1244     144.142597      8.989555        56.00        5/5       
1245     150.376987      11.234152       24.00        5/5       
1246     60.341814       12.140465       17.00        5/5       
1247     161.518513      16.448841       67.00        5/5       
1248     73.388968       20.647045       32.00        5/5       
1249     192.670834      24.122814       93.00        5/5       
1250     94.772533       26.902775       23.00        5/5       
1251     70.722723       26.280289       53.00        5/5       
1252     180.925797      25.454737       95.00        5/5       
1253     173.201107      23.093428       61.00        5/5       
1254     352.587090      20.086479       138.00       5/5       
1255     191.932610      16.844563       73.00        5/5       
1256     70.487703       14.050229       47.00        5/5       
1257     123.566971      13.474939       88.00        5/5       
1258     460.535538      12.900432       175.00       5/5       
1259     120.731979      13.267001       75.00        5/5       
