================================================================================
CPC TRAINING RESULTS - 1000 EPOCHS
================================================================================
Generated: 2026-01-20 16:33:31
Model Type: ppo_lstm_cpc
Epochs: 1000
CPC Start Epoch: 10
CPC Memory Bank Size: 1000
Number of Agents: 1
================================================================================

Epoch-by-Epoch Results:
--------------------------------------------------------------------------------
Epoch    Total Loss      CPC Loss        Reward       Mem Bank  
584      0.000000        0.000000        52.00        0/1000    
585      0.000000        0.000000        85.00        0/1000    
586      0.000000        0.000000        69.00        0/1000    
587      0.000000        0.000000        59.00        0/1000    
588      0.000000        0.000000        47.00        0/1000    
589      0.000000        0.000000        67.00        0/1000    
590      0.000000        0.000000        80.00        0/1000    
591      0.000000        0.000000        55.00        0/1000    
592      0.000000        0.000000        75.00        0/1000    
593      0.000000        0.000000        70.00        0/1000    
594      0.000000        0.000000        56.00        0/1000    
595      0.000000        0.000000        33.00        0/1000    
596      0.000000        0.000000        88.00        0/1000    
597      0.000000        0.000000        49.00        0/1000    
598      0.000000        0.000000        47.00        0/1000    
599      0.000000        0.000000        71.00        0/1000    
600      0.000000        0.000000        22.00        0/1000    
601      0.000000        0.000000        79.00        0/1000    
602      0.000000        0.000000        81.00        0/1000    
603      0.000000        0.000000        54.00        0/1000    
604      0.000000        0.000000        54.00        0/1000    
605      0.000000        0.000000        86.00        0/1000    
606      0.000000        0.000000        32.00        0/1000    
607      0.000000        0.000000        41.00        0/1000    
608      0.000000        0.000000        105.00       0/1000    
609      0.000000        0.000000        55.00        0/1000    
610      0.000000        0.000000        37.00        0/1000    
611      0.000000        0.000000        32.00        0/1000    
612      0.000000        0.000000        62.00        0/1000    
613      0.000000        0.000000        48.00        0/1000    
614      0.000000        0.000000        6.00         0/1000    
615      0.000000        0.000000        89.00        0/1000    
616      0.000000        0.000000        62.00        0/1000    
617      0.000000        0.000000        86.00        0/1000    
618      0.000000        0.000000        29.00        0/1000    
619      0.000000        0.000000        53.00        0/1000    
620      0.000000        0.000000        52.00        0/1000    
621      0.000000        0.000000        40.00        0/1000    
622      0.000000        0.000000        72.00        0/1000    
623      0.000000        0.000000        43.00        0/1000    
624      0.000000        0.000000        82.00        0/1000    
625      0.000000        0.000000        32.00        0/1000    
626      0.000000        0.000000        47.00        0/1000    
627      0.000000        0.000000        31.00        0/1000    
628      0.000000        0.000000        122.00       0/1000    
629      0.000000        0.000000        34.00        0/1000    
630      0.000000        0.000000        74.00        0/1000    
631      0.000000        0.000000        52.00        0/1000    
632      0.000000        0.000000        36.00        0/1000    
633      0.000000        0.000000        80.00        0/1000    
634      0.000000        0.000000        53.00        0/1000    
635      0.000000        0.000000        85.00        0/1000    
636      0.000000        0.000000        67.00        0/1000    
637      0.000000        0.000000        76.00        0/1000    
638      0.000000        0.000000        104.00       0/1000    
639      0.000000        0.000000        48.00        0/1000    
640      0.000000        0.000000        62.00        0/1000    
641      0.000000        0.000000        29.00        0/1000    
642      0.000000        0.000000        45.00        0/1000    
643      0.000000        0.000000        54.00        0/1000    
644      0.000000        0.000000        107.00       0/1000    
645      0.000000        0.000000        55.00        0/1000    
646      0.000000        0.000000        82.00        0/1000    
647      0.000000        0.000000        58.00        0/1000    
648      0.000000        0.000000        53.00        0/1000    
649      0.000000        0.000000        61.00        0/1000    
650      0.000000        0.000000        48.00        0/1000    
651      0.000000        0.000000        59.00        0/1000    
652      0.000000        0.000000        67.00        0/1000    
653      0.000000        0.000000        32.00        0/1000    
654      0.000000        0.000000        55.00        0/1000    
655      0.000000        0.000000        59.00        0/1000    
656      0.000000        0.000000        64.00        0/1000    
657      0.000000        0.000000        39.00        0/1000    
658      0.000000        0.000000        88.00        0/1000    
659      0.000000        0.000000        21.00        0/1000    
660      0.000000        0.000000        61.00        0/1000    
661      0.000000        0.000000        119.00       0/1000    
662      0.000000        0.000000        40.00        0/1000    
663      0.000000        0.000000        121.00       0/1000    
664      0.000000        0.000000        20.00        0/1000    
665      0.000000        0.000000        38.00        0/1000    
666      0.000000        0.000000        65.00        0/1000    
667      0.000000        0.000000        69.00        0/1000    
668      0.000000        0.000000        55.00        0/1000    
669      0.000000        0.000000        37.00        0/1000    
670      0.000000        0.000000        62.00        0/1000    
671      0.000000        0.000000        39.00        0/1000    
672      0.000000        0.000000        38.00        0/1000    
673      0.000000        0.000000        110.00       0/1000    
674      0.000000        0.000000        28.00        0/1000    
675      0.000000        0.000000        23.00        0/1000    
676      0.000000        0.000000        63.00        0/1000    
677      0.000000        0.000000        76.00        0/1000    
678      0.000000        0.000000        66.00        0/1000    
679      0.000000        0.000000        53.00        0/1000    
680      0.000000        0.000000        96.00        0/1000    
681      0.000000        0.000000        76.00        0/1000    
682      0.000000        0.000000        96.00        0/1000    
683      0.000000        0.000000        36.00        0/1000    
684      0.000000        0.000000        64.00        0/1000    
685      0.000000        0.000000        70.00        0/1000    
686      0.000000        0.000000        17.00        0/1000    
687      0.000000        0.000000        61.00        0/1000    
688      0.000000        0.000000        117.00       0/1000    
689      0.000000        0.000000        68.00        0/1000    
690      0.000000        0.000000        72.00        0/1000    
691      0.000000        0.000000        58.00        0/1000    
692      0.000000        0.000000        75.00        0/1000    
693      0.000000        0.000000        42.00        0/1000    
694      0.000000        0.000000        45.00        0/1000    
695      0.000000        0.000000        35.00        0/1000    
696      0.000000        0.000000        70.00        0/1000    
697      0.000000        0.000000        48.00        0/1000    
698      0.000000        0.000000        89.00        0/1000    
699      0.000000        0.000000        45.00        0/1000    
700      0.000000        0.000000        62.00        0/1000    
701      0.000000        0.000000        8.00         0/1000    
702      0.000000        0.000000        20.00        0/1000    
703      0.000000        0.000000        77.00        0/1000    
704      0.000000        0.000000        53.00        0/1000    
705      0.000000        0.000000        45.00        0/1000    
706      0.000000        0.000000        54.00        0/1000    
707      0.000000        0.000000        75.00        0/1000    
708      0.000000        0.000000        51.00        0/1000    
709      0.000000        0.000000        68.00        0/1000    
710      0.000000        0.000000        75.00        0/1000    
711      0.000000        0.000000        55.00        0/1000    
712      0.000000        0.000000        8.00         0/1000    
713      0.000000        0.000000        5.00         0/1000    
714      0.000000        0.000000        63.00        0/1000    
715      0.000000        0.000000        3.00         0/1000    
716      0.000000        0.000000        106.00       0/1000    
717      0.000000        0.000000        90.00        0/1000    
718      0.000000        0.000000        44.00        0/1000    
719      0.000000        0.000000        33.00        0/1000    
720      0.000000        0.000000        53.00        0/1000    
721      0.000000        0.000000        106.00       0/1000    
722      0.000000        0.000000        37.00        0/1000    
723      0.000000        0.000000        65.00        0/1000    
724      0.000000        0.000000        96.00        0/1000    
725      0.000000        0.000000        35.00        0/1000    
726      0.000000        0.000000        54.00        0/1000    
727      0.000000        0.000000        44.00        0/1000    
728      0.000000        0.000000        57.00        0/1000    
729      0.000000        0.000000        63.00        0/1000    
730      0.000000        0.000000        73.00        0/1000    
731      0.000000        0.000000        36.00        0/1000    
732      0.000000        0.000000        18.00        0/1000    
733      0.000000        0.000000        71.00        0/1000    
734      0.000000        0.000000        122.00       0/1000    
735      0.000000        0.000000        62.00        0/1000    
736      0.000000        0.000000        97.00        0/1000    
737      0.000000        0.000000        68.00        0/1000    
738      0.000000        0.000000        50.00        0/1000    
739      0.000000        0.000000        59.00        0/1000    
740      0.000000        0.000000        66.00        0/1000    
741      0.000000        0.000000        67.00        0/1000    
742      0.000000        0.000000        39.00        0/1000    
743      0.000000        0.000000        44.00        0/1000    
744      0.000000        0.000000        101.00       0/1000    
745      0.000000        0.000000        62.00        0/1000    
746      0.000000        0.000000        106.00       0/1000    
747      0.000000        0.000000        46.00        0/1000    
748      0.000000        0.000000        44.00        0/1000    
749      0.000000        0.000000        92.00        0/1000    
750      0.000000        0.000000        61.00        0/1000    
751      0.000000        0.000000        12.00        0/1000    
752      0.000000        0.000000        129.00       0/1000    
753      0.000000        0.000000        52.00        0/1000    
754      0.000000        0.000000        53.00        0/1000    
755      0.000000        0.000000        78.00        0/1000    
756      0.000000        0.000000        62.00        0/1000    
757      0.000000        0.000000        71.00        0/1000    
758      0.000000        0.000000        45.00        0/1000    
759      0.000000        0.000000        65.00        0/1000    
760      0.000000        0.000000        94.00        0/1000    
761      0.000000        0.000000        54.00        0/1000    
762      0.000000        0.000000        63.00        0/1000    
763      0.000000        0.000000        42.00        0/1000    
764      0.000000        0.000000        35.00        0/1000    
765      0.000000        0.000000        65.00        0/1000    
766      0.000000        0.000000        48.00        0/1000    
767      0.000000        0.000000        40.00        0/1000    
768      0.000000        0.000000        42.00        0/1000    
769      0.000000        0.000000        52.00        0/1000    
770      0.000000        0.000000        69.00        0/1000    
771      0.000000        0.000000        30.00        0/1000    
772      0.000000        0.000000        86.00        0/1000    
773      0.000000        0.000000        51.00        0/1000    
774      0.000000        0.000000        28.00        0/1000    
775      0.000000        0.000000        35.00        0/1000    
776      0.000000        0.000000        33.00        0/1000    
777      0.000000        0.000000        73.00        0/1000    
778      0.000000        0.000000        4.00         0/1000    
779      0.000000        0.000000        54.00        0/1000    
780      0.000000        0.000000        30.00        0/1000    
781      0.000000        0.000000        80.00        0/1000    
782      0.000000        0.000000        44.00        0/1000    
783      0.000000        0.000000        33.00        0/1000    
784      0.000000        0.000000        29.00        0/1000    
785      0.000000        0.000000        73.00        0/1000    
786      0.000000        0.000000        103.00       0/1000    
787      0.000000        0.000000        39.00        0/1000    
788      0.000000        0.000000        101.00       0/1000    
789      0.000000        0.000000        54.00        0/1000    
790      0.000000        0.000000        120.00       0/1000    
791      0.000000        0.000000        2.00         0/1000    
792      0.000000        0.000000        88.00        0/1000    
793      0.000000        0.000000        60.00        0/1000    
794      0.000000        0.000000        136.00       0/1000    
795      0.000000        0.000000        83.00        0/1000    
796      0.000000        0.000000        54.00        0/1000    
797      0.000000        0.000000        89.00        0/1000    
798      0.000000        0.000000        73.00        0/1000    
799      0.000000        0.000000        88.00        0/1000    
800      0.000000        0.000000        78.00        0/1000    
801      0.000000        0.000000        106.00       0/1000    
802      0.000000        0.000000        68.00        0/1000    
803      0.000000        0.000000        83.00        0/1000    
804      0.000000        0.000000        44.00        0/1000    
805      0.000000        0.000000        68.00        0/1000    
806      0.000000        0.000000        73.00        0/1000    
807      0.000000        0.000000        62.00        0/1000    
808      0.000000        0.000000        113.00       0/1000    
809      0.000000        0.000000        40.00        0/1000    
810      0.000000        0.000000        59.00        0/1000    
811      0.000000        0.000000        21.00        0/1000    
812      0.000000        0.000000        19.00        0/1000    
813      0.000000        0.000000        75.00        0/1000    
814      0.000000        0.000000        128.00       0/1000    
815      0.000000        0.000000        101.00       0/1000    
816      0.000000        0.000000        72.00        0/1000    
817      0.000000        0.000000        102.00       0/1000    
818      0.000000        0.000000        68.00        0/1000    
819      0.000000        0.000000        33.00        0/1000    
820      0.000000        0.000000        93.00        0/1000    
821      0.000000        0.000000        33.00        0/1000    
822      0.000000        0.000000        83.00        0/1000    
823      0.000000        0.000000        8.00         0/1000    
824      0.000000        0.000000        47.00        0/1000    
825      0.000000        0.000000        69.00        0/1000    
826      0.000000        0.000000        58.00        0/1000    
827      0.000000        0.000000        86.00        0/1000    
828      0.000000        0.000000        88.00        0/1000    
829      0.000000        0.000000        90.00        0/1000    
830      0.000000        0.000000        24.00        0/1000    
831      0.000000        0.000000        45.00        0/1000    
832      0.000000        0.000000        30.00        0/1000    
833      0.000000        0.000000        18.00        0/1000    
834      0.000000        0.000000        44.00        0/1000    
835      0.000000        0.000000        34.00        0/1000    
836      0.000000        0.000000        58.00        0/1000    
837      0.000000        0.000000        74.00        0/1000    
838      0.000000        0.000000        55.00        0/1000    
839      0.000000        0.000000        10.00        0/1000    
840      0.000000        0.000000        78.00        0/1000    
841      0.000000        0.000000        15.00        0/1000    
842      0.000000        0.000000        120.00       0/1000    
843      0.000000        0.000000        76.00        0/1000    
844      0.000000        0.000000        54.00        0/1000    
845      0.000000        0.000000        61.00        0/1000    
846      0.000000        0.000000        65.00        0/1000    
847      0.000000        0.000000        54.00        0/1000    
848      0.000000        0.000000        105.00       0/1000    
849      0.000000        0.000000        -18.00       0/1000    
850      0.000000        0.000000        66.00        0/1000    
851      0.000000        0.000000        73.00        0/1000    
852      0.000000        0.000000        93.00        0/1000    
853      0.000000        0.000000        66.00        0/1000    
854      0.000000        0.000000        67.00        0/1000    
855      0.000000        0.000000        55.00        0/1000    
856      0.000000        0.000000        53.00        0/1000    
857      0.000000        0.000000        127.00       0/1000    
858      0.000000        0.000000        69.00        0/1000    
859      0.000000        0.000000        104.00       0/1000    
860      0.000000        0.000000        75.00        0/1000    
861      0.000000        0.000000        55.00        0/1000    
862      0.000000        0.000000        101.00       0/1000    
863      0.000000        0.000000        46.00        0/1000    
864      0.000000        0.000000        49.00        0/1000    
865      0.000000        0.000000        46.00        0/1000    
866      0.000000        0.000000        76.00        0/1000    
867      0.000000        0.000000        15.00        0/1000    
868      0.000000        0.000000        85.00        0/1000    
869      0.000000        0.000000        56.00        0/1000    
870      0.000000        0.000000        22.00        0/1000    
871      0.000000        0.000000        33.00        0/1000    
872      0.000000        0.000000        13.00        0/1000    
873      0.000000        0.000000        43.00        0/1000    
874      0.000000        0.000000        73.00        0/1000    
875      0.000000        0.000000        67.00        0/1000    
876      0.000000        0.000000        64.00        0/1000    
877      0.000000        0.000000        42.00        0/1000    
878      0.000000        0.000000        36.00        0/1000    
879      0.000000        0.000000        135.00       0/1000    
880      0.000000        0.000000        67.00        0/1000    
881      0.000000        0.000000        48.00        0/1000    
882      0.000000        0.000000        29.00        0/1000    
883      0.000000        0.000000        35.00        0/1000    
884      0.000000        0.000000        65.00        0/1000    
885      0.000000        0.000000        30.00        0/1000    
886      0.000000        0.000000        45.00        0/1000    
887      0.000000        0.000000        62.00        0/1000    
888      0.000000        0.000000        39.00        0/1000    
889      0.000000        0.000000        27.00        0/1000    
890      0.000000        0.000000        40.00        0/1000    
891      0.000000        0.000000        60.00        0/1000    
892      0.000000        0.000000        59.00        0/1000    
893      0.000000        0.000000        100.00       0/1000    
894      0.000000        0.000000        91.00        0/1000    
895      0.000000        0.000000        62.00        0/1000    
896      0.000000        0.000000        79.00        0/1000    
897      0.000000        0.000000        68.00        0/1000    
898      0.000000        0.000000        98.00        0/1000    
899      0.000000        0.000000        20.00        0/1000    
900      0.000000        0.000000        55.00        0/1000    
901      0.000000        0.000000        100.00       0/1000    
902      0.000000        0.000000        76.00        0/1000    
903      0.000000        0.000000        51.00        0/1000    
904      0.000000        0.000000        19.00        0/1000    
905      0.000000        0.000000        85.00        0/1000    
906      0.000000        0.000000        77.00        0/1000    
907      0.000000        0.000000        63.00        0/1000    
908      0.000000        0.000000        78.00        0/1000    
909      0.000000        0.000000        69.00        0/1000    
910      0.000000        0.000000        74.00        0/1000    
911      0.000000        0.000000        69.00        0/1000    
912      0.000000        0.000000        61.00        0/1000    
913      0.000000        0.000000        69.00        0/1000    
914      0.000000        0.000000        43.00        0/1000    
915      0.000000        0.000000        113.00       0/1000    
916      0.000000        0.000000        79.00        0/1000    
917      0.000000        0.000000        31.00        0/1000    
918      0.000000        0.000000        100.00       0/1000    
919      0.000000        0.000000        70.00        0/1000    
920      0.000000        0.000000        18.00        0/1000    
921      0.000000        0.000000        91.00        0/1000    
922      0.000000        0.000000        87.00        0/1000    
923      0.000000        0.000000        67.00        0/1000    
924      0.000000        0.000000        36.00        0/1000    
925      0.000000        0.000000        77.00        0/1000    
926      0.000000        0.000000        56.00        0/1000    
927      0.000000        0.000000        47.00        0/1000    
928      0.000000        0.000000        60.00        0/1000    
929      0.000000        0.000000        84.00        0/1000    
930      0.000000        0.000000        43.00        0/1000    
931      0.000000        0.000000        58.00        0/1000    
932      0.000000        0.000000        55.00        0/1000    
933      0.000000        0.000000        26.00        0/1000    
934      0.000000        0.000000        29.00        0/1000    
935      0.000000        0.000000        88.00        0/1000    
936      0.000000        0.000000        46.00        0/1000    
937      0.000000        0.000000        41.00        0/1000    
938      0.000000        0.000000        17.00        0/1000    
939      0.000000        0.000000        54.00        0/1000    
940      0.000000        0.000000        51.00        0/1000    
941      0.000000        0.000000        81.00        0/1000    
942      0.000000        0.000000        4.00         0/1000    
943      0.000000        0.000000        43.00        0/1000    
944      0.000000        0.000000        70.00        0/1000    
945      0.000000        0.000000        11.00        0/1000    
946      0.000000        0.000000        43.00        0/1000    
947      0.000000        0.000000        69.00        0/1000    
948      0.000000        0.000000        122.00       0/1000    
949      0.000000        0.000000        25.00        0/1000    
950      0.000000        0.000000        23.00        0/1000    
951      0.000000        0.000000        51.00        0/1000    
952      0.000000        0.000000        65.00        0/1000    
953      0.000000        0.000000        29.00        0/1000    
954      0.000000        0.000000        86.00        0/1000    
955      0.000000        0.000000        112.00       0/1000    
956      0.000000        0.000000        43.00        0/1000    
957      0.000000        0.000000        54.00        0/1000    
958      0.000000        0.000000        90.00        0/1000    
959      0.000000        0.000000        40.00        0/1000    
960      0.000000        0.000000        66.00        0/1000    
961      0.000000        0.000000        77.00        0/1000    
962      0.000000        0.000000        77.00        0/1000    
963      0.000000        0.000000        55.00        0/1000    
964      0.000000        0.000000        55.00        0/1000    
965      0.000000        0.000000        54.00        0/1000    
966      0.000000        0.000000        42.00        0/1000    
967      0.000000        0.000000        61.00        0/1000    
968      0.000000        0.000000        71.00        0/1000    
969      0.000000        0.000000        28.00        0/1000    
970      0.000000        0.000000        76.00        0/1000    
971      0.000000        0.000000        75.00        0/1000    
972      0.000000        0.000000        84.00        0/1000    
973      0.000000        0.000000        87.00        0/1000    
974      0.000000        0.000000        37.00        0/1000    
975      0.000000        0.000000        81.00        0/1000    
976      0.000000        0.000000        66.00        0/1000    
977      0.000000        0.000000        73.00        0/1000    
978      0.000000        0.000000        11.00        0/1000    
979      0.000000        0.000000        43.00        0/1000    
980      0.000000        0.000000        42.00        0/1000    
981      0.000000        0.000000        52.00        0/1000    
982      0.000000        0.000000        79.00        0/1000    
983      0.000000        0.000000        80.00        0/1000    
984      0.000000        0.000000        96.00        0/1000    
985      0.000000        0.000000        62.00        0/1000    
986      0.000000        0.000000        56.00        0/1000    
987      0.000000        0.000000        104.00       0/1000    
988      0.000000        0.000000        18.00        0/1000    
989      0.000000        0.000000        22.00        0/1000    
990      0.000000        0.000000        71.00        0/1000    
991      0.000000        0.000000        8.00         0/1000    
992      0.000000        0.000000        94.00        0/1000    
993      0.000000        0.000000        107.00       0/1000    
994      0.000000        0.000000        19.00        0/1000    
995      0.000000        0.000000        43.00        0/1000    
996      0.000000        0.000000        95.00        0/1000    
997      0.000000        0.000000        93.00        0/1000    
998      0.000000        0.000000        42.00        0/1000    
999      0.000000        0.000000        82.00        0/1000    

================================================================================
STATISTICS
================================================================================

Total Loss Statistics:
  Mean: 0.000000
  Std:  0.000000
  Min:  0.000000
  Max:  0.000000

CPC Loss Statistics (epochs 10 to 999):
  Mean: 0.000000
  Std:  0.000000
  Min:  0.000000
  Max:  0.000000
  First (epoch 10): 0.000000
  Last (epoch 999): 0.000000

Reward Statistics:
  Mean: 59.40
  Std:  27.00
  Min:  -18.00
  Max:  150.00
